Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,105.992021,[264  93] ; [ 5 61],[227.02836879 129.97163121] ; [41.97163121 24.02836879],1
n6,1,0.058005,3.593522,[315  40] ; [53 13],[310.3087886  44.6912114] ; [57.6912114  8.3087886],0
n4,1,0.079446,3.076194,[301  55] ; [50 16],[296.1042654  59.8957346] ; [54.8957346 11.1042654],0
p9,1,0.093623,2.810952,[320  35] ; [54 11],[316.11904762  38.88095238] ; [57.88095238  7.11904762],0
s2,1,0.127057,2.328104,[197 157] ; [30 36],[191.32857143 162.67142857] ; [35.67142857 30.32857143],0
r3,1,0.139628,2.182049,[350   6] ; [63  3],[348.40758294   7.59241706] ; [64.59241706  1.40758294],0
a7,1,0.157858,1.994622,[267  89] ; [44 22],[262.36018957  93.63981043] ; [48.63981043 17.36018957],0
a8,1,0.166773,1.911713,[ 46 273] ; [ 5 58],[ 42.58900524 276.41099476] ; [ 8.41099476 54.58900524],0
v2,1,0.244171,1.356349,[219 127] ; [35 28],[214.87530562 131.12469438] ; [39.12469438 23.87530562],0
p8,1,0.250756,1.319089,[230 124] ; [47 18],[234.02863962 119.97136038] ; [42.97136038 22.02863962],0
n1,1,0.253098,1.306122,[26 30] ; [2 6],[24.5 31.5] ; [3.5 4.5],0
b4,1,0.258598,1.276244,[206 151] ; [43 23],[210.14893617 146.85106383] ; [38.85106383 27.14893617],0
u3,1,0.367272,0.812874,[51 24] ; [17 12],[49.03846154 25.96153846] ; [18.96153846 10.03846154],0
n2,1,0.382733,0.761905,[43 13] ; [5 3],[42. 14.] ; [6. 2.],0
p5,1,0.438243,0.60088,[ 61 293] ; [14 52],[ 63.21428571 290.78571429] ; [11.78571429 54.21428571],0
v4,1,0.45962,0.54682,[351   6] ; [64  2],[350.24822695   6.75177305] ; [64.75177305  1.24822695],0
s1,1,0.477787,0.50391,[ 11 344] ; [ 1 65],[ 10.11876485 344.88123515] ; [ 1.88123515 64.11876485],0
u4,1,0.481426,0.49563,[ 11 346] ; [ 1 65],[ 10.12765957 346.87234043] ; [ 1.87234043 64.12765957],0
r1,1,0.499045,0.456966,[307  48] ; [55 11],[305.24940618  49.75059382] ; [56.75059382  9.24940618],0
s7,1,0.544528,0.367213,[194 140] ; [34 29],[191.8186398 142.1813602] ; [36.1813602 26.8186398],0
p7,1,0.548935,0.359229,[274  79] ; [49 17],[272.12171838  80.87828162] ; [50.87828162 15.12171838],0
b2,1,0.553485,0.351111,[ 97 139] ; [18 21],[ 98.69090909 137.30909091] ; [16.30909091 22.69090909],0
b3,1,0.553485,0.351111,[ 97 139] ; [18 21],[ 98.69090909 137.30909091] ; [16.30909091 22.69090909],0
b1,1,0.574371,0.315423,[149 208] ; [30 36],[151.07092199 205.92907801] ; [27.92907801 38.07092199],0
b5,1,0.574371,0.315423,[208 149] ; [36 30],[205.92907801 151.07092199] ; [38.07092199 27.92907801],0
s4,1,0.589711,0.290796,[ 63 289] ; [10 56],[ 61.47368421 290.52631579] ; [11.52631579 54.47368421],0
v3,1,0.624426,0.239696,[161 181] ; [28 36],[159.20689655 182.79310345] ; [29.79310345 34.20689655],0
n3,1,0.628257,0.234432,[45 11] ; [7 1],[45.5 10.5] ; [6.5 1.5],0
s5,1,0.641895,0.216272,[141 201] ; [24 39],[139.33333333 202.66666667] ; [25.66666667 37.33333333],0
u2,1,0.712946,0.135352,[43 31] ; [18 11],[43.82524272 30.17475728] ; [17.17475728 11.82524272],0
p6,1,0.737818,0.112054,[168 184] ; [32 32],[169.23076923 182.76923077] ; [30.76923077 33.23076923],0
s3,1,0.758093,0.094856,[211 143] ; [38 28],[209.87142857 144.12857143] ; [39.12857143 26.87142857],0
r2,1,0.802953,0.062264,[348   7] ; [65  1],[348.25415677   6.74584323] ; [64.74584323  1.25415677],0
p11,1,0.805434,0.060674,[293  64] ; [55 11],[293.70212766  63.29787234] ; [54.29787234 11.70212766],0
a6,1,0.887555,0.019993,[245 111] ; [46 20],[245.48815166 110.51184834] ; [45.51184834 20.48815166],0
a1,1,0.97475,0.001002,[ 22 335] ; [ 4 62],[ 21.94326241 335.05673759] ; [ 4.05673759 61.94326241],0
