Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,46.283495,[113  32] ; [ 3 24],[97.79069767 47.20930233] ; [18.20930233  8.79069767],1
d1,1,0.14237,2.15215,[65 80] ; [ 8 19],[61.54069767 83.45930233] ; [11.45930233 15.54069767],0
b4,1,0.15396,2.032575,[91 54] ; [13 14],[87.6744186 57.3255814] ; [16.3255814 10.6744186],0
b1,1,0.175405,1.83613,[55 90] ; [14 13],[58.16860465 86.83139535] ; [10.83139535 16.16860465],0
n3,1,0.184658,1.759731,[31 13] ; [6 6],[29.07142857 14.92857143] ; [7.92857143 4.07142857],0
d2,1,0.258097,1.278935,[55 89] ; [13 13],[57.6 86.4] ; [10.4 15.6],0
s5,1,0.335979,0.925714,[37 98] ; [ 5 22],[ 35. 100.] ; [ 7. 20.],0
p8,1,0.372323,0.795896,[60 81] ; [ 9 18],[57.91071429 83.08928571] ; [11.08928571 15.91071429],0
a6,1,0.42008,0.650091,[82 63] ; [13 14],[80.0872093 64.9127907] ; [14.9127907 12.0872093],0
n5,1,0.423139,0.641582,[96 49] ; [20  7],[97.79069767 47.20930233] ; [18.20930233  8.79069767],0
a2,1,0.456208,0.555182,[ 18 127] ; [ 2 25],[ 16.86046512 128.13953488] ; [ 3.13953488 23.86046512],0
s4,1,0.481559,0.49533,[ 30 115] ; [ 4 23],[ 28.6627907 116.3372093] ; [ 5.3372093 21.6627907],0
n1,1,0.654422,0.200371,[17 25] ; [4 8],[16.33333333 25.66666667] ; [4.66666667 7.33333333],0
v1,1,0.670652,0.180841,[58 82] ; [10 17],[57.00598802 82.99401198] ; [10.99401198 16.00598802],0
u1,1,0.697613,0.150967,[  8 137] ; [ 1 26],[  7.5872093 137.4127907] ; [ 1.4127907 25.5872093],0
n4,1,0.749121,0.102271,[92 53] ; [18  9],[92.73255814 52.26744186] ; [17.26744186  9.73255814],0
p5,1,0.777282,0.080012,[ 13 130] ; [ 2 25],[ 12.61764706 130.38235294] ; [ 2.38235294 24.61764706],0
u2,1,0.837072,0.042288,[24 33] ; [5 6],[24.30882353 32.69117647] ; [4.69117647 6.30882353],0
a3,1,0.910217,0.012716,[87 57] ; [16 11],[86.73684211 57.26315789] ; [16.26315789 10.73684211],0
a5,1,0.918114,0.01057,[79 66] ; [15 12],[79.24418605 65.75581395] ; [14.75581395 12.24418605],0
u3,1,0.94666,0.004476,[27 31] ; [5 6],[26.89855072 31.10144928] ; [5.10144928 5.89855072],0
a4,1,0.989548,0.000172,[50 95] ; [ 9 17],[50.02923977 94.97076023] ; [ 8.97076023 17.02923977],0
