Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,8e-05,15.556902,[235  49] ; [19 16],[226.13166144  57.86833856] ; [27.86833856  7.13166144],1
u2,1,0.512332,0.429302,[42 31] ; [10  5],[43.13636364 29.86363636] ; [8.86363636 6.13636364],0
s5,1,0.545912,0.364691,[116 154] ; [16 17],[117.62376238 152.37623762] ; [14.37623762 18.62376238],0
n1,1,0.572536,0.318458,[21 31] ; [5 5],[21.80645161 30.19354839] ; [4.19354839 5.80645161],0
a6,1,0.673623,0.177393,[188  95] ; [22 13],[186.88679245  96.11320755] ; [23.11320755 11.88679245],0
a1,1,0.687374,0.161942,[ 21 263] ; [ 2 34],[ 20.4125 263.5875] ; [ 2.5875 33.4125],0
v3,1,0.696374,0.152271,[116 162] ; [13 21],[114.94230769 163.05769231] ; [14.05769231 19.94230769],0
b2,1,0.700862,0.147577,[82 95] ; [11 15],[81.08866995 95.91133005] ; [11.91133005 14.08866995],0
b3,1,0.700862,0.147577,[82 95] ; [11 15],[81.08866995 95.91133005] ; [11.91133005 14.08866995],0
v4,1,0.713169,0.135132,[272  12] ; [34  2],[271.575  12.425] ; [34.425  1.575],0
r2,1,0.736495,0.113231,[270  11] ; [35  1],[270.36277603  10.63722397] ; [34.63722397  1.36277603],0
s8,1,0.782284,0.076366,[160 124] ; [20 14],[160.75471698 123.24528302] ; [19.24528302 14.75471698],0
p12,1,0.801231,0.06338,[ 35 247] ; [ 5 31],[ 35.47169811 246.52830189] ; [ 4.52830189 31.47169811],0
d2,1,0.838681,0.041445,[149 135] ; [19 16],[149.56739812 134.43260188] ; [18.43260188 16.56739812],0
s2,1,0.840553,0.040476,[168 115] ; [22 14],[168.55799373 114.44200627] ; [21.44200627 14.55799373],0
s7,1,0.873133,0.025498,[167 105] ; [21 14],[166.56677524 105.43322476] ; [21.43322476 13.56677524],0
u4,1,0.898862,0.016154,[  9 275] ; [ 1 35],[  8.875 275.125] ; [ 1.125 34.875],0
a8,1,0.935676,0.006513,[ 39 217] ; [ 5 29],[ 38.84137931 217.15862069] ; [ 5.15862069 28.84137931],0
p1,1,0.939148,0.005828,[ 38 245] ; [ 5 31],[ 38.14733542 244.85266458] ; [ 4.85266458 31.14733542],0
n3,1,0.941315,0.00542,[37 15] ; [7 3],[36.90322581 15.09677419] ; [7.09677419 2.90322581],0
