Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,58.449916,[213  67] ; [35 68],[181.30548303  98.69451697] ; [66.69451697 36.30548303],1
v1,1,0.035002,4.445062,[169 105] ; [49 50],[160.13941019 113.86058981] ; [57.86058981 41.13941019],0
a7,1,0.035024,4.444008,[196  86] ; [82 20],[204.15625  77.84375] ; [73.84375 28.15625],0
p7,1,0.036362,4.380052,[191  80] ; [59 41],[182.61455526  88.38544474] ; [67.38544474 32.61455526],0
v3,1,0.037655,4.320549,[123 148] ; [33 66],[114.25945946 156.74054054] ; [41.74054054 57.25945946],0
p1,1,0.038652,4.276097,[ 34 246] ; [ 5 97],[ 28.58638743 251.41361257] ; [10.41361257 91.58638743],0
a8,1,0.043863,4.061835,[ 43 215] ; [ 8 89],[ 37.06478873 220.93521127] ; [13.93521127 83.06478873],0
b2,1,0.065465,3.393219,[ 81 114] ; [13 35],[ 75.43209877 119.56790123] ; [18.56790123 29.43209877],0
b3,1,0.065465,3.393219,[ 81 114] ; [13 35],[ 75.43209877 119.56790123] ; [18.56790123 29.43209877],0
p8,1,0.092416,2.83178,[158 118] ; [49 54],[150.74406332 125.25593668] ; [56.25593668 46.74406332],0
v4,1,0.094939,2.788568,[275   5] ; [98  5],[272.68929504   7.31070496] ; [100.31070496   2.68929504],0
b1,1,0.102897,2.660064,[119 163] ; [34 69],[112.06753247 169.93246753] ; [40.93246753 62.06753247],0
p4,1,0.124022,2.365778,[192  88] ; [62 41],[185.69190601  94.30809399] ; [68.30809399 34.69190601],0
u3,1,0.134488,2.23992,[36 13] ; [24 17],[32.66666667 16.33333333] ; [27.33333333 13.66666667],0
p2,1,0.143885,2.135911,[241  40] ; [82 21],[236.36197917  44.63802083] ; [86.63802083 16.36197917],0
d5,1,0.225878,1.46663,[239  40] ; [83 20],[235.17801047  43.82198953] ; [86.82198953 16.17801047],0
b5,1,0.233809,1.417537,[173 109] ; [70 33],[177.98961039 104.01038961] ; [65.01038961 37.98961039],0
p10,1,0.274095,1.196137,[241  39] ; [84 19],[237.59791123  42.40208877] ; [87.40208877 15.59791123],0
a1,1,0.29557,1.094075,[ 19 263] ; [ 4 99],[ 16.84675325 265.15324675] ; [ 6.15324675 96.84675325],0
a6,1,0.356426,0.850447,[181  98] ; [72 31],[184.78272251  94.21727749] ; [68.21727749 34.78272251],0
n3,1,0.417663,0.656881,[43 16] ; [14  8],[41.51851852 17.48148148] ; [15.48148148  6.51851852],0
s4,1,0.447513,0.576943,[ 73 207] ; [22 77],[ 70.18469657 209.81530343] ; [24.81530343 74.18469657],0
u2,1,0.507207,0.439824,[29 18] ; [23 19],[27.46067416 19.53932584] ; [24.53932584 17.46067416],0
d3,1,0.538031,0.379202,[202  78] ; [71 32],[199.58224543  80.41775457] ; [73.41775457 29.58224543],0
r3,1,0.60919,0.261356,[272   8] ; [99  4],[271.22715405   8.77284595] ; [99.77284595  3.22715405],0
p12,1,0.640442,0.218165,[ 32 249] ; [10 93],[ 30.734375 250.265625] ; [11.265625 91.734375],0
r4,1,0.675688,0.17502,[261  21] ; [94  9],[260.02597403  21.97402597] ; [94.97402597  8.02597403],0
n2,1,0.681404,0.16855,[48 11] ; [17  5],[47.34567901 11.65432099] ; [17.65432099  4.34567901],0
p11,1,0.707181,0.141109,[224  58] ; [80 23],[222.67012987  59.32987013] ; [81.32987013 21.67012987],0
b4,1,0.877724,0.023671,[164 118] ; [59 44],[163.34025974 118.65974026] ; [59.65974026 43.34025974],0
d4,1,0.941719,0.005345,[243  36] ; [90 13],[243.21204188  35.78795812] ; [89.78795812 13.21204188],0
