Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,49.738098,[217  53] ; [47 61],[188.57142857  81.42857143] ; [75.42857143 32.57142857],1
s4,1,0.214449,1.541136,[ 40 225] ; [22 86],[ 44.04825737 220.95174263] ; [17.95174263 90.04825737],0
b4,1,0.226432,1.463137,[159 112] ; [56 52],[153.73350923 117.26649077] ; [61.26649077 46.73350923],0
r1,1,0.227511,1.456356,[228  41] ; [86 22],[224.04774536  44.95225464] ; [89.95225464 18.04774536],0
s1,1,0.230735,1.436327,[  8 261] ; [  6 102],[  9.98938992 259.01061008] ; [  4.01061008 103.98938992],0
s5,1,0.235794,1.405565,[ 97 160] ; [45 56],[101.93854749 155.06145251] ; [40.06145251 60.93854749],0
p2,1,0.250137,1.322538,[242  29] ; [91 16],[238.73809524  32.26190476] ; [94.26190476 12.73809524],0
p10,1,0.260703,1.26502,[240  29] ; [91 16],[236.80585106  32.19414894] ; [94.19414894 12.80585106],0
p12,1,0.277268,1.180434,[ 34 237] ; [ 9 96],[ 30.99202128 240.00797872] ; [12.00797872 92.99202128],0
b3,1,0.287015,1.133572,[ 68 105] ; [38 44],[ 71.91372549 101.08627451] ; [34.08627451 47.91372549],0
b2,1,0.287015,1.133572,[ 68 105] ; [38 44],[ 71.91372549 101.08627451] ; [34.08627451 47.91372549],0
u2,1,0.305936,1.048139,[36 26] ; [12 14],[33.81818182 28.18181818] ; [14.18181818 11.81818182],0
u4,1,0.307498,1.041393,[  7 263] ; [  5 103],[  8.57142857 261.42857143] ; [  3.42857143 104.57142857],0
p9,1,0.326132,0.964195,[244  26] ; [93 14],[241.35278515  28.64721485] ; [95.64721485 11.35278515],0
s3,1,0.360812,0.835063,[156 111] ; [68 39],[159.9144385 107.0855615] ; [64.0855615 42.9144385],0
n6,1,0.363037,0.82736,[248  22] ; [96 12],[245.71428571  24.28571429] ; [98.28571429  9.71428571],0
v3,1,0.477504,0.504559,[124 138] ; [54 51],[127.07356948 134.92643052] ; [50.92643052 54.07356948],0
p5,1,0.483349,0.491299,[ 51 217] ; [24 84],[ 53.45744681 214.54255319] ; [21.54255319 86.45744681],0
a8,1,0.514437,0.425031,[ 36 201] ; [13 91],[ 34.05571848 202.94428152] ; [14.94428152 89.05571848],0
a5,1,0.560525,0.338796,[218  53] ; [84 24],[215.94195251  55.05804749] ; [86.05804749 21.94195251],0
s6,1,0.602426,0.271352,[185  78] ; [76 28],[187.03814714  75.96185286] ; [73.96185286 30.03814714],0
p1,1,0.651782,0.20366,[ 35 236] ; [12 95],[ 33.6957672 237.3042328] ; [13.3042328 93.6957672],0
n5,1,0.765319,0.089104,[238  32] ; [94 14],[237.14285714  32.85714286] ; [94.85714286 13.14285714],0
a3,1,0.77092,0.084781,[208  61] ; [82 26],[206.92307692  62.07692308] ; [83.07692308 24.92307692],0
n1,1,0.786908,0.073077,[18 21] ; [9 9],[18.47368421 20.52631579] ; [8.52631579 9.47368421],0
d2,1,0.789703,0.071127,[151 120] ; [58 49],[149.83862434 121.16137566] ; [59.16137566 47.83862434],0
a1,1,0.79171,0.069744,[ 17 254] ; [  6 102],[ 16.44591029 254.55408971] ; [  6.55408971 101.44591029],0
p8,1,0.843043,0.039205,[178  91] ; [69 37],[177.18133333  91.81866667] ; [69.81866667 36.18133333],0
s2,1,0.91112,0.01246,[147 119] ; [59 49],[146.51336898 119.48663102] ; [59.48663102 48.51336898],0
p11,1,0.918539,0.01046,[227  44] ; [90 18],[226.66754617  44.33245383] ; [90.33245383 17.66754617],0
