Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,84.339309,[39 62] ; [279  51],[74.51972158 26.48027842] ; [243.48027842  86.51972158],1
s6,1,0.460655,0.544302,[65 33] ; [229  97],[67.95283019 30.04716981] ; [226.04716981  99.95283019],0
n5,1,0.46549,0.532663,[83 17] ; [263  67],[80.46511628 19.53488372] ; [265.53488372  64.46511628],0
p8,1,0.466334,0.53065,[54 43] ; [195 131],[57.09929078 39.90070922] ; [191.90070922 134.09929078],0
u2,1,0.501965,0.45078,[9 7] ; [45 24],[10.16470588  5.83529412] ; [43.83529412 25.16470588],0
s4,1,0.50959,0.434908,[17 82] ; [ 47 278],[14.94339623 84.05660377] ; [ 49.05660377 275.94339623],0
n1,1,0.509604,0.43488,[ 7 12] ; [17 42],[ 5.84615385 13.15384615] ; [18.15384615 40.84615385],0
v3,1,0.546239,0.364098,[42 55] ; [146 166],[44.58679707 52.41320293] ; [143.41320293 168.58679707],0
p9,1,0.560863,0.338212,[88 11] ; [298  30],[89.4941452  9.5058548] ; [296.5058548  31.4941452],0
s3,1,0.680986,0.169018,[57 43] ; [191 131],[58.76777251 41.23222749] ; [189.23222749 132.76777251],0
a5,1,0.688185,0.161057,[88 13] ; [284  48],[86.77136259 14.22863741] ; [285.22863741  46.77136259],0
v1,1,0.690206,0.158862,[56 41] ; [192 128],[57.6882494 39.3117506] ; [190.3117506 129.6882494],0
d4,1,0.702541,0.145842,[99  1] ; [326   5],[98.60788863  1.39211137] ; [326.39211137   4.60788863],0
p3,1,0.745075,0.105716,[53 47] ; [181 149],[54.41860465 45.58139535] ; [179.58139535 150.41860465],0
a1,1,0.747601,0.103558,[ 6 95] ; [ 17 315],[ 5.36489607 95.63510393] ; [ 17.63510393 314.36489607],0
n3,1,0.788128,0.072222,[12  6] ; [42 18],[12.46153846  5.53846154] ; [41.53846154 18.46153846],0
s1,1,0.803062,0.062193,[ 2 97] ; [  8 318],[ 2.32941176 96.67058824] ; [  7.67058824 318.32941176],0
p7,1,0.933705,0.00692,[68 30] ; [222 100],[67.66666667 30.33333333] ; [222.33333333  99.66666667],0
r3,1,0.940869,0.005502,[98  2] ; [323   7],[97.90697674  2.09302326] ; [323.09302326   6.90697674],0
