Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,1e-06,24.340928,[18 32] ; [91 29],[32.05882353 17.94117647] ; [76.94117647 43.05882353],1
p10,1,0.20525,1.604617,[38 11] ; [101  17],[40.78443114  8.21556886] ; [98.21556886 19.78443114],0
v1,1,0.251685,1.313925,[29 18] ; [58 54],[25.71698113 21.28301887] ; [61.28301887 50.71698113],0
p5,1,0.289509,1.121903,[ 1 47] ; [  7 110],[ 2.32727273 45.67272727] ; [  5.67272727 111.32727273],0
s7,1,0.34465,0.893059,[39  9] ; [84 29],[36.67080745 11.32919255] ; [86.32919255 26.67080745],0
d5,1,0.350902,0.870193,[42  8] ; [107  13],[43.82352941  6.17647059] ; [105.17647059  14.82352941],0
u2,1,0.418796,0.65369,[5 3] ; [23  7],[5.89473684 2.10526316] ; [22.10526316  7.89473684],0
r3,1,0.425272,0.6357,[47  3] ; [116   4],[47.94117647  2.05882353] ; [115.05882353   4.94117647],0
p12,1,0.433604,0.613152,[ 5 44] ; [  8 112],[ 3.76923077 45.23076923] ; [  9.23076923 110.76923077],0
a8,1,0.449896,0.570913,[ 6 42] ; [18 86],[ 7.57894737 40.42105263] ; [16.42105263 87.57894737],0
n5,1,0.518288,0.417298,[37 12] ; [84 35],[35.29166667 13.70833333] ; [85.70833333 33.29166667],0
s4,1,0.580222,0.305877,[ 8 41] ; [24 96],[ 9.27810651 39.72189349] ; [22.72189349 97.27810651],0
n6,1,0.587737,0.293892,[40  9] ; [102  18],[41.17159763  7.82840237] ; [100.82840237  19.17159763],0
p3,1,0.603004,0.270489,[23 27] ; [50 70],[21.47058824 28.52941176] ; [51.52941176 68.47058824],0
a1,1,0.607024,0.264532,[ 3 47] ; [  5 115],[ 2.35294118 47.64705882] ; [  5.64705882 114.35294118],0
p11,1,0.636394,0.22349,[36 14] ; [82 38],[34.70588235 15.29411765] ; [83.29411765 36.70588235],0
u3,1,0.724433,0.124285,[6 2] ; [25  6],[6.35897436 1.64102564] ; [24.64102564  6.35897436],0
d2,1,0.75989,0.093407,[30 20] ; [75 45],[30.88235294 19.11764706] ; [74.11764706 45.88235294],0
r2,1,0.76276,0.091119,[48  2] ; [112   6],[47.61904762  2.38095238] ; [112.38095238   5.61904762],0
n3,1,0.783696,0.075353,[15  5] ; [20  8],[14.58333333  5.41666667] ; [20.41666667  7.58333333],0
s6,1,0.784265,0.074947,[42  7] ; [100  19],[41.41666667  7.58333333] ; [100.58333333  18.41666667],0
v4,1,0.830048,0.04607,[48  2] ; [116   4],[48.23529412  1.76470588] ; [115.76470588   4.23529412],0
a5,1,0.850567,0.035493,[39 11] ; [92 28],[38.52941176 11.47058824] ; [92.47058824 27.52941176],0
s1,1,0.853363,0.034162,[ 2 48] ; [  4 113],[ 1.79640719 48.20359281] ; [  4.20359281 112.79640719],0
p7,1,0.868929,0.027231,[24 26] ; [55 63],[23.51190476 26.48809524] ; [55.48809524 62.51190476],0
s5,1,0.899198,0.016047,[18 28] ; [43 70],[17.64779874 28.35220126] ; [43.35220126 69.64779874],0
p1,1,0.911001,0.012494,[ 4 46] ; [  9 111],[ 3.82352941 46.17647059] ; [  9.17647059 110.82352941],0
p6,1,0.914438,0.011544,[15 35] ; [37 83],[15.29411765 34.70588235] ; [36.70588235 83.29411765],0
a4,1,0.968388,0.001571,[26 24] ; [62 58],[25.88235294 24.11764706] ; [62.11764706 57.88235294],0
n4,1,0.971915,0.001239,[39 10] ; [95 24],[39.08333333  9.91666667] ; [94.91666667 24.08333333],0
s3,1,0.978462,0.000729,[36 14] ; [84 33],[35.92814371 14.07185629] ; [84.07185629 32.92814371],0
