Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,9e-06,19.674317,[27 33] ; [59 13],[39.09090909 20.90909091] ; [46.90909091 25.09090909],1
a6,1,0.410907,0.676174,[40 20] ; [43 29],[37.72727273 22.27272727] ; [45.27272727 26.72727273],0
a8,1,0.436737,0.60484,[ 6 47] ; [10 51],[ 7.43859649 45.56140351] ; [ 8.56140351 52.43859649],0
p7,1,0.468716,0.525002,[30 30] ; [40 31],[32.0610687 27.9389313] ; [37.9389313 33.0610687],0
r3,1,0.511553,0.430889,[56  4] ; [64  7],[54.96183206  5.03816794] ; [65.03816794  5.96183206],0
v3,1,0.527285,0.399621,[13 43] ; [20 51],[14.5511811 41.4488189] ; [18.4488189 52.5511811],0
p3,1,0.532006,0.390558,[24 36] ; [25 47],[22.27272727 37.72727273] ; [26.72727273 45.27272727],0
v2,1,0.580882,0.304812,[29 30] ; [31 39],[27.44186047 31.55813953] ; [32.55813953 37.44186047],0
v1,1,0.614662,0.253442,[25 34] ; [27 44],[23.6 35.4] ; [28.4 42.6],0
b4,1,0.625668,0.237981,[35 25] ; [45 27],[36.36363636 23.63636364] ; [43.63636364 28.36363636],0
p8,1,0.631822,0.229597,[22 37] ; [29 41],[23.3255814 35.6744186] ; [27.6744186 42.3255814],0
d4,1,0.647197,0.209452,[45 15] ; [50 20],[43.84615385 16.15384615] ; [51.15384615 18.84615385],0
s1,1,0.65223,0.2031,[ 1 59] ; [ 2 68],[ 1.38461538 58.61538462] ; [ 1.61538462 68.38461538],0
p9,1,0.655375,0.199191,[25 35] ; [31 37],[26.25 33.75] ; [29.75 38.25],0
b1,1,0.677768,0.172649,[28 32] ; [31 41],[26.81818182 33.18181818] ; [32.18181818 39.81818182],0
p12,1,0.680174,0.16993,[ 1 58] ; [ 2 70],[ 1.35114504 57.64885496] ; [ 1.64885496 70.35114504],0
r1,1,0.681556,0.16838,[42 18] ; [52 19],[43.05343511 16.94656489] ; [50.94656489 20.05343511],0
p1,1,0.721857,0.126721,[ 4 55] ; [ 6 65],[ 4.53846154 54.46153846] ; [ 5.46153846 65.53846154],0
d3,1,0.816298,0.053967,[38 22] ; [47 25],[38.63636364 21.36363636] ; [46.36363636 25.63636364],0
a1,1,0.818971,0.052381,[ 3 57] ; [ 3 69],[ 2.72727273 57.27272727] ; [ 3.27272727 68.72727273],0
p11,1,0.847022,0.037218,[34 26] ; [42 30],[34.54545455 25.45454545] ; [41.45454545 30.54545455],0
a3,1,0.880219,0.022708,[36 23] ; [43 29],[35.58015267 23.41984733] ; [43.41984733 28.58015267],0
a7,1,0.92915,0.007906,[41 19] ; [48 23],[40.76335878 19.23664122] ; [48.23664122 22.76335878],0
u3,1,0.941631,0.005361,[11 13] ; [13 16],[10.86792453 13.13207547] ; [13.13207547 15.86792453],0
n2,1,0.9781,0.000754,[14  6] ; [19  8],[14.04255319  5.95744681] ; [18.95744681  8.04255319],0
