Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,26.331138,[98 49] ; [ 66 108],[75.10280374 71.89719626] ; [88.89719626 85.10280374],1
p10,1,0.079227,3.080681,[115  37] ; [119  59],[107.78181818  44.21818182] ; [126.21818182  51.78181818],0
p9,1,0.096202,2.767398,[119  33] ; [125  53],[112.38787879  39.61212121] ; [131.61212121  46.38787879],0
p5,1,0.1104,2.548485,[ 12 138] ; [  7 173],[  8.63636364 141.36363636] ; [ 10.36363636 169.63636364],0
u1,1,0.116343,2.465868,[ 37 116] ; [ 31 149],[ 31.24324324 121.75675676] ; [ 36.75675676 143.24324324],0
s7,1,0.198771,1.651379,[72 72] ; [74 99],[66.32176656 77.67823344] ; [79.67823344 93.32176656],0
u4,1,0.240769,1.376088,[  3 150] ; [  1 179],[  1.83783784 151.16216216] ; [  2.16216216 177.83783784],0
n5,1,0.247162,1.339276,[128  25] ; [140  38],[123.87915408  29.12084592] ; [144.12084592  33.87915408],0
s4,1,0.258821,1.275051,[ 18 133] ; [ 29 149],[ 21.57142857 129.42857143] ; [ 25.42857143 152.57142857],0
d3,1,0.282567,1.154703,[106  47] ; [114  65],[101.38554217  51.61445783] ; [118.61445783  60.38554217],0
u2,1,0.302136,1.064745,[23 16] ; [26 28],[20.5483871 18.4516129] ; [28.4516129 25.5483871],0
a8,1,0.303307,1.059597,[ 21 113] ; [ 19 145],[ 17.98657718 116.01342282] ; [ 22.01342282 141.98657718],0
s5,1,0.339852,0.91099,[ 44 103] ; [ 43 128],[ 40.21698113 106.78301887] ; [ 46.78301887 124.21698113],0
d5,1,0.34603,0.887962,[126  27] ; [140  39],[122.58433735  30.41566265] ; [143.41566265  35.58433735],0
a3,1,0.357111,0.848026,[113  40] ; [124  55],[109.21987952  43.78012048] ; [127.78012048  51.21987952],0
s1,1,0.378904,0.774256,[  9 140] ; [  7 171],[  7.29051988 141.70948012] ; [  8.70948012 169.29051988],0
s3,1,0.396818,0.717947,[84 65] ; [92 86],[80.19571865 68.80428135] ; [95.80428135 82.19571865],0
n3,1,0.397864,0.714772,[24  7] ; [40 18],[22.29213483  8.70786517] ; [41.70786517 16.29213483],0
p1,1,0.447936,0.57587,[  8 145] ; [ 13 166],[  9.67771084 143.32228916] ; [ 11.32228916 167.67771084],0
b1,1,0.485294,0.486944,[58 95] ; [ 75 105],[61.10810811 91.89189189] ; [ 71.89189189 108.10810811],0
a7,1,0.514884,0.424129,[106  47] ; [118  61],[103.22891566  49.77108434] ; [120.77108434  58.22891566],0
p12,1,0.530648,0.39315,[ 11 141] ; [ 10 170],[  9.61445783 142.38554217] ; [ 11.38554217 168.61445783],0
a6,1,0.58626,0.296223,[106  47] ; [119  60],[103.68975904  49.31024096] ; [121.31024096  57.68975904],0
b4,1,0.608839,0.261869,[91 62] ; [112  68],[93.27027027 59.72972973] ; [109.72972973  70.27027027],0
a2,1,0.695857,0.152817,[ 42 111] ; [ 46 134],[ 40.43243243 112.56756757] ; [ 47.56756757 132.43243243],0
n1,1,0.70504,0.143282,[15 15] ; [27 32],[14.15730337 15.84269663] ; [27.84269663 31.15730337],0
n2,1,0.710147,0.13813,[20 10] ; [43 18],[20.76923077  9.23076923] ; [42.23076923 18.76923077],0
d4,1,0.808236,0.058905,[122  31] ; [140  38],[121.10574018  31.89425982] ; [140.89425982  37.10574018],0
d1,1,0.839064,0.041246,[85 68] ; [98 82],[84.08108108 68.91891892] ; [98.91891892 81.08108108],0
a4,1,0.865053,0.028881,[75 77] ; [90 89],[75.77039275 76.22960725] ; [89.22960725 89.77039275],0
b2,1,0.86963,0.026938,[45 64] ; [43 64],[44.40740741 64.59259259] ; [43.59259259 63.40740741],0
b3,1,0.86963,0.026938,[45 64] ; [43 64],[44.40740741 64.59259259] ; [43.59259259 63.40740741],0
a1,1,0.930228,0.007666,[  9 144] ; [ 11 169],[  9.18918919 143.81081081] ; [ 10.81081081 169.18918919],0
a5,1,0.947185,0.004388,[110  43] ; [130  50],[110.27027027  42.72972973] ; [129.72972973  50.27027027],0
d2,1,0.974139,0.001051,[78 74] ; [90 86],[77.85365854 74.14634146] ; [90.14634146 85.85365854],0
