Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,21.689958,[ 5 32] ; [65 48],[17.26666667 19.73333333] ; [52.73333333 60.26666667],1
b4,1,0.362779,0.828251,[19 18] ; [70 47],[21.38311688 15.61688312] ; [67.61688312 49.38311688],0
r4,1,0.37737,0.779251,[29  8] ; [99 18],[30.75324675  6.24675325] ; [97.24675325 19.75324675],0
r3,1,0.39271,0.730533,[32  5] ; [105  10],[33.34868421  3.65131579] ; [103.65131579  11.34868421],0
n3,1,0.394198,0.725953,[13  6] ; [23  6],[14.25  4.75] ; [21.75  7.25],0
s2,1,0.437632,0.602484,[22 13] ; [81 35],[23.87417219 11.12582781] ; [79.12582781 36.87417219],0
u3,1,0.445983,0.58084,[10  4] ; [24 16],[8.81481481 5.18518519] ; [25.18518519 14.81481481],0
a5,1,0.48391,0.490039,[23 14] ; [80 37],[24.74675325 12.25324675] ; [78.25324675 38.74675325],0
v3,1,0.560528,0.338792,[ 8 27] ; [32 83],[ 9.33333333 25.66666667] ; [30.66666667 84.33333333],0
b3,1,0.57213,0.319132,[ 6 17] ; [12 47],[ 5.04878049 17.95121951] ; [12.95121951 46.04878049],0
b2,1,0.57213,0.319132,[ 6 17] ; [12 47],[ 5.04878049 17.95121951] ; [12.95121951 46.04878049],0
a4,1,0.597364,0.27899,[17 20] ; [48 69],[15.61688312 21.38311688] ; [49.38311688 67.61688312],0
r1,1,0.622132,0.242883,[25 12] ; [84 33],[26.18831169 10.81168831] ; [82.81168831 34.18831169],0
a8,1,0.623722,0.240671,[ 1 35] ; [  5 102],[ 1.51048951 34.48951049] ; [  4.48951049 102.51048951],0
a3,1,0.685085,0.164457,[23 14] ; [77 40],[24.02597403 12.97402597] ; [75.97402597 41.02597403],0
d4,1,0.70546,0.142854,[28  9] ; [92 25],[28.83116883  8.16883117] ; [91.16883117 25.83116883],0
n4,1,0.749006,0.102368,[22 15] ; [73 44],[22.82467532 14.17532468] ; [72.17532468 44.82467532],0
s5,1,0.789089,0.071553,[16 16] ; [53 59],[15.33333333 16.66666667] ; [53.66666667 58.33333333],0
d1,1,0.790929,0.07028,[19 18] ; [63 54],[19.7012987 17.2987013] ; [62.2987013 54.7012987],0
b5,1,0.821177,0.05109,[22 15] ; [72 45],[22.58441558 14.41558442] ; [71.41558442 45.58441558],0
s8,1,0.897949,0.016449,[16 21] ; [52 65],[16.33766234 20.66233766] ; [51.66233766 65.33766234],0
n6,1,0.903518,0.014694,[30  7] ; [93 23],[29.74509804  7.25490196] ; [93.25490196 22.74509804],0
s6,1,0.909189,0.01301,[28  7] ; [93 22],[28.23333333  6.76666667] ; [92.76666667 22.23333333],0
r2,1,0.957049,0.002901,[33  3] ; [106  10],[32.92105263  3.07894737] ; [106.07894737   9.92105263],0
v1,1,0.988072,0.000223,[16 21] ; [50 66],[15.96078431 21.03921569] ; [50.03921569 65.96078431],0
