Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.616678,[21 24] ; [102  14],[34.37888199 10.62111801] ; [88.62111801 27.37888199],1
b3,1,0.26033,1.267001,[12 16] ; [20 45],[ 9.6344086 18.3655914] ; [22.3655914 42.6344086],0
b2,1,0.26033,1.267001,[12 16] ; [20 45],[ 9.6344086 18.3655914] ; [22.3655914 42.6344086],0
s6,1,0.270576,1.213823,[12 32] ; [42 73],[14.94339623 29.05660377] ; [39.05660377 75.94339623],0
d5,1,0.286989,1.133693,[30 15] ; [87 29],[32.70186335 12.29813665] ; [84.29813665 31.70186335],0
n1,1,0.312951,1.018182,[ 3 18] ; [ 9 26],[ 4.5 16.5] ; [ 7.5 27.5],0
p5,1,0.317823,0.997884,[ 1 44] ; [  7 109],[ 2.23602484 42.76397516] ; [  5.76397516 110.23602484],0
u1,1,0.317823,0.997884,[ 1 44] ; [  7 109],[ 2.23602484 42.76397516] ; [  5.76397516 110.23602484],0
s5,1,0.345136,0.89126,[ 5 38] ; [20 92],[ 6.93548387 36.06451613] ; [18.06451613 93.93548387],0
p8,1,0.34739,0.882968,[15 29] ; [49 67],[17.6 26.4] ; [46.4 69.6],0
s1,1,0.368853,0.807524,[ 3 42] ; [  4 112],[ 1.95652174 43.04347826] ; [  5.04347826 110.95652174],0
u3,1,0.386817,0.748924,[ 7 10] ; [22 19],[8.5 8.5] ; [20.5 20.5],0
a7,1,0.404819,0.693966,[30 15] ; [85 31],[32.14285714 12.85714286] ; [82.85714286 33.14285714],0
p7,1,0.439717,0.59702,[21 24] ; [62 54],[23.19875776 21.80124224] ; [59.80124224 56.19875776],0
p9,1,0.449993,0.57067,[25 18] ; [75 41],[27.04402516 15.95597484] ; [72.95597484 43.04402516],0
s8,1,0.51725,0.419373,[ 7 38] ; [23 92],[ 8.4375 36.5625] ; [21.5625 93.4375],0
v3,1,0.563829,0.333117,[13 31] ; [27 81],[11.57894737 32.42105263] ; [28.42105263 79.57894737],0
n6,1,0.605315,0.267054,[28 17] ; [67 49],[26.55279503 18.44720497] ; [68.44720497 47.55279503],0
n3,1,0.634448,0.226077,[14  7] ; [24  9],[14.77777778  6.22222222] ; [23.22222222  9.77777778],0
a2,1,0.667564,0.184465,[ 4 41] ; [ 13 103],[ 4.7515528 40.2484472] ; [ 12.2484472 103.7515528],0
s7,1,0.670364,0.181176,[ 9 35] ; [26 84],[10. 34.] ; [25. 85.],0
u2,1,0.695292,0.153416,[9 8] ; [24 17],[9.67241379 7.32758621] ; [23.32758621 17.67241379],0
p6,1,0.727005,0.121879,[ 8 33] ; [25 88],[ 8.78571429 32.21428571] ; [24.21428571 88.78571429],0
b5,1,0.749923,0.101596,[28 17] ; [69 47],[27.11180124 17.88819876] ; [69.88819876 46.11180124],0
s4,1,0.75662,0.096052,[ 5 40] ; [ 11 105],[ 4.47204969 40.52795031] ; [ 11.52795031 104.47204969],0
p12,1,0.839486,0.041027,[ 1 44] ; [  2 113],[ 0.84375 44.15625] ; [  2.15625 112.84375],0
s3,1,0.854748,0.033512,[ 9 33] ; [26 88],[ 9.42307692 32.57692308] ; [25.57692308 88.42307692],0
a8,1,0.876085,0.024315,[ 3 41] ; [ 8 98],[ 3.22666667 40.77333333] ; [ 7.77333333 98.22666667],0
a1,1,0.894072,0.01773,[ 1 44] ; [  3 113],[ 1.11801242 43.88198758] ; [  2.88198758 113.11801242],0
n2,1,0.902293,0.015071,[12  9] ; [20 14],[12.21818182  8.78181818] ; [19.78181818 14.21818182],0
a3,1,0.904358,0.014438,[28 16] ; [75 41],[28.325 15.675] ; [74.675 41.325],0
