Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,63.929239,[181  52] ; [29 65],[149.63302752  83.36697248] ; [60.36697248 33.63302752],1
n5,1,0.457605,0.551747,[153  79] ; [66 28],[155.85276074  76.14723926] ; [63.14723926 30.85276074],0
p1,1,0.499311,0.456401,[ 20 212] ; [ 6 88],[ 18.50306748 213.49693252] ; [ 7.49693252 86.50306748],0
u2,1,0.524468,0.405097,[48 34] ; [15 14],[46.54054054 35.45945946] ; [16.45945946 12.54054054],0
s8,1,0.531685,0.39117,[ 80 151] ; [36 58],[ 82.44923077 148.55076923] ; [33.55076923 60.44923077],0
a1,1,0.570129,0.322467,[  7 226] ; [ 4 90],[  7.83792049 225.16207951] ; [ 3.16207951 90.83792049],0
a4,1,0.589984,0.29037,[101 131] ; [44 50],[103.19018405 128.80981595] ; [41.80981595 52.19018405],0
p5,1,0.608182,0.262831,[ 16 215] ; [ 5 88],[ 14.97222222 216.02777778] ; [ 6.02777778 86.97222222],0
p6,1,0.609777,0.2605,[ 37 193] ; [13 81],[ 35.49382716 194.50617284] ; [14.50617284 79.49382716],0
n3,1,0.627336,0.235691,[48 22] ; [23 13],[46.88679245 23.11320755] ; [24.11320755 11.88679245],0
p8,1,0.643148,0.214648,[ 60 172] ; [22 72],[ 58.35582822 173.64417178] ; [23.64417178 70.35582822],0
b4,1,0.654976,0.199684,[145  88] ; [56 38],[143.22018349  89.77981651] ; [57.77981651 36.22018349],0
s1,1,0.690823,0.158196,[ 10 220] ; [ 5 88],[ 10.68111455 219.31888545] ; [ 4.31888545 88.68111455],0
v1,1,0.714162,0.134155,[104 121] ; [40 51],[102.53164557 122.46835443] ; [41.46835443 49.53164557],0
s7,1,0.786969,0.073034,[ 85 138] ; [35 53],[ 86.04501608 136.95498392] ; [33.95498392 54.04501608],0
p3,1,0.809334,0.058218,[ 73 158] ; [31 63],[ 73.92 157.08] ; [30.08 63.92],0
p11,1,0.81414,0.055266,[158  75] ; [65 29],[158.89602446  74.10397554] ; [64.10397554 29.89602446],0
p12,1,0.848995,0.036252,[ 16 215] ; [ 7 86],[ 16.39814815 214.60185185] ; [ 6.60185185 86.39814815],0
n1,1,0.878023,0.023555,[28 41] ; [16 22],[28.37383178 40.62616822] ; [15.62616822 22.37383178],0
p9,1,0.887904,0.019869,[177  52] ; [71 20],[177.475  51.525] ; [70.525 20.475],0
n4,1,0.963568,0.002086,[163  70] ; [66 28],[163.17125382  69.82874618] ; [65.82874618 28.17125382],0
s6,1,0.971348,0.00129,[137  93] ; [55 37],[137.14285714  92.85714286] ; [54.85714286 37.14285714],0
s5,1,0.99074,0.000135,[ 53 166] ; [21 66],[ 52.96078431 166.03921569] ; [21.03921569 65.96078431],0
