Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,81.36453,[ 39 208] ; [171 155],[ 90.52356021 156.47643979] ; [119.47643979 206.52356021],1
a3,1,0.022885,5.17725,[162  86] ; [248  87],[174.40823328  73.59176672] ; [235.59176672  99.40823328],0
a2,1,0.023839,5.106302,[ 60 191] ; [109 227],[ 72.26405451 178.73594549] ; [ 96.73594549 239.26405451],0
a4,1,0.036679,4.365259,[ 97 153] ; [159 176],[109.4017094 140.5982906] ; [146.5982906 188.4017094],0
d4,1,0.042863,4.100789,[201  49] ; [291  45],[209.89761092  40.10238908] ; [282.10238908  53.89761092],0
a6,1,0.057613,3.604797,[185  65] ; [270  65],[194.44444444  55.55555556] ; [260.55555556  74.44444444],0
s1,1,0.064949,3.406261,[ 11 236] ; [  6 323],[  7.28993056 239.71006944] ; [  9.71006944 319.28993056],0
n5,1,0.066713,3.362104,[166  84] ; [243  88],[175.98967298  74.01032702] ; [233.01032702  97.98967298],0
n4,1,0.067458,3.343805,[175  75] ; [257  78],[184.61538462  65.38461538] ; [247.38461538  87.61538462],0
s4,1,0.08016,3.061656,[ 50 197] ; [ 49 284],[ 42.16034483 204.83965517] ; [ 56.83965517 276.16034483],0
d5,1,0.0802,3.06085,[199  51] ; [286  50],[206.9112628  43.0887372] ; [278.0887372  57.9112628],0
p6,1,0.086713,2.934368,[ 73 177] ; [119 212],[ 82.616179 167.383821] ; [109.383821 221.616179],0
p7,1,0.096164,2.768032,[137 108] ; [206 122],[146.65794066  98.34205934] ; [196.34205934 131.65794066],0
r4,1,0.102314,2.669102,[218  33] ; [306  30],[224.06132879  26.93867121] ; [299.93867121  36.06132879],0
b1,1,0.114063,2.497004,[ 98 153] ; [110 226],[ 88.94037479 162.05962521] ; [119.05962521 216.94037479],0
s2,1,0.122197,2.388933,[111 138] ; [169 162],[120.20689655 128.79310345] ; [159.79310345 171.20689655],0
s3,1,0.156188,2.01075,[123 126] ; [181 146],[131.41666667 117.58333333] ; [172.58333333 154.41666667],0
a8,1,0.180235,1.795686,[ 29 206] ; [ 48 243],[ 34.40114068 200.59885932] ; [ 42.59885932 248.40114068],0
p4,1,0.183916,1.765696,[135 116] ; [198 136],[142.87692308 108.12307692] ; [190.12307692 143.87692308],0
b4,1,0.192794,1.696139,[142 109] ; [208 128],[149.6592845 101.3407155] ; [200.3407155 135.6592845],0
n1,1,0.212462,1.554569,[25 37] ; [20 47],[21.62790698 40.37209302] ; [23.37209302 43.62790698],0
r2,1,0.21814,1.516568,[230  17] ; [317  15],[233.34887737  13.65112263] ; [313.65112263  18.34887737],0
v4,1,0.226634,1.46186,[233  18] ; [317  16],[236.3869863  14.6130137] ; [313.6130137  19.3869863],0
s5,1,0.298761,1.079717,[ 62 185] ; [ 94 230],[ 67.48161121 179.51838879] ; [ 88.51838879 235.48161121],0
p8,1,0.383374,0.759856,[117 133] ; [166 163],[122.19343696 127.80656304] ; [160.80656304 168.19343696],0
u3,1,0.384154,0.757367,[56 31] ; [51 37],[53.19428571 33.80571429] ; [53.80571429 34.19428571],0
p2,1,0.385394,0.753427,[203  48] ; [281  55],[206.95741056  44.04258944] ; [277.04258944  58.95741056],0
a1,1,0.430167,0.622371,[  8 243] ; [ 15 321],[  9.83475298 241.16524702] ; [ 13.16524702 322.83475298],0
n2,1,0.540916,0.373845,[43 20] ; [49 18],[44.58461538 18.41538462] ; [47.41538462 19.58461538],0
n3,1,0.604671,0.268009,[44 18] ; [51 17],[45.30769231 16.69230769] ; [49.69230769 18.30769231],0
u2,1,0.658799,0.194986,[50 38] ; [46 40],[48.55172414 39.44827586] ; [47.44827586 38.55172414],0
p1,1,0.704185,0.144155,[ 16 233] ; [ 19 316],[ 14.92294521 234.07705479] ; [ 20.07705479 314.92294521],0
u4,1,0.858781,0.031658,[  4 247] ; [  6 330],[  4.27597956 246.72402044] ; [  5.72402044 330.27597956],0
b5,1,0.865638,0.028629,[169  82] ; [224 112],[168.04599659  82.95400341] ; [224.95400341 111.04599659],0
b2,1,0.867915,0.027658,[48 96] ; [ 63 131],[47.28994083 96.71005917] ; [ 63.71005917 130.28994083],0
b3,1,0.867915,0.027658,[48 96] ; [ 63 131],[47.28994083 96.71005917] ; [ 63.71005917 130.28994083],0
