Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.00127,10.385888,[55 45] ; [38  8],[63.69863014 36.30136986] ; [29.30136986 16.69863014],0
r1,1,0.307206,1.04265,[75 25] ; [38  8],[77.39726027 22.60273973] ; [35.60273973 10.39726027],0
a1,1,0.319346,0.991621,[ 3 97] ; [ 3 43],[ 4.10958904 95.89041096] ; [ 1.89041096 44.10958904],0
d1,1,0.328243,0.955818,[50 50] ; [19 27],[47.26027397 52.73972603] ; [21.73972603 24.26027397],0
p4,1,0.36421,0.823323,[43 57] ; [23 22],[45.51724138 54.48275862] ; [20.48275862 24.51724138],0
s5,1,0.3646,0.821988,[18 80] ; [11 33],[20.01408451 77.98591549] ; [ 8.98591549 35.01408451],0
b2,1,0.390049,0.738791,[17 41] ; [ 6 23],[15.33333333 42.66666667] ; [ 7.66666667 21.33333333],0
b3,1,0.390049,0.738791,[17 41] ; [ 6 23],[15.33333333 42.66666667] ; [ 7.66666667 21.33333333],0
p1,1,0.409031,0.681615,[ 8 91] ; [ 2 44],[ 6.82758621 92.17241379] ; [ 3.17241379 42.82758621],0
s3,1,0.413617,0.668381,[46 54] ; [24 21],[48.27586207 51.72413793] ; [21.72413793 23.27586207],0
p11,1,0.439166,0.598461,[59 41] ; [24 22],[56.84931507 43.15068493] ; [26.15068493 19.84931507],0
p7,1,0.636632,0.223174,[52 48] ; [21 23],[50.69444444 49.30555556] ; [22.30555556 21.69444444],0
d3,1,0.642772,0.215135,[59 41] ; [29 17],[60.2739726 39.7260274] ; [27.7260274 18.2739726],0
v4,1,0.643232,0.21454,[87 11] ; [42  4],[87.79166667 10.20833333] ; [41.20833333  4.79166667],0
d4,1,0.645426,0.211716,[74 25] ; [36 10],[75.10344828 23.89655172] ; [34.89655172 11.10344828],0
a7,1,0.670109,0.181474,[66 34] ; [32 14],[67.12328767 32.87671233] ; [30.87671233 15.12328767],0
d5,1,0.676574,0.174008,[75 25] ; [33 13],[73.97260274 26.02739726] ; [34.02739726 11.97260274],0
n3,1,0.681582,0.168351,[22 13] ; [9 4],[22.60416667 12.39583333] ; [8.39583333 4.60416667],0
u3,1,0.683481,0.166234,[24 20] ; [12  8],[24.75 19.25] ; [11.25  8.75],0
p8,1,0.689688,0.159423,[36 64] ; [15 31],[34.93150685 65.06849315] ; [16.06849315 29.93150685],0
n1,1,0.69537,0.153333,[12 24] ; [4 6],[12.52173913 23.47826087] ; [3.47826087 6.52173913],0
a2,1,0.70665,0.141646,[17 83] ; [ 9 37],[17.80821918 82.19178082] ; [ 8.19178082 37.80821918],0
p2,1,0.715878,0.132476,[64 36] ; [28 18],[63.01369863 36.98630137] ; [28.98630137 17.01369863],0
u1,1,0.754318,0.097938,[15 85] ; [ 6 40],[14.38356164 85.61643836] ; [ 6.61643836 39.38356164],0
a5,1,0.777904,0.079553,[59 41] ; [26 20],[58.21917808 41.78082192] ; [26.78082192 19.21917808],0
u2,1,0.78295,0.075887,[22 21] ; [ 9 10],[21.5 21.5] ; [9.5 9.5],0
a4,1,0.837156,0.042244,[34 65] ; [15 31],[33.45517241 65.54482759] ; [15.54482759 30.45517241],0
s4,1,0.878803,0.023252,[14 84] ; [ 6 39],[13.70629371 84.29370629] ; [ 6.29370629 38.70629371],0
d2,1,0.895115,0.017381,[49 51] ; [22 24],[48.63013699 51.36986301] ; [22.36986301 23.63013699],0
s1,1,0.929555,0.007815,[ 7 92] ; [ 3 42],[ 6.875 92.125] ; [ 3.125 41.875],0
a3,1,0.952935,0.003484,[56 44] ; [26 20],[56.16438356 43.83561644] ; [25.83561644 20.16438356],0
b1,1,0.952935,0.003484,[56 44] ; [26 20],[56.16438356 43.83561644] ; [25.83561644 20.16438356],0
a6,1,0.988026,0.000225,[61 39] ; [28 18],[60.95890411 39.04109589] ; [28.04109589 17.95890411],0
