Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,35.042603,[189  54] ; [34 46],[167.76780186  75.23219814] ; [55.23219814 24.76780186],1
s3,1,0.161775,1.957552,[ 90 148] ; [23 56],[ 84.83911672 153.16088328] ; [28.16088328 50.83911672],0
s2,1,0.16464,1.931081,[ 74 165] ; [18 61],[ 69.14465409 169.85534591] ; [22.85534591 56.14465409],0
u2,1,0.165411,1.924052,[35 32] ; [ 9 16],[32.04347826 34.95652174] ; [11.95652174 13.04347826],0
p12,1,0.177275,1.820318,[ 16 226] ; [ 2 76],[ 13.6125 228.3875] ; [ 4.3875 73.6125],0
d4,1,0.183409,1.769785,[212  31] ; [65 15],[208.39318885  34.60681115] ; [68.60681115 11.39318885],0
r2,1,0.187744,1.735232,[224  14] ; [70  8],[221.43037975  16.56962025] ; [72.56962025  5.43037975],0
p6,1,0.203877,1.614382,[ 68 171] ; [16 60],[ 63.73333333 175.26666667] ; [20.26666667 55.73333333],0
v2,1,0.220287,1.502502,[125 103] ; [37 42],[120.31270358 107.68729642] ; [41.68729642 37.31270358],0
p8,1,0.24093,1.375142,[125 113] ; [35 43],[120.50632911 117.49367089] ; [39.49367089 38.50632911],0
a8,1,0.291207,1.114034,[ 24 197] ; [ 5 70],[ 21.65202703 199.34797297] ; [ 7.34797297 67.65202703],0
p11,1,0.334414,0.931731,[189  54] ; [58 22],[185.82352941  57.17647059] ; [61.17647059 18.82352941],0
n1,1,0.334777,0.93033,[19 37] ; [ 5 17],[17.23076923 38.76923077] ; [ 6.76923077 15.23076923],0
s4,1,0.365809,0.81785,[ 33 204] ; [ 8 72],[ 30.65299685 206.34700315] ; [10.34700315 69.65299685],0
a3,1,0.369603,0.805,[176  66] ; [54 26],[172.85714286  69.14285714] ; [57.14285714 22.85714286],0
n2,1,0.406118,0.690136,[40 19] ; [17  5],[41.51851852 17.48148148] ; [15.48148148  6.51851852],0
p1,1,0.426743,0.63167,[ 22 220] ; [ 5 75],[ 20.29192547 221.70807453] ; [ 6.70807453 73.29192547],0
n4,1,0.4311,0.619858,[181  62] ; [56 24],[178.3003096  64.6996904] ; [58.6996904 21.3003096],0
n3,1,0.444829,0.583793,[39 19] ; [16  5],[40.37974684 17.62025316] ; [14.62025316  6.37974684],0
v3,1,0.484548,0.48861,[ 79 152] ; [23 54],[ 76.5 154.5] ; [25.5 51.5],0
s6,1,0.536703,0.381684,[124 114] ; [37 40],[121.64444444 116.35555556] ; [39.35555556 37.64444444],0
b2,1,0.57976,0.306623,[47 84] ; [19 28],[48.57303371 82.42696629] ; [17.42696629 29.57303371],0
b3,1,0.57976,0.306623,[47 84] ; [19 28],[48.57303371 82.42696629] ; [17.42696629 29.57303371],0
n5,1,0.587422,0.294389,[167  74] ; [58 22],[168.92523364  72.07476636] ; [56.07476636 23.92523364],0
p5,1,0.596717,0.279975,[ 17 224] ; [ 7 72],[ 18.075 222.925] ; [ 5.925 73.075],0
s8,1,0.676067,0.174587,[ 50 193] ; [18 61],[ 51.31677019 191.68322981] ; [16.68322981 62.31677019],0
b4,1,0.700985,0.147449,[146  97] ; [50 30],[147.45510836  95.54489164] ; [48.54489164 31.45510836],0
p7,1,0.764694,0.089594,[134 104] ; [46 33],[135.14195584 102.85804416] ; [44.85804416 34.14195584],0
d2,1,0.784263,0.074949,[126 116] ; [42 36],[127.05 114.95] ; [40.95 37.05],0
a4,1,0.819138,0.052283,[122 121] ; [38 40],[121.12149533 121.87850467] ; [38.87850467 39.12149533],0
v1,1,0.820437,0.051521,[119 117] ; [41 38],[119.87301587 116.12698413] ; [40.12698413 38.87301587],0
s1,1,0.821374,0.050976,[  5 233] ; [ 2 77],[  5.2555205 232.7444795] ; [ 1.7444795 77.2555205],0
n6,1,0.849059,0.036221,[190  52] ; [62 18],[189.39130435  52.60869565] ; [62.60869565 17.39130435],0
p3,1,0.866898,0.02809,[105 137] ; [33 45],[104.3625 137.6375] ; [33.6375 44.3625],0
a1,1,0.903273,0.014769,[ 13 230] ; [ 4 76],[ 12.78947368 230.21052632] ; [ 4.21052632 75.78947368],0
