Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.8e-05,18.369821,[24 23] ; [14 73],[13.32835821 33.67164179] ; [24.67164179 62.32835821],1
b2,1,0.607782,0.263417,[ 9 16] ; [16 37],[ 8.01282051 16.98717949] ; [16.98717949 36.01282051],0
b3,1,0.607782,0.263417,[ 9 16] ; [16 37],[ 8.01282051 16.98717949] ; [16.98717949 36.01282051],0
p12,1,0.635476,0.224707,[ 3 44] ; [ 4 85],[ 2.41911765 44.58088235] ; [ 4.58088235 84.41911765],0
a4,1,0.641725,0.216493,[10 37] ; [16 73],[ 8.98529412 38.01470588] ; [17.01470588 71.98529412],0
b1,1,0.646038,0.210932,[22 25] ; [38 51],[20.73529412 26.26470588] ; [39.26470588 49.73529412],0
v4,1,0.67029,0.181264,[38  8] ; [70 18],[37.07462687  8.92537313] ; [70.92537313 17.07462687],0
r3,1,0.699581,0.148908,[36 10] ; [67 22],[35.0962963 10.9037037] ; [67.9037037 21.0962963],0
b5,1,0.711306,0.136976,[29 18] ; [52 37],[27.99264706 19.00735294] ; [53.00735294 35.99264706],0
p8,1,0.754114,0.098106,[20 27] ; [35 53],[19.14814815 27.85185185] ; [35.85185185 52.14814815],0
s4,1,0.762909,0.091001,[ 9 38] ; [19 70],[ 9.67647059 37.32352941] ; [18.32352941 70.67647059],0
n6,1,0.835116,0.043324,[33 14] ; [64 25],[33.52205882 13.47794118] ; [63.47794118 25.52205882],0
a1,1,0.895544,0.017238,[ 4 43] ; [ 7 82],[ 3.80147059 43.19852941] ; [ 7.19852941 81.80147059],0
p11,1,0.91678,0.010918,[30 17] ; [56 33],[29.72058824 17.27941176] ; [56.27941176 32.72058824],0
