Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,67.951749,[98 24] ; [ 4 39],[75.41818182 46.58181818] ; [26.58181818 16.41818182],1
d5,1,0.0121,6.2962,[89 31] ; [23 20],[82.45398773 37.54601227] ; [29.54601227 13.45398773],0
s7,1,0.012194,6.2824,[31 84] ; [ 3 36],[25.38961039 89.61038961] ; [ 8.61038961 30.38961039],0
p6,1,0.019514,5.454826,[28 90] ; [ 3 39],[22.8625 95.1375] ; [ 8.1375 33.8625],0
n5,1,0.022356,5.217884,[60 61] ; [30 13],[66.40243902 54.59756098] ; [23.59756098 19.40243902],0
s5,1,0.0321,4.593145,[25 91] ; [ 3 40],[20.42767296 95.57232704] ; [ 7.57232704 35.42767296],0
a5,1,0.045454,4.001724,[78 44] ; [20 23],[72.46060606 49.53939394] ; [25.53939394 17.46060606],0
b1,1,0.047279,3.935428,[58 64] ; [28 15],[63.58787879 58.41212121] ; [22.41212121 20.58787879],0
a6,1,0.057247,3.615388,[71 50] ; [18 25],[65.66463415 55.33536585] ; [23.33536585 19.66463415],0
p8,1,0.058038,3.592594,[38 81] ; [ 7 35],[33.26086957 85.73913043] ; [11.73913043 30.26086957],0
p10,1,0.064014,3.430218,[53 65] ; [12 30],[47.9375 70.0625] ; [17.0625 24.9375],0
a2,1,0.064045,3.429409,[27 95] ; [ 4 39],[22.92121212 99.07878788] ; [ 8.07878788 34.92121212],0
b3,1,0.071814,3.241071,[15 41] ; [13 15],[18.66666667 37.33333333] ; [ 9.33333333 18.66666667],0
b2,1,0.071814,3.241071,[15 41] ; [13 15],[18.66666667 37.33333333] ; [ 9.33333333 18.66666667],0
u1,1,0.072711,3.22074,[ 14 108] ; [ 1 42],[ 11.09090909 110.90909091] ; [ 3.90909091 39.09090909],0
p1,1,0.075184,3.166053,[  5 117] ; [ 5 38],[  7.39393939 114.60606061] ; [ 2.60606061 40.39393939],0
n2,1,0.077143,3.124089,[29 15] ; [10 13],[25.6119403 18.3880597] ; [13.3880597  9.6119403],0
p3,1,0.124025,2.365737,[41 79] ; [ 9 33],[37.03703704 82.96296296] ; [12.96296296 29.03703704],0
u3,1,0.134594,2.238707,[22 28] ; [ 4 13],[19.40298507 30.59701493] ; [ 6.59701493 10.40298507],0
u2,1,0.173737,1.850401,[21 29] ; [ 4 13],[18.65671642 31.34328358] ; [ 6.34328358 10.65671642],0
d1,1,0.178336,1.811438,[57 65] ; [15 28],[53.23636364 68.76363636] ; [18.76363636 24.23636364],0
n3,1,0.197874,1.657995,[27 15] ; [11 12],[24.55384615 17.44615385] ; [13.44615385  9.55384615],0
v1,1,0.198317,1.654728,[44 77] ; [11 32],[40.57926829 80.42073171] ; [14.42073171 28.57926829],0
n4,1,0.283678,1.149385,[68 54] ; [28 15],[70.98181818 51.01818182] ; [25.01818182 17.98181818],0
n1,1,0.312558,1.019835,[13 29] ; [10 13],[14.86153846 27.13846154] ; [ 8.13846154 14.86153846],0
a8,1,0.356059,0.851744,[ 11 102] ; [ 2 38],[  9.60130719 103.39869281] ; [ 3.39869281 36.60130719],0
d2,1,0.357357,0.847161,[56 65] ; [16 26],[53.44785276 67.55214724] ; [18.55214724 23.44785276],0
v3,1,0.43102,0.620072,[34 81] ; [10 33],[32.02531646 82.97468354] ; [11.97468354 31.02531646],0
s1,1,0.511055,0.431905,[ 10 111] ; [ 5 38],[ 11.06707317 109.93292683] ; [ 3.93292683 39.06707317],0
a3,1,0.566981,0.32776,[70 50] ; [26 15],[71.55279503 48.44720497] ; [24.44720497 16.55279503],0
a4,1,0.75363,0.098506,[48 74] ; [15 26],[47.15337423 74.84662577] ; [15.84662577 25.15337423],0
b4,1,0.811129,0.057107,[65 57] ; [22 21],[64.32727273 57.67272727] ; [22.67272727 20.32727273],0
s4,1,0.836674,0.042498,[ 21 101] ; [ 8 35],[ 21.44242424 100.55757576] ; [ 7.55757576 35.44242424],0
