Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,42.999187,[263  42] ; [41 37],[242.08877285  62.91122715] ; [61.91122715 16.08877285],1
p11,1,0.065081,3.402912,[252  54] ; [57 21],[246.234375  59.765625] ; [62.765625 15.234375],0
v4,1,0.06925,3.300699,[302   3] ; [75  3],[300.22193211   4.77806789] ; [76.77806789  1.22193211],0
v2,1,0.086753,2.933617,[188 107] ; [38 34],[181.66212534 113.33787466] ; [44.33787466 27.66212534],0
n5,1,0.102922,2.659664,[250  53] ; [58 20],[244.94488189  58.05511811] ; [63.05511811 14.94488189],0
s4,1,0.134322,2.241824,[ 55 249] ; [20 58],[ 59.68586387 244.31413613] ; [15.31413613 62.68586387],0
p7,1,0.151345,2.058639,[212  84] ; [48 28],[206.88172043  89.11827957] ; [53.11827957 22.88172043],0
u4,1,0.153236,2.03974,[ 15 291] ; [ 1 77],[ 12.75 293.25] ; [ 3.25 74.75],0
a1,1,0.177848,1.815518,[ 20 286] ; [ 2 76],[ 17.53125 288.46875] ; [ 4.46875 73.53125],0
u2,1,0.192497,1.698404,[25 18] ; [26 10],[27.75949367 15.24050633] ; [23.24050633 12.75949367],0
p6,1,0.257959,1.279675,[146 158] ; [31 45],[141.6 162.4] ; [35.4 40.6],0
p12,1,0.306848,1.044194,[ 36 267] ; [ 6 71],[ 33.48947368 269.51052632] ; [ 8.51052632 68.48947368],0
v3,1,0.331815,0.941802,[143 150] ; [31 42],[139.29508197 153.70491803] ; [34.70491803 38.29508197],0
b4,1,0.344375,0.894078,[179 127] ; [41 37],[175.3125 130.6875] ; [44.6875 33.3125],0
s1,1,0.358169,0.844303,[  9 291] ; [ 4 74],[ 10.31746032 289.68253968] ; [ 2.68253968 75.31746032],0
s7,1,0.393328,0.728627,[231  64] ; [53 19],[228.28337875  66.71662125] ; [55.71662125 16.28337875],0
r4,1,0.43393,0.612282,[296  10] ; [74  4],[294.84375  11.15625] ; [75.15625  2.84375],0
s3,1,0.497933,0.459338,[224  78] ; [60 17],[226.30079156  75.69920844] ; [57.69920844 19.30079156],0
u3,1,0.499645,0.455691,[32 11] ; [25 12],[30.6375 12.3625] ; [26.3625 10.6375],0
n2,1,0.529372,0.395598,[50 17] ; [10  5],[49.02439024 17.97560976] ; [10.97560976  4.02439024],0
a7,1,0.561739,0.336702,[217  89] ; [52 25],[214.91906005  91.08093995] ; [54.08093995 22.91906005],0
p2,1,0.584501,0.299015,[258  47] ; [64 14],[256.4229765  48.5770235] ; [65.5770235 12.4229765],0
p8,1,0.609771,0.260509,[175 125] ; [43 35],[173.01587302 126.98412698] ; [44.98412698 33.01587302],0
b1,1,0.623183,0.241419,[124 182] ; [34 44],[125.90625 180.09375] ; [32.09375 45.90625],0
p5,1,0.679158,0.171076,[ 46 257] ; [13 63],[ 47.16886544 255.83113456] ; [11.83113456 64.16886544],0
r3,1,0.681761,0.168151,[297   9] ; [75  3],[296.4375   9.5625] ; [75.5625  2.4375],0
a8,1,0.730923,0.118266,[ 48 231] ; [11 60],[ 47.03142857 231.96857143] ; [11.96857143 59.03142857],0
s2,1,0.733835,0.11562,[223  81] ; [55 22],[221.81627297  82.18372703] ; [56.18372703 20.81627297],0
b5,1,0.779997,0.078021,[183 123] ; [48 30],[184.078125 121.921875] ; [46.921875 31.078125],0
n3,1,0.818604,0.052597,[46 20] ; [10  5],[45.62962963 20.37037037] ; [10.37037037  4.62962963],0
n1,1,0.94284,0.005141,[31 34] ; [7 8],[30.875 34.125] ; [7.125 7.875],0
s6,1,0.947682,0.004306,[255  46] ; [65 12],[254.81481481  46.18518519] ; [65.18518519 11.81481481],0
