Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,36.975858,[28 37] ; [58  4],[44.01574803 20.98425197] ; [41.98425197 20.01574803],1
n4,1,0.486738,0.483729,[37 28] ; [32 31],[35.0390625 29.9609375] ; [33.9609375 29.0390625],0
b2,1,0.534793,0.385277,[ 7 23] ; [12 28],[ 8.14285714 21.85714286] ; [10.85714286 29.14285714],0
b3,1,0.534793,0.385277,[ 7 23] ; [12 28],[ 8.14285714 21.85714286] ; [10.85714286 29.14285714],0
p12,1,0.539993,0.375553,[ 1 62] ; [ 2 59],[ 1.52419355 61.47580645] ; [ 1.47580645 59.52419355],0
a6,1,0.57039,0.322031,[42 23] ; [43 19],[43.50393701 21.49606299] ; [41.49606299 20.50393701],0
n1,1,0.585705,0.297102,[ 6 15] ; [ 8 14],[ 6.8372093 14.1627907] ; [ 7.1627907 14.8372093],0
p8,1,0.661073,0.192223,[25 38] ; [27 35],[26.208 36.792] ; [25.792 36.208],0
s7,1,0.694743,0.153999,[18 41] ; [19 37],[18.9826087 40.0173913] ; [18.0173913 37.9826087],0
p3,1,0.698063,0.150494,[23 42] ; [24 38],[24.05511811 40.94488189] ; [22.94488189 39.05511811],0
s3,1,0.708457,0.139823,[33 32] ; [33 28],[34.04761905 30.95238095] ; [31.95238095 29.04761905],0
n3,1,0.837046,0.042302,[13  7] ; [13  8],[12.68292683  7.31707317] ; [13.31707317  7.68292683],0
s4,1,0.848299,0.036591,[ 9 56] ; [ 8 55],[ 8.6328125 56.3671875] ; [ 8.3671875 54.6328125],0
v3,1,0.85326,0.034211,[18 42] ; [18 39],[18.46153846 41.53846154] ; [17.53846154 39.46153846],0
u3,1,0.858648,0.031718,[17  8] ; [12  5],[17.26190476  7.73809524] ; [11.73809524  5.26190476],0
s1,1,0.944047,0.004926,[ 4 60] ; [ 4 57],[ 4.096 59.904] ; [ 3.904 57.096],0
r4,1,0.946722,0.004465,[57  8] ; [55  8],[56.875  8.125] ; [55.125  7.875],0
r3,1,0.979303,0.000673,[59  5] ; [58  5],[58.96062992  5.03937008] ; [58.03937008  4.96062992],0
b1,1,0.997796,8e-06,[32 33] ; [31 32],[31.9921875 33.0078125] ; [31.0078125 31.9921875],0
n5,1,1.0,0.0,[25 38] ; [25 38],[25. 38.] ; [25. 38.],0
