Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.407031,[92  5] ; [19 14],[82.82307692 14.17692308] ; [28.17692308  4.82307692],1
u2,1,0.101263,2.685543,[16 13] ; [ 4 10],[13.48837209 15.51162791] ; [6.51162791 7.48837209],0
a6,1,0.107128,2.596084,[73 24] ; [20 13],[69.39230769 27.60769231] ; [23.60769231  9.39230769],0
u1,1,0.107292,2.593661,[17 80] ; [ 2 31],[14.17692308 82.82307692] ; [ 4.82307692 28.17692308],0
s4,1,0.109909,2.555535,[ 6 91] ; [ 5 28],[ 8.20769231 88.79230769] ; [ 2.79230769 30.20769231],0
n4,1,0.130968,2.280994,[82 15] ; [24  9],[79.09230769 17.90769231] ; [26.90769231  6.09230769],0
s7,1,0.154068,2.031501,[32 58] ; [ 7 25],[28.7704918 61.2295082] ; [10.2295082 21.7704918],0
d1,1,0.155734,2.015168,[55 42] ; [14 19],[51.48461538 45.51538462] ; [17.51538462 15.48461538],0
a3,1,0.160897,1.965778,[68 28] ; [19 14],[64.74418605 31.25581395] ; [22.25581395 10.74418605],0
p2,1,0.194225,1.685274,[83 14] ; [25  8],[80.58461538 16.41538462] ; [27.41538462  5.58461538],0
d5,1,0.201527,1.631273,[78 19] ; [23 10],[75.36153846 21.63846154] ; [25.63846154  7.36153846],0
a7,1,0.224511,1.475301,[75 22] ; [22 11],[72.37692308 24.62307692] ; [24.62307692  8.37692308],0
p9,1,0.226605,1.462043,[80 17] ; [24  9],[77.6 19.4] ; [26.4  6.6],0
n1,1,0.227776,1.454694,[6 9] ; [1 6],[ 4.77272727 10.22727273] ; [2.22727273 4.77272727],0
d2,1,0.228234,1.451835,[42 55] ; [10 22],[39.10077519 57.89922481] ; [12.89922481 19.10077519],0
a4,1,0.314262,1.012681,[42 55] ; [11 22],[39.54615385 57.45384615] ; [13.45384615 19.54615385],0
u3,1,0.331489,0.943071,[17 12] ; [6 8],[15.51162791 13.48837209] ; [7.48837209 6.51162791],0
s8,1,0.335512,0.927506,[29 68] ; [ 7 26],[26.86153846 70.13846154] ; [ 9.13846154 23.86153846],0
b2,1,0.371093,0.8,[28 35] ; [ 7 14],[26.25 36.75] ; [ 8.75 12.25],0
b3,1,0.371093,0.8,[28 35] ; [ 7 14],[26.25 36.75] ; [ 8.75 12.25],0
n5,1,0.40183,0.702843,[72 25] ; [22 11],[70.13846154 26.86153846] ; [23.86153846  9.13846154],0
s3,1,0.411577,0.674239,[26 71] ; [11 21],[27.82170543 69.17829457] ; [ 9.17829457 22.82170543],0
b5,1,0.423586,0.640344,[51 46] ; [20 13],[52.97692308 44.02307692] ; [18.02307692 14.97692308],0
p6,1,0.45866,0.549164,[37 59] ; [10 22],[35.25 60.75] ; [11.75 20.25],0
n6,1,0.617424,0.249504,[78 19] ; [27  5],[78.95348837 18.04651163] ; [26.04651163  5.95348837],0
p4,1,0.62857,0.234004,[69 28] ; [22 11],[67.9 29.1] ; [23.1  9.9],0
s2,1,0.6618,0.191344,[20 77] ; [ 8 25],[20.89230769 76.10769231] ; [ 7.10769231 25.89230769],0
b4,1,0.678787,0.171495,[54 43] ; [17 16],[52.97692308 44.02307692] ; [18.02307692 14.97692308],0
a8,1,0.70822,0.140062,[10 72] ; [ 3 28],[ 9.43362832 72.56637168] ; [ 3.56637168 27.43362832],0
n3,1,0.746188,0.104762,[12  3] ; [6 1],[12.27272727  2.72727273] ; [5.72727273 1.27272727],0
s5,1,0.769192,0.086103,[17 78] ; [ 5 27],[16.45669291 78.54330709] ; [ 5.54330709 26.45669291],0
b1,1,0.769414,0.085932,[44 53] ; [14 19],[43.27692308 53.72307692] ; [14.72307692 18.27692308],0
a1,1,0.77784,0.0796,[ 4 93] ; [ 1 32],[ 3.73076923 93.26923077] ; [ 1.26923077 31.73076923],0
n2,1,0.925558,0.00873,[11  4] ; [5 2],[10.90909091  4.09090909] ; [5.09090909 1.90909091],0
p5,1,0.961343,0.002349,[ 9 87] ; [ 3 30],[ 8.93023256 87.06976744] ; [ 3.06976744 29.93023256],0
