Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,28.011354,[ 21 151] ; [34 48],[ 37.24409449 134.75590551] ; [17.75590551 64.24409449],1
d4,1,0.112428,2.519753,[116  56] ; [64 19],[121.41176471  50.58823529] ; [58.58823529 24.41176471],0
n4,1,0.135135,2.232502,[108  65] ; [59 23],[113.29803922  59.70196078] ; [53.70196078 28.29803922],0
d2,1,0.145494,2.118874,[ 64 107] ; [39 44],[ 69.34251969 101.65748031] ; [33.65748031 49.34251969],0
u4,1,0.202431,1.624746,[  1 172] ; [ 2 81],[  2.02734375 170.97265625] ; [ 0.97265625 82.02734375],0
p12,1,0.216318,1.528629,[  7 164] ; [ 1 82],[  5.38582677 165.61417323] ; [ 2.61417323 80.38582677],0
a3,1,0.219181,1.509723,[99 71] ; [55 28],[103.47826087  66.52173913] ; [50.52173913 32.47826087],0
a7,1,0.235718,1.40602,[105  67] ; [57 26],[109.27058824  62.72941176] ; [52.72941176 30.27058824],0
d5,1,0.28444,1.145753,[110  61] ; [59 24],[113.77559055  57.22440945] ; [55.22440945 27.77559055],0
a1,1,0.302358,1.063765,[  9 164] ; [ 2 81],[  7.43359375 165.56640625] ; [ 3.56640625 79.43359375],0
a8,1,0.37361,0.791622,[ 20 143] ; [13 66],[ 22.22727273 140.77272727] ; [10.77272727 68.22727273],0
s1,1,0.387041,0.748218,[ 10 162] ; [ 7 73],[ 11.6031746 160.3968254] ; [ 5.3968254 74.6031746],0
b4,1,0.417102,0.658466,[101  72] ; [44 39],[97.98828125 75.01171875] ; [47.01171875 35.98828125],0
b1,1,0.42213,0.644379,[ 68 105] ; [37 46],[ 70.95703125 102.04296875] ; [34.04296875 48.95703125],0
v3,1,0.459962,0.545987,[ 27 143] ; [10 71],[ 25.05976096 144.94023904] ; [11.94023904 69.05976096],0
u2,1,0.462556,0.539701,[35 39] ; [15 12],[36.63366337 37.36633663] ; [13.36633663 13.63366337],0
n3,1,0.505801,0.442744,[41 29] ; [14  7],[42.30769231 27.69230769] ; [12.69230769  8.30769231],0
p1,1,0.540655,0.374327,[  9 161] ; [ 6 77],[ 10.07905138 159.92094862] ; [ 4.92094862 78.07905138],0
u1,1,0.576644,0.311692,[ 15 158] ; [ 9 74],[ 16.21875 156.78125] ; [ 7.78125 75.21875],0
p5,1,0.609029,0.261592,[  8 164] ; [ 5 76],[  8.83794466 163.16205534] ; [ 4.16205534 76.83794466],0
n2,1,0.62011,0.245713,[49 24] ; [16  6],[49.94736842 23.05263158] ; [15.05263158  6.94736842],0
n1,1,0.666245,0.186026,[29 43] ; [10 12],[29.87234043 42.12765957] ; [ 9.12765957 12.87234043],0
s4,1,0.672602,0.178574,[ 28 143] ; [15 66],[ 29.17857143 141.82142857] ; [13.82142857 67.17857143],0
b5,1,0.697178,0.151424,[104  69] ; [52 31],[105.421875  67.578125] ; [50.578125 32.421875],0
a2,1,0.705675,0.142636,[ 30 143] ; [16 67],[ 31.0859375 141.9140625] ; [14.9140625 68.0859375],0
a6,1,0.822686,0.050217,[99 73] ; [49 34],[99.82745098 72.17254902] ; [48.17254902 34.82745098],0
