Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,122.46506,[245  42] ; [103 156],[182.92307692 104.07692308] ; [165.07692308  93.92307692],1
a6,1,0.031975,4.59986,[234  52] ; [193  67],[223.66666667  62.33333333] ; [203.33333333  56.66666667],0
s8,1,0.036551,4.371201,[141 144] ; [105 154],[128.87867647 156.12132353] ; [117.12132353 141.87867647],0
p2,1,0.038059,4.302374,[256  30] ; [217  43],[247.76190476  38.23809524] ; [225.23809524  34.76190476],0
v4,1,0.08279,3.009255,[280   5] ; [246  11],[276.58671587   8.41328413] ; [249.41328413   7.58671587],0
n3,1,0.136532,2.216621,[32  7] ; [44 20],[28.77669903 10.22330097] ; [47.22330097 16.77669903],0
u3,1,0.142614,2.149526,[48 21] ; [50 36],[43.62580645 25.37419355] ; [54.37419355 31.62580645],0
b5,1,0.144981,2.12428,[176 111] ; [175  85],[184.16270567 102.83729433] ; [166.83729433  93.16270567],0
s6,1,0.190333,1.715042,[202  79] ; [170  85],[195.02238806  85.97761194] ; [176.97761194  78.02238806],0
r1,1,0.198416,1.653997,[240  44] ; [208  51],[234.31307551  49.68692449] ; [213.68692449  45.31307551],0
s1,1,0.216995,1.524137,[  6 279] ; [ 10 246],[  8.42883549 276.57116451] ; [  7.57116451 248.42883549],0
s4,1,0.247746,1.335972,[ 42 240] ; [ 48 210],[ 47. 235.] ; [ 43. 215.],0
b2,1,0.295732,1.093342,[ 67 109] ; [44 92],[ 62.61538462 113.38461538] ; [48.38461538 87.61538462],0
b3,1,0.295732,1.093342,[ 67 109] ; [44 92],[ 62.61538462 113.38461538] ; [48.38461538 87.61538462],0
s2,1,0.323683,0.974006,[159 125] ; [133 124],[153.28650647 130.71349353] ; [138.71349353 118.28650647],0
u4,1,0.386887,0.748705,[  6 280] ; [  3 257],[  4.71428571 281.28571429] ; [  4.28571429 255.71428571],0
u2,1,0.450989,0.568166,[45 24] ; [51 35],[42.73548387 26.26451613] ; [53.26451613 32.73548387],0
d3,1,0.468523,0.525456,[230  57] ; [201  58],[226.55128205  60.44871795] ; [204.44871795  54.55128205],0
r3,1,0.491949,0.47226,[276   8] ; [248  10],[274.56826568   9.43173432] ; [249.43173432   8.56826568],0
a8,1,0.496479,0.462455,[ 34 221] ; [ 37 202],[ 36.64979757 218.35020243] ; [ 34.35020243 204.64979757],0
s3,1,0.508477,0.4372,[164 119] ; [140 114],[160.20856611 122.79143389] ; [143.79143389 110.20856611],0
d4,1,0.543069,0.369881,[246  41] ; [218  42],[243.45155393  43.54844607] ; [220.54844607  39.45155393],0
n1,1,0.748494,0.102801,[14 25] ; [21 43],[13.25242718 25.74757282] ; [21.74757282 42.25242718],0
b4,1,0.783928,0.075188,[170 117] ; [157 103],[171.57038391 115.42961609] ; [155.42961609 104.57038391],0
n2,1,0.966509,0.001763,[30  9] ; [49 15],[29.91262136  9.08737864] ; [49.08737864 14.91262136],0
