Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,2.7e-05,17.627059,[33 26] ; [26 84],[20.59763314 38.40236686] ; [38.40236686 71.59763314],1
d4,1,0.151796,2.054107,[51  8] ; [85 25],[47.47928994 11.52071006] ; [88.52071006 21.47928994],0
p5,1,0.153249,2.039612,[ 6 52] ; [  5 104],[ 3.82035928 54.17964072] ; [  7.17964072 101.82035928],0
n1,1,0.157125,2.001683,[7 8] ; [ 8 23],[ 4.89130435 10.10869565] ; [10.10869565 20.89130435],0
v4,1,0.158128,1.99204,[52  6] ; [103   5],[54.15662651  3.84337349] ; [100.84337349   7.15662651],0
b2,1,0.183494,1.769099,[20 29] ; [15 38],[16.81372549 32.18627451] ; [18.18627451 34.81372549],0
b3,1,0.183494,1.769099,[20 29] ; [15 38],[16.81372549 32.18627451] ; [18.18627451 34.81372549],0
v1,1,0.189609,1.720652,[27 30] ; [39 67],[23.0797546 33.9202454] ; [42.9202454 63.0797546],0
d1,1,0.194013,1.686877,[33 26] ; [50 60],[28.97633136 30.02366864] ; [54.02366864 55.97633136],0
v3,1,0.201252,1.633264,[18 37] ; [25 82],[14.59876543 40.40123457] ; [28.40123457 78.59876543],0
b4,1,0.26605,1.237,[40 19] ; [65 45],[36.65680473 22.34319527] ; [68.34319527 41.65680473],0
p10,1,0.278933,1.172281,[45 13] ; [76 33],[42.0239521 15.9760479] ; [78.9760479 30.0239521],0
n3,1,0.389463,0.740619,[12  2] ; [23  8],[10.88888889  3.11111111] ; [24.11111111  6.88888889],0
a1,1,0.411804,0.673588,[ 2 57] ; [  7 103],[ 3.14201183 55.85798817] ; [  5.85798817 104.14201183],0
s1,1,0.42983,0.623284,[ 3 56] ; [  3 107],[ 2.09467456 56.90532544] ; [  3.90532544 106.09467456],0
p9,1,0.443769,0.586517,[44 14] ; [89 21],[45.91666667 12.08333333] ; [87.08333333 22.91666667],0
b1,1,0.451416,0.567095,[16 43] ; [36 74],[18.15384615 40.84615385] ; [33.84615385 76.15384615],0
n6,1,0.518618,0.416641,[39 20] ; [78 32],[40.84615385 18.15384615] ; [76.15384615 33.84615385],0
b5,1,0.530346,0.39373,[33 26] ; [67 43],[34.9112426 24.0887574] ; [65.0887574 44.9112426],0
p8,1,0.574647,0.314969,[29 29] ; [50 60],[27.27380952 30.72619048] ; [51.72619048 58.27380952],0
a4,1,0.619191,0.247006,[21 38] ; [35 75],[19.55029586 39.44970414] ; [36.44970414 73.55029586],0
a7,1,0.637688,0.221779,[42 17] ; [82 28],[43.28994083 15.71005917] ; [80.71005917 29.28994083],0
p2,1,0.662602,0.190378,[47 12] ; [89 19],[48.04790419 10.95209581] ; [87.95209581 20.04790419],0
r2,1,0.765458,0.088996,[53  4] ; [99  9],[52.50909091  4.49090909] ; [99.49090909  8.50909091],0
p1,1,0.880647,0.022545,[ 4 55] ; [  8 100],[ 4.23952096 54.76047904] ; [  7.76047904 100.23952096],0
v2,1,0.899254,0.016029,[29 27] ; [56 50],[29.38271605 26.61728395] ; [55.61728395 50.38271605],0
r3,1,0.934201,0.006816,[57  2] ; [106   4],[56.90532544  2.09467456] ; [106.09467456   3.90532544],0
r1,1,0.970104,0.001405,[44 15] ; [81 28],[43.89880952 15.10119048] ; [81.10119048 27.89880952],0
r4,1,0.988891,0.000194,[51  8] ; [95 15],[50.9704142  8.0295858] ; [95.0295858 14.9704142],0
a6,1,0.998424,4e-06,[37 22] ; [69 41],[37.00591716 21.99408284] ; [68.99408284 41.00591716],0
n2,1,1.0,0.0,[11  4] ; [22  8],[11.  4.] ; [22.  8.],0
