Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.529864,[168 154] ; [ 71 166],[137.67084079 184.32915921] ; [101.32915921 135.67084079],1
r4,1,0.158599,1.987536,[325   8] ; [232  11],[322.015625  10.984375] ; [234.984375   8.015625],0
r2,1,0.15903,1.983422,[323   7] ; [231  10],[320.17513135   9.82486865] ; [233.82486865   7.17513135],0
d5,1,0.174743,1.841779,[275  56] ; [191  52],[268.72125436  62.27874564] ; [197.27874564  45.72125436],0
a1,1,0.187028,1.740871,[ 17 316] ; [  7 236],[ 13.875 319.125] ; [ 10.125 232.875],0
p12,1,0.22333,1.482846,[ 36 292] ; [ 19 221],[ 31.76056338 296.23943662] ; [ 23.23943662 216.76056338],0
s6,1,0.248595,1.33118,[228 101] ; [152  83],[221.66666667 107.33333333] ; [158.33333333  76.66666667],0
n6,1,0.290234,1.118538,[293  38] ; [207  35],[288.83071553  42.16928447] ; [211.16928447  30.83071553],0
d4,1,0.328682,0.954085,[282  49] ; [198  43],[277.76223776  53.23776224] ; [202.23776224  38.76223776],0
s4,1,0.370777,0.801058,[ 46 281] ; [ 40 198],[ 49.77345133 277.22654867] ; [ 36.22654867 201.77345133],0
s1,1,0.377385,0.779204,[  7 320] ; [  8 231],[  8.66607774 318.33392226] ; [  6.33392226 232.66607774],0
b1,1,0.441363,0.592735,[113 220] ; [ 90 153],[117.359375 215.640625] ; [ 85.640625 157.359375],0
u2,1,0.445914,0.581017,[47 28] ; [43 33],[44.70198675 30.29801325] ; [45.29801325 30.70198675],0
r3,1,0.564714,0.331607,[327   6] ; [234   6],[326.02617801   6.97382199] ; [234.97382199   5.02617801],0
b4,1,0.623517,0.240956,[200 133] ; [141 102],[197.140625 135.859375] ; [143.859375  99.140625],0
a6,1,0.752844,0.099157,[234  97] ; [174  68],[235.68586387  95.31413613] ; [172.31413613  69.68586387],0
a7,1,0.796108,0.066764,[242  90] ; [178  63],[243.35078534  88.64921466] ; [176.64921466  64.35078534],0
s3,1,0.85485,0.033465,[184 140] ; [137 101],[185.06049822 138.93950178] ; [135.93950178 102.06049822],0
d3,1,0.895362,0.017298,[239  93] ; [173  69],[238.29965157  93.70034843] ; [173.70034843  68.29965157],0
n3,1,0.967257,0.001685,[35 13] ; [37 14],[34.90909091 13.09090909] ; [37.09090909 13.90909091],0
