Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,6e-06,20.438503,[48 60] ; [40  8],[60.92307692 47.07692308] ; [27.07692308 20.92307692],1
a7,1,0.604475,0.268299,[75 34] ; [35 13],[76.36942675 32.63057325] ; [33.63057325 14.36942675],0
d2,1,0.61839,0.248137,[32 77] ; [16 32],[33.32484076 75.67515924] ; [14.67515924 33.32484076],0
u2,1,0.6309,0.230843,[27 17] ; [11  9],[26.125 17.875] ; [11.875  8.125],0
a2,1,0.654585,0.200169,[11 98] ; [ 6 42],[11.80254777 97.19745223] ; [ 5.19745223 42.80254777],0
a4,1,0.721569,0.126995,[31 78] ; [15 33],[31.93630573 77.06369427] ; [14.06369427 33.93630573],0
r4,1,0.799771,0.064335,[89 20] ; [40  8],[89.56050955 19.43949045] ; [39.43949045  8.56050955],0
a6,1,0.8364,0.042642,[70 39] ; [30 18],[69.42675159 39.57324841] ; [30.57324841 17.42675159],0
p2,1,0.86128,0.030536,[86 22] ; [38  9],[86.4 21.6] ; [37.6  9.4],0
a3,1,0.878648,0.023312,[65 44] ; [28 20],[64.56687898 44.43312102] ; [28.43312102 19.56687898],0
v1,1,0.882537,0.021831,[46 60] ; [21 26],[46.41830065 59.58169935] ; [20.58169935 26.41830065],0
d3,1,0.970079,0.001407,[73 36] ; [32 16],[72.89808917 36.10191083] ; [32.10191083 15.89808917],0
u1,1,0.987223,0.000256,[  9 100] ; [ 4 44],[ 9.02547771 99.97452229] ; [ 3.97452229 44.02547771],0
