Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.155588,[32 71] ; [32 11],[45.15068493 57.84931507] ; [18.84931507 24.15068493],1
d2,1,0.537069,0.381,[46 56] ; [17 26],[44.31724138 57.68275862] ; [18.68275862 24.31724138],0
d1,1,0.568709,0.324848,[57 46] ; [26 17],[58.55479452 44.44520548] ; [24.44520548 18.55479452],0
a4,1,0.62816,0.234564,[36 66] ; [17 26],[37.28275862 64.71724138] ; [15.71724138 27.28275862],0
n6,1,0.642165,0.215922,[77 25] ; [34  9],[78.08275862 23.91724138] ; [32.91724138 10.08275862],0
a3,1,0.669663,0.181996,[70 33] ; [27 15],[68.90344828 34.09655172] ; [28.09655172 13.90344828],0
d5,1,0.707299,0.14099,[81 22] ; [35  8],[81.83561644 21.16438356] ; [34.16438356  8.83561644],0
a7,1,0.795102,0.06744,[67 36] ; [27 16],[66.31506849 36.68493151] ; [27.68493151 15.31506849],0
r3,1,0.807748,0.059211,[87 16] ; [37  6],[87.47945205 15.52054795] ; [36.52054795  6.47945205],0
n2,1,0.890664,0.018896,[25 10] ; [11  4],[25.2  9.8] ; [10.8  4.2],0
p12,1,0.939069,0.005843,[ 5 96] ; [ 2 41],[ 4.90972222 96.09027778] ; [ 2.09027778 40.90972222],0
