Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,3e-06,21.644647,[97 22] ; [19 24],[85.20987654 33.79012346] ; [30.79012346 12.20987654],1
s4,1,0.219526,1.507466,[ 13 106] ; [ 8 36],[ 15.33128834 103.66871166] ; [ 5.66871166 38.33128834],0
s7,1,0.231095,1.434112,[31 84] ; [ 7 33],[28.19354839 86.80645161] ; [ 9.80645161 30.19354839],0
n2,1,0.292872,1.10637,[22 14] ; [15  5],[23.78571429 12.21428571] ; [13.21428571  6.78571429],0
a8,1,0.3145,1.011684,[ 11 101] ; [ 2 40],[  9.45454545 102.54545455] ; [ 3.54545455 38.45454545],0
v2,1,0.318334,0.995779,[47 69] ; [13 28],[44.33121019 71.66878981] ; [15.66878981 25.33121019],0
u3,1,0.322629,0.978261,[15 34] ; [ 9 12],[16.8 32.2] ; [ 7.2 13.8],0
b4,1,0.344078,0.895179,[72 47] ; [23 21],[69.35582822 49.64417178] ; [25.64417178 18.35582822],0
p7,1,0.357799,0.845604,[64 53] ; [20 23],[61.425 55.575] ; [22.575 20.425],0
v1,1,0.360559,0.835946,[46 70] ; [14 30],[43.5 72.5] ; [16.5 27.5],0
a3,1,0.419633,0.651344,[70 48] ; [23 21],[67.74074074 50.25925926] ; [25.25925926 18.74074074],0
a4,1,0.435603,0.607837,[45 72] ; [14 30],[42.8757764 74.1242236] ; [16.1242236 27.8757764],0
a6,1,0.440927,0.59387,[54 65] ; [17 27],[51.83435583 67.16564417] ; [19.16564417 24.83435583],0
d3,1,0.479403,0.500221,[45 74] ; [14 30],[43.07361963 75.92638037] ; [15.92638037 28.07361963],0
b5,1,0.510448,0.433148,[58 61] ; [24 20],[59.86503067 59.13496933] ; [22.13496933 21.86503067],0
u1,1,0.561498,0.337116,[  5 114] ; [ 1 43],[  4.3803681 114.6196319] ; [ 1.6196319 42.3803681],0
p6,1,0.691448,0.157522,[30 87] ; [ 9 31],[29.06369427 87.93630573] ; [ 9.93630573 30.06369427],0
d2,1,0.782929,0.075903,[53 64] ; [21 23],[53.77639752 63.22360248] ; [20.22360248 23.77639752],0
b2,1,0.807389,0.059436,[30 39] ; [11 16],[29.46875 39.53125] ; [11.53125 15.46875],0
b3,1,0.807389,0.059436,[30 39] ; [11 16],[29.46875 39.53125] ; [11.53125 15.46875],0
a2,1,0.825072,0.048853,[  7 112] ; [ 3 41],[  7.3006135 111.6993865] ; [ 2.6993865 41.3006135],0
n3,1,0.923525,0.009215,[23 10] ; [13  6],[22.84615385 10.15384615] ; [13.15384615  5.84615385],0
p1,1,0.976101,0.000897,[ 11 108] ; [ 4 40],[ 10.95092025 108.04907975] ; [ 4.04907975 39.95092025],0
