Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,46.398939,[66 61] ; [ 22 133],[39.63120567 87.36879433] ; [ 48.36879433 106.63120567],1
n4,1,0.026531,4.921043,[97 35] ; [96 61],[88.15224913 43.84775087] ; [104.84775087  52.15224913],0
a6,1,0.047297,3.934776,[93 39] ; [93 64],[84.9550173 47.0449827] ; [101.0449827  55.9550173],0
p6,1,0.077535,3.115828,[35 92] ; [ 29 126],[28.82269504 98.17730496] ; [ 35.17730496 119.82269504],0
n3,1,0.082161,3.021632,[24  8] ; [31 24],[20.22988506 11.77011494] ; [34.77011494 20.22988506],0
a4,1,0.083396,2.997453,[58 74] ; [ 53 103],[50.875 81.125] ; [60.125 95.875],0
s1,1,0.138989,2.189115,[  3 129] ; [  9 147],[  5.5 126.5] ; [  6.5 149.5],0
a2,1,0.146016,2.113389,[ 27 105] ; [ 22 135],[ 22.38062284 109.61937716] ; [ 26.61937716 130.38062284],0
n2,1,0.14611,2.112395,[22  9] ; [32 26],[18.80898876 12.19101124] ; [35.19101124 22.80898876],0
p12,1,0.168303,1.897997,[  5 126] ; [  2 153],[  3.20629371 127.79370629] ; [  3.79370629 151.20629371],0
s4,1,0.174641,1.842647,[  7 125] ; [ 15 142],[ 10.04844291 121.95155709] ; [ 11.95155709 145.04844291],0
u1,1,0.199871,1.643318,[ 16 116] ; [ 12 145],[ 12.78892734 119.21107266] ; [ 15.21107266 141.78892734],0
b5,1,0.272571,1.203762,[74 58] ; [98 59],[78.56055363 53.43944637] ; [93.43944637 63.56055363],0
u2,1,0.309292,1.033698,[12 21] ; [32 36],[14.37623762 18.62376238] ; [29.62376238 38.37623762],0
b4,1,0.363103,0.827133,[76 56] ; [82 75],[72.16608997 59.83391003] ; [85.83391003 71.16608997],0
s7,1,0.363722,0.825001,[29 94] ; [ 28 119],[25.96666667 97.03333333] ; [ 31.03333333 115.96666667],0
a1,1,0.44309,0.588266,[  5 127] ; [  9 148],[  6.39446367 125.60553633] ; [  7.60553633 149.39446367],0
d2,1,0.460546,0.544568,[59 73] ; [63 93],[55.91666667 76.08333333] ; [66.08333333 89.91666667],0
n1,1,0.464563,0.534879,[ 8 23] ; [19 38],[ 9.51136364 21.48863636] ; [17.48863636 39.51136364],0
b1,1,0.472408,0.516339,[50 82] ; [66 91],[52.98269896 79.01730104] ; [63.01730104 93.98269896],0
s3,1,0.492216,0.471678,[ 29 101] ; [ 40 115],[31.47368421 98.52631579] ; [ 37.52631579 117.47368421],0
p5,1,0.558651,0.342045,[  5 127] ; [  4 151],[  4.13937282 127.86062718] ; [  4.86062718 150.13937282],0
u3,1,0.65249,0.202775,[13 20] ; [30 38],[14.04950495 18.95049505] ; [28.95049505 39.04950495],0
n5,1,0.716975,0.131409,[85 46] ; [98 58],[83.52961672 47.47038328] ; [99.47038328 56.52961672],0
s2,1,0.729108,0.119932,[ 23 108] ; [ 25 131],[ 21.90940767 109.09059233] ; [ 26.09059233 129.90940767],0
b2,1,0.745462,0.105384,[31 48] ; [35 60],[29.96551724 49.03448276] ; [36.03448276 58.96551724],0
b3,1,0.745462,0.105384,[31 48] ; [35 60],[29.96551724 49.03448276] ; [36.03448276 58.96551724],0
a8,1,0.785092,0.074359,[ 12 108] ; [ 16 129],[ 12.67924528 107.32075472] ; [ 15.32075472 129.67924528],0
p1,1,0.864561,0.029095,[ 10 122] ; [ 11 145],[  9.625 122.375] ; [ 11.375 144.625],0
