Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,103.252183,[117  41] ; [ 28 133],[71.81818182 86.18181818] ; [73.18181818 87.81818182],1
p3,1,0.060449,3.525013,[ 49 110] ; [ 35 127],[ 41.60747664 117.39252336] ; [ 42.39252336 119.60747664],0
s1,1,0.098542,2.728976,[  4 156] ; [ 10 149],[  7.02194357 152.97805643] ; [  6.97805643 152.02194357],0
v3,1,0.131557,2.27404,[52 97] ; [ 42 114],[ 45.92131148 103.07868852] ; [ 48.07868852 107.92131148],0
u2,1,0.15434,2.028828,[24 17] ; [34 42],[20.32478632 20.67521368] ; [37.67521368 38.32478632],0
s5,1,0.276232,1.185534,[ 37 114] ; [ 30 125],[ 33.0620915 117.9379085] ; [ 33.9379085 121.0620915],0
p1,1,0.305289,1.050949,[ 10 150] ; [ 15 146],[ 12.46105919 147.53894081] ; [ 12.53894081 148.46105919],0
r4,1,0.323173,0.976062,[126  34] ; [120  42],[122.23602484  37.76397516] ; [123.76397516  38.23602484],0
p10,1,0.325376,0.967215,[107  50] ; [100  59],[102.84493671  54.15506329] ; [104.15506329  54.84493671],0
v4,1,0.350842,0.870411,[140  20] ; [135  26],[137.07165109  22.92834891] ; [137.92834891  23.07165109],0
b5,1,0.409858,0.679214,[101  59] ; [95 67],[97.39130435 62.60869565] ; [98.60869565 63.39130435],0
p5,1,0.435241,0.608797,[ 11 146] ; [  8 154],[  9.35109718 147.64890282] ; [  9.64890282 152.35109718],0
a1,1,0.470719,0.520288,[  7 153] ; [ 10 152],[  8.44720497 151.55279503] ; [  8.55279503 153.44720497],0
n1,1,0.544199,0.367812,[25 35] ; [18 32],[23.45454545 36.54545455] ; [19.54545455 30.45454545],0
p9,1,0.611312,0.258269,[111  44] ; [109  49],[108.9456869  46.0543131] ; [111.0543131  46.9456869],0
p11,1,0.615748,0.251888,[106  54] ; [103  59],[103.85093168  56.14906832] ; [105.14906832  56.85093168],0
b1,1,0.665856,0.186488,[64 96] ; [ 61 101],[62.11180124 97.88819876] ; [62.88819876 99.11180124],0
n4,1,0.68936,0.159779,[110  50] ; [108  54],[108.32298137  51.67701863] ; [109.67701863  52.32298137],0
s4,1,0.718216,0.130208,[ 24 134] ; [ 27 135],[ 25.18125 132.81875] ; [ 25.81875 136.18125],0
n5,1,0.729453,0.119615,[105  54] ; [104  58],[103.52336449  55.47663551] ; [105.47663551  56.52336449],0
p2,1,0.795852,0.066936,[101  59] ; [100  62],[99.8757764 60.1242236] ; [101.1242236  60.8757764],0
b3,1,0.820018,0.051766,[37 64] ; [28 52],[36.27071823 64.72928177] ; [28.72928177 51.27071823],0
b2,1,0.820018,0.051766,[37 64] ; [28 52],[36.27071823 64.72928177] ; [28.72928177 51.27071823],0
p8,1,0.829585,0.046325,[ 33 126] ; [ 35 126],[ 33.7875 125.2125] ; [ 34.2125 126.7875],0
b4,1,0.88502,0.020912,[101  59] ; [101  61],[100.37267081  59.62732919] ; [101.62732919  60.37267081],0
n3,1,0.92603,0.008619,[35 23] ; [30 19],[35.23364486 22.76635514] ; [29.76635514 19.23364486],0
v1,1,0.942285,0.005241,[63 91] ; [64 94],[62.68589744 91.31410256] ; [64.31410256 93.68589744],0
