Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,48.038201,[109  10] ; [24 31],[90.95977011 28.04022989] ; [42.04022989 12.95977011],1
b2,1,0.537689,0.37984,[35 41] ; [11 17],[33.61538462 42.38461538] ; [12.38461538 15.61538462],0
b3,1,0.537689,0.37984,[35 41] ; [11 17],[33.61538462 42.38461538] ; [12.38461538 15.61538462],0
d5,1,0.571042,0.320941,[115   4] ; [54  1],[115.58045977   3.41954023] ; [53.41954023  1.58045977],0
u4,1,0.573689,0.316549,[  1 118] ; [ 1 54],[  1.36781609 117.63218391] ; [ 0.63218391 54.36781609],0
p12,1,0.577392,0.310469,[  4 114] ; [ 1 53],[  3.43023256 114.56976744] ; [ 1.56976744 52.43023256],0
u2,1,0.628634,0.233918,[14 14] ; [7 5],[14.7 13.3] ; [6.3 5.7],0
a8,1,0.679226,0.170998,[10 93] ; [ 4 48],[ 9.30322581 93.69677419] ; [ 4.69677419 47.30322581],0
s7,1,0.679928,0.170206,[28 84] ; [11 39],[26.96296296 85.03703704] ; [12.03703704 37.96296296],0
u3,1,0.699395,0.149102,[15 14] ; [7 5],[15.56097561 13.43902439] ; [6.43902439 5.56097561],0
r4,1,0.703177,0.145188,[96 23] ; [43 12],[95.06321839 23.93678161] ; [43.93678161 11.06321839],0
b1,1,0.756548,0.09611,[44 75] ; [19 36],[43.0862069 75.9137931] ; [19.9137931 35.0862069],0
a3,1,0.781345,0.077043,[90 28] ; [43 12],[90.71676301 27.28323699] ; [42.28323699 12.71676301],0
v2,1,0.81855,0.052629,[66 49] ; [32 22],[66.68639053 48.31360947] ; [31.31360947 22.68639053],0
r3,1,0.82437,0.049252,[106  12] ; [50  5],[106.40462428  11.59537572] ; [49.59537572  5.40462428],0
n3,1,0.898467,0.016281,[20 13] ; [10  6],[20.20408163 12.79591837] ; [9.79591837 6.20408163],0
b4,1,0.980306,0.000609,[69 50] ; [32 23],[69.07471264 49.92528736] ; [31.92528736 23.07471264],0
