Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b4,1,0.03178,4.610329,[39 33] ; [36 13],[44.62809917 27.37190083] ; [30.37190083 18.62809917],0
n3,1,0.306702,1.044825,[16  4] ; [9 5],[14.70588235  5.29411765] ; [10.29411765  3.70588235],0
n1,1,0.324127,0.972222,[ 6 15] ; [ 2 12],[ 4.8 16.2] ; [ 3.2 10.8],0
s1,1,0.34032,0.909227,[ 4 68] ; [ 1 48],[ 2.97520661 69.02479339] ; [ 2.02479339 46.97520661],0
d1,1,0.356044,0.851798,[41 31] ; [32 17],[43.43801653 28.56198347] ; [29.56198347 19.43801653],0
s6,1,0.359129,0.840938,[43 28] ; [25 23],[40.57142857 30.42857143] ; [27.42857143 20.57142857],0
a4,1,0.394292,0.725663,[29 43] ; [16 33],[26.7768595 45.2231405] ; [18.2231405 30.7768595],0
a8,1,0.412925,0.670362,[ 3 61] ; [ 4 43],[ 4.03603604 59.96396396] ; [ 2.96396396 44.03603604],0
n2,1,0.440068,0.596104,[14  6] ; [8 6],[12.94117647  7.05882353] ; [9.05882353 4.94117647],0
r1,1,0.466118,0.531165,[54 17] ; [40  9],[55.61666667 15.38333333] ; [38.38333333 10.61666667],0
r2,1,0.4733,0.514261,[64  5] ; [47  2],[64.90677966  4.09322034] ; [46.09322034  2.90677966],0
d5,1,0.506259,0.441791,[62 10] ; [40  9],[60.69421488 11.30578512] ; [41.30578512  7.69421488],0
n6,1,0.577542,0.310225,[50 22] ; [31 17],[48.6 23.4] ; [32.4 15.6],0
s3,1,0.60202,0.27196,[36 35] ; [22 26],[34.60504202 36.39495798] ; [23.39495798 24.60504202],0
p6,1,0.610265,0.259789,[18 51] ; [14 32],[19.2 49.8] ; [12.8 33.2],0
b2,1,0.6309,0.230843,[11 27] ; [ 9 17],[11.875 26.125] ; [ 8.125 17.875],0
b3,1,0.6309,0.230843,[11 27] ; [ 9 17],[11.875 26.125] ; [ 8.125 17.875],0
a5,1,0.631705,0.229756,[50 22] ; [36 13],[51.17355372 20.82644628] ; [34.82644628 14.17355372],0
s2,1,0.638824,0.220284,[31 41] ; [19 30],[29.75206612 42.24793388] ; [20.24793388 28.75206612],0
a3,1,0.692616,0.156268,[49 23] ; [35 14],[49.98347107 22.01652893] ; [34.01652893 14.98347107],0
s5,1,0.720926,0.127607,[19 47] ; [15 32],[19.85840708 46.14159292] ; [14.14159292 32.85840708],0
s7,1,0.72691,0.121968,[24 47] ; [17 29],[24.88034188 46.11965812] ; [16.11965812 29.88034188],0
p9,1,0.731108,0.118096,[49 21] ; [35 13],[49.83050847 20.16949153] ; [34.16949153 13.83050847],0
p3,1,0.743625,0.106966,[26 45] ; [19 29],[26.8487395 44.1512605] ; [18.1512605 29.8487395],0
p4,1,0.745331,0.105496,[30 42] ; [21 26],[30.85714286 41.14285714] ; [20.14285714 26.85714286],0
s4,1,0.746116,0.104824,[13 59] ; [10 39],[13.68595041 58.31404959] ; [ 9.31404959 39.68595041],0
n4,1,0.746481,0.104512,[33 39] ; [21 28],[32.1322314 39.8677686] ; [21.8677686 27.1322314],0
p1,1,0.777189,0.08008,[ 5 67] ; [ 4 44],[ 5.4 66.6] ; [ 3.6 44.4],0
r3,1,0.782471,0.076232,[71  1] ; [48  1],[70.80991736  1.19008264] ; [48.19008264  0.80991736],0
d2,1,0.78678,0.073167,[32 40] ; [23 26],[32.72727273 39.27272727] ; [22.27272727 26.72727273],0
p7,1,0.847412,0.037026,[37 35] ; [25 22],[37.51260504 34.48739496] ; [24.48739496 22.51260504],0
a2,1,0.882162,0.021972,[14 58] ; [ 9 40],[13.68595041 58.31404959] ; [ 9.31404959 39.68595041],0
u3,1,0.897904,0.016463,[12 11] ; [7 7],[11.81081081 11.18918919] ; [7.18918919 6.81081081],0
p2,1,0.932838,0.007102,[53 19] ; [35 13],[52.8 19.2] ; [35.2 12.8],0
p11,1,0.934749,0.006703,[49 23] ; [33 16],[48.79338843 23.20661157] ; [33.20661157 15.79338843],0
d4,1,0.950832,0.003802,[62 10] ; [42  7],[61.88429752 10.11570248] ; [42.11570248  6.88429752],0
a6,1,0.994699,4.4e-05,[50 22] ; [34 15],[49.98347107 22.01652893] ; [34.01652893 14.98347107],0
