Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,4e-06,21.48469,[38 33] ; [13 63],[24.63265306 46.36734694] ; [26.36734694 49.63265306],1
a1,1,0.682394,0.167443,[ 2 71] ; [ 3 73],[ 2.44966443 70.55033557] ; [ 2.55033557 73.44966443],0
p4,1,0.702857,0.145517,[40 33] ; [44 32],[41.15436242 31.84563758] ; [42.84563758 33.15436242],0
n2,1,0.704954,0.143369,[15  5] ; [16  4],[15.5  4.5] ; [15.5  4.5],0
p1,1,0.732769,0.116584,[ 7 66] ; [ 6 69],[ 6.41216216 66.58783784] ; [ 6.58783784 68.41216216],0
n1,1,0.73568,0.11396,[ 7 13] ; [ 6 14],[ 6.5 13.5] ; [ 6.5 13.5],0
v4,1,0.753455,0.098651,[69  3] ; [72  4],[68.59459459  3.40540541] ; [72.40540541  3.59459459],0
s3,1,0.758229,0.094746,[41 32] ; [44 31],[41.92567568 31.07432432] ; [43.07432432 31.92567568],0
b2,1,0.796757,0.06633,[10 36] ; [ 9 37],[ 9.5 36.5] ; [ 9.5 36.5],0
b3,1,0.796757,0.06633,[10 36] ; [ 9 37],[ 9.5 36.5] ; [ 9.5 36.5],0
d2,1,0.797302,0.065967,[16 57] ; [18 58],[16.65771812 56.34228188] ; [17.34228188 58.65771812],0
s7,1,0.876762,0.024048,[28 40] ; [31 42],[28.45390071 39.54609929] ; [30.54609929 42.45390071],0
s5,1,0.883988,0.021291,[17 53] ; [19 56],[17.37931034 52.62068966] ; [18.62068966 56.37931034],0
r2,1,0.893771,0.017831,[64  7] ; [68  8],[63.75510204  7.24489796] ; [68.24489796  7.75510204],0
p2,1,0.914224,0.011602,[61 12] ; [64 12],[61.24161074 11.75838926] ; [63.75838926 12.24161074],0
p3,1,0.928097,0.008143,[35 38] ; [37 39],[35.27516779 37.72483221] ; [36.72483221 39.27516779],0
u1,1,0.967433,0.001667,[ 2 71] ; [ 2 74],[ 1.95973154 71.04026846] ; [ 2.04026846 73.95973154],0
