Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,144.775081,[27 68] ; [239  23],[70.78431373 24.21568627] ; [195.21568627  66.78431373],1
p1,1,0.378655,0.775064,[ 6 90] ; [ 24 238],[ 8.04469274 87.95530726] ; [ 21.95530726 240.04469274],0
p7,1,0.388931,0.74228,[62 32] ; [179  74],[65.28530259 28.71469741] ; [175.71469741  77.28530259],0
n1,1,0.395122,0.723122,[12 16] ; [29 26],[13.8313253 14.1686747] ; [27.1686747 27.8313253],0
a5,1,0.431129,0.619779,[75 21] ; [216  48],[77.6 18.4] ; [213.4  50.6],0
d3,1,0.454245,0.560039,[76 20] ; [199  65],[73.33333333 22.66666667] ; [201.66666667  62.33333333],0
b1,1,0.484508,0.4887,[35 61] ; [107 157],[37.86666667 58.13333333] ; [104.13333333 159.86666667],0
a6,1,0.516716,0.420443,[67 29] ; [174  89],[64.44568245 31.55431755] ; [176.55431755  86.44568245],0
p3,1,0.523063,0.40785,[58 38] ; [149 114],[55.35376045 40.64623955] ; [151.64623955 111.35376045],0
p5,1,0.533372,0.387962,[17 79] ; [ 39 221],[15.1011236 80.8988764] ; [ 40.8988764 219.1011236],0
u2,1,0.643501,0.214193,[13  6] ; [23 14],[12.21428571  6.78571429] ; [23.78571429 13.21428571],0
d4,1,0.663775,0.18897,[88  8] ; [238  26],[86.93333333  9.06666667] ; [239.06666667  24.93333333],0
b4,1,0.688299,0.160933,[53 43] ; [152 112],[54.66666667 41.33333333] ; [150.33333333 113.66666667],0
p4,1,0.749795,0.101703,[64 32] ; [180  83],[65.24791086 30.75208914] ; [178.75208914  84.24791086],0
p8,1,0.771118,0.08463,[49 45] ; [139 119],[50.20454545 43.79545455] ; [137.79545455 120.20454545],0
b2,1,0.80575,0.060473,[33 44] ; [ 75 107],[32.10810811 44.89189189] ; [ 75.89189189 106.10810811],0
b3,1,0.80575,0.060473,[33 44] ; [ 75 107],[32.10810811 44.89189189] ; [ 75.89189189 106.10810811],0
p11,1,0.828769,0.046778,[77 19] ; [209  55],[76.26666667 19.73333333] ; [209.73333333  54.26666667],0
a7,1,0.889387,0.019343,[68 28] ; [185  79],[67.46666667 28.53333333] ; [185.53333333  78.46666667],0
v3,1,0.945326,0.004703,[44 50] ; [119 133],[44.28323699 49.71676301] ; [118.71676301 133.28323699],0
u3,1,0.950118,0.003914,[13  6] ; [27 12],[13.10344828  5.89655172] ; [26.89655172 12.10344828],0
a8,1,0.964663,0.001963,[14 67] ; [ 42 198],[14.13084112 66.86915888] ; [ 41.86915888 198.13084112],0
