Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,44.766569,[37 43] ; [346  80],[60.55335968 19.44664032] ; [322.44664032 103.55335968],1
b2,1,0.105758,2.616486,[12 34] ; [101 161],[16.87662338 29.12337662] ; [ 96.12337662 165.87662338],0
p5,1,0.112206,2.522867,[ 5 73] ; [ 54 371],[ 9.14910537 68.85089463] ; [ 49.85089463 375.14910537],0
d2,1,0.114716,2.488016,[40 40] ; [254 173],[46.39053254 33.60946746] ; [247.60946746 179.39053254],0
r1,1,0.124227,2.363208,[64 16] ; [368  57],[68.43564356 11.56435644] ; [363.56435644  61.43564356],0
v2,1,0.135309,2.230508,[41 35] ; [259 152],[46.81724846 29.18275154] ; [253.18275154 157.81724846],0
v3,1,0.183573,1.768456,[25 51] ; [169 243],[30.21311475 45.78688525] ; [163.78688525 248.21311475],0
a2,1,0.196188,1.67053,[26 55] ; [170 258],[31.19056974 49.80943026] ; [164.80943026 263.19056974],0
b4,1,0.212064,1.557278,[43 38] ; [259 169],[48.0589391 32.9410609] ; [253.9410609 174.0589391],0
s1,1,0.241366,1.372597,[ 4 75] ; [ 11 410],[ 2.37 76.63] ; [ 12.63 408.37],0
n3,1,0.288735,1.125512,[16 10] ; [63 24],[18.17699115  7.82300885] ; [60.82300885 26.17699115],0
p1,1,0.307533,1.041239,[ 5 75] ; [ 42 384],[ 7.43083004 72.56916996] ; [ 39.56916996 386.43083004],0
d4,1,0.322059,0.980565,[66 14] ; [371  57],[68.81889764 11.18110236] ; [368.18110236  59.81889764],0
d3,1,0.342388,0.901469,[62 18] ; [351  77],[65.03937008 14.96062992] ; [347.96062992  80.03937008],0
u3,1,0.351784,0.867013,[12  4] ; [56 33],[10.36190476  5.63809524] ; [57.63809524 31.36190476],0
a1,1,0.411838,0.67349,[ 6 75] ; [ 22 406],[ 4.45579568 76.54420432] ; [ 23.54420432 404.45579568],0
u2,1,0.434305,0.611283,[11  6] ; [49 41],[9.53271028 7.46728972] ; [50.46728972 39.53271028],0
d5,1,0.717555,0.130847,[70 10] ; [368  60],[68.97637795 11.02362205] ; [369.02362205  58.97637795],0
b5,1,0.768989,0.086258,[52 29] ; [282 146],[53.15127701 27.84872299] ; [280.84872299 147.15127701],0
n1,1,0.779259,0.078559,[ 9 17] ; [32 53],[ 9.6036036 16.3963964] ; [31.3963964 53.6036036],0
a3,1,0.864399,0.029165,[64 16] ; [338  89],[63.43195266 16.56804734] ; [338.56804734  88.43195266],0
a4,1,0.970592,0.001359,[44 37] ; [231 196],[43.8484252 37.1515748] ; [231.1515748 195.8484252],0
a6,1,0.970646,0.001354,[66 14] ; [353  74],[66.11439842 13.88560158] ; [352.88560158  74.11439842],0
a8,1,0.998104,6e-06,[11 62] ; [ 57 321],[11.00665188 61.99334812] ; [ 56.99334812 321.00665188],0
