Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,47.274783,[22 55] ; [49  6],[41.41666667 35.58333333] ; [29.58333333 25.41666667],1
u3,1,0.27369,1.198159,[17 29] ; [7 6],[18.71186441 27.28813559] ; [5.28813559 7.71186441],0
u2,1,0.290422,1.117666,[14 32] ; [6 7],[15.59322034 30.40677966] ; [4.40677966 8.59322034],0
s4,1,0.35031,0.872333,[11 68] ; [11 44],[12.97014925 66.02985075] ; [ 9.02985075 45.97014925],0
b4,1,0.379908,0.771001,[42 37] ; [25 30],[39.5 39.5] ; [27.5 27.5],0
p3,1,0.396695,0.718321,[20 59] ; [17 36],[22.14393939 56.85606061] ; [14.85606061 38.14393939],0
p7,1,0.420727,0.648284,[36 41] ; [21 32],[33.76153846 43.23846154] ; [23.23846154 29.76153846],0
v3,1,0.446765,0.578845,[23 52] ; [13 40],[21.09375 53.90625] ; [14.90625 38.09375],0
a1,1,0.460461,0.544774,[ 7 72] ; [ 3 52],[ 5.89552239 73.10447761] ; [ 4.10447761 50.89552239],0
p8,1,0.528172,0.397907,[19 58] ; [16 38],[20.57251908 56.42748092] ; [14.42748092 39.57251908],0
s3,1,0.562449,0.335481,[28 49] ; [17 37],[26.45038168 50.54961832] ; [18.54961832 35.45038168],0
n6,1,0.576085,0.312607,[43 35] ; [33 22],[44.57142857 33.42857143] ; [31.42857143 23.57142857],0
s2,1,0.58003,0.306186,[19 60] ; [11 44],[17.68656716 61.31343284] ; [12.31343284 42.68656716],0
p4,1,0.587724,0.293912,[23 55] ; [18 35],[24.41221374 53.58778626] ; [16.58778626 36.41221374],0
b3,1,0.659391,0.194265,[14 26] ; [ 9 21],[13.14285714 26.85714286] ; [ 9.85714286 20.14285714],0
b2,1,0.659391,0.194265,[14 26] ; [ 9 21],[13.14285714 26.85714286] ; [ 9.85714286 20.14285714],0
n3,1,0.684029,0.165626,[14 10] ; [16  9],[14.69387755  9.30612245] ; [15.30612245  9.69387755],0
p5,1,0.687801,0.161476,[ 4 73] ; [ 2 52],[ 3.52671756 73.47328244] ; [ 2.47328244 51.52671756],0
p6,1,0.73246,0.116865,[10 67] ; [ 8 45],[10.66153846 66.33846154] ; [ 7.33846154 45.66153846],0
n4,1,0.773858,0.08256,[42 36] ; [31 24],[42.81203008 35.18796992] ; [30.18796992 24.81203008],0
p1,1,0.920243,0.010026,[ 4 75] ; [ 3 52],[ 4.12686567 74.87313433] ; [ 2.87313433 52.12686567],0
n1,1,0.920746,0.009899,[ 8 16] ; [ 8 17],[ 7.83673469 16.16326531] ; [ 8.16326531 16.83673469],0
v1,1,0.934583,0.006737,[25 53] ; [18 37],[25.21804511 52.78195489] ; [17.78195489 37.21804511],0
b5,1,0.967442,0.001666,[50 29] ; [35 20],[50.1119403 28.8880597] ; [34.8880597 20.1119403],0
