Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,6e-06,20.521828,[46 12] ; [14 27],[35.15151515 22.84848485] ; [24.84848485 16.15151515],1
u1,1,0.757468,0.095362,[ 2 56] ; [ 1 41],[ 1.74 56.26] ; [ 1.26 40.74],0
p5,1,0.761699,0.091961,[ 2 55] ; [ 1 40],[ 1.74489796 55.25510204] ; [ 1.25510204 39.74489796],0
p4,1,0.772923,0.083263,[20 38] ; [13 28],[19.33333333 38.66666667] ; [13.66666667 27.33333333],0
s3,1,0.805244,0.060795,[19 38] ; [15 27],[19.57575758 37.42424242] ; [14.42424242 27.57575758],0
a3,1,0.890219,0.019051,[30 27] ; [21 20],[29.66326531 27.33673469] ; [21.33673469 19.66326531],0
d3,1,0.898595,0.01624,[20 38] ; [15 27],[20.3 37.7] ; [14.7 27.3],0
a8,1,0.903946,0.014563,[ 5 49] ; [ 4 36],[ 5.17021277 48.82978723] ; [ 3.82978723 36.17021277],0
d1,1,0.925932,0.008642,[ 3 55] ; [ 2 40],[ 2.9 55.1] ; [ 2.1 39.9],0
n2,1,0.9293,0.007872,[12  4] ; [14  5],[11.88571429  4.11428571] ; [14.11428571  4.88571429],0
v4,1,0.956512,0.002974,[45 13] ; [32  9],[45.11111111 12.88888889] ; [31.88888889  9.11111111],0
s5,1,1.0,0.0,[ 4 52] ; [ 3 39],[ 4. 52.] ; [ 3. 39.],0
