Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.8e-05,18.40637,[44  7] ; [40 41],[32.45454545 18.54545455] ; [51.54545455 29.45454545],1
a3,1,0.447953,0.575827,[41 10] ; [62 21],[39.20149254 11.79850746] ; [63.79850746 19.20149254],0
n4,1,0.458109,0.55051,[44  8] ; [66 17],[42.37037037  9.62962963] ; [67.62962963 15.37037037],0
u2,1,0.465411,0.53285,[7 4] ; [10 10],[6.03225806 4.96774194] ; [10.96774194  9.03225806],0
b4,1,0.513608,0.426709,[29 23] ; [51 32],[30.81481481 21.18518519] ; [49.18518519 33.81481481],0
n6,1,0.522651,0.408659,[44  8] ; [65 16],[42.61654135  9.38345865] ; [66.38345865 14.61654135],0
d1,1,0.538298,0.378703,[31 21] ; [45 38],[29.27407407 22.72592593] ; [46.72592593 36.27407407],0
a4,1,0.576691,0.311615,[27 25] ; [39 44],[25.42222222 26.57777778] ; [40.57777778 42.42222222],0
s4,1,0.595822,0.281343,[14 38] ; [19 64],[12.71111111 39.28888889] ; [20.28888889 62.71111111],0
a6,1,0.607075,0.264456,[34 18] ; [50 32],[32.59701493 19.40298507] ; [51.40298507 30.59701493],0
d2,1,0.607101,0.264419,[29 23] ; [42 40],[27.55223881 24.44776119] ; [43.44776119 38.55223881],0
n3,1,0.64177,0.216435,[11  5] ; [11  7],[10.35294118  5.64705882] ; [11.64705882  6.35294118],0
v1,1,0.679395,0.170808,[24 28] ; [34 46],[22.84848485 29.15151515] ; [35.15151515 44.84848485],0
s1,1,0.719297,0.129167,[ 4 48] ; [ 5 77],[ 3.49253731 48.50746269] ; [ 5.50746269 76.49253731],0
d4,1,0.749561,0.101901,[43  9] ; [66 16],[42.29850746  9.70149254] ; [66.70149254 15.29850746],0
a5,1,0.834244,0.043791,[38 14] ; [62 21],[38.51851852 13.48148148] ; [61.48148148 21.51851852],0
u1,1,0.859619,0.031279,[10 42] ; [17 66],[10.4 41.6] ; [16.6 66.4],0
n2,1,0.865281,0.028783,[13  3] ; [15  4],[12.8  3.2] ; [15.2  3.8],0
v2,1,0.895683,0.017192,[27 25] ; [43 38],[27.36842105 24.63157895] ; [42.63157895 38.36842105],0
r2,1,0.923895,0.009126,[49  3] ; [76  5],[48.87218045  3.12781955] ; [76.12781955  4.87218045],0
r3,1,0.937693,0.006111,[49  3] ; [77  5],[48.89552239  3.10447761] ; [77.10447761  4.89552239],0
s3,1,0.937962,0.006058,[32 19] ; [52 30],[32.21052632 18.78947368] ; [51.78947368 30.21052632],0
n5,1,0.940369,0.005596,[37 14] ; [59 23],[36.81203008 14.18796992] ; [59.18796992 22.81203008],0
b1,1,0.942441,0.005213,[21 31] ; [33 50],[20.8 31.2] ; [33.2 49.8],0
p11,1,0.968703,0.001539,[39 13] ; [62 21],[38.9037037 13.0962963] ; [62.0962963 20.9037037],0
