Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.9e-05,18.29757,[15 32] ; [15  1],[22.38095238 24.61904762] ; [7.61904762 8.38095238],1
d3,1,0.613251,0.255468,[24 23] ; [7 9],[23.12698413 23.87301587] ; [7.87301587 8.12698413],0
a4,1,0.656271,0.198086,[12 35] ; [ 5 11],[12.68253968 34.31746032] ; [ 4.31746032 11.68253968],0
u3,1,0.70824,0.140041,[ 5 18] ; [2 5],[ 5.36666667 17.63333333] ; [1.63333333 5.36666667],0
b5,1,0.722878,0.125752,[27 20] ; [10  6],[27.6031746 19.3968254] ; [9.3968254 6.6031746],0
u1,1,0.746236,0.104721,[ 2 45] ; [ 1 15],[ 2.23809524 44.76190476] ; [ 0.76190476 15.23809524],0
a2,1,0.772625,0.083488,[ 4 43] ; [ 1 15],[ 3.73015873 43.26984127] ; [ 1.26984127 14.73015873],0
a1,1,0.772625,0.083488,[ 4 43] ; [ 1 15],[ 3.73015873 43.26984127] ; [ 1.26984127 14.73015873],0
a3,1,0.778355,0.079222,[24 22] ; [9 7],[24.48387097 21.51612903] ; [8.51612903 7.48387097],0
d1,1,0.783632,0.075399,[13 34] ; [ 5 11],[13.42857143 33.57142857] ; [ 4.57142857 11.42857143],0
n1,1,0.790133,0.070829,[ 6 17] ; [1 2],[ 6.19230769 16.80769231] ; [0.80769231 2.19230769],0
d4,1,0.837833,0.041888,[31 16] ; [11  5],[31.33333333 15.66666667] ; [10.66666667  5.33333333],0
n3,1,0.846085,0.037681,[14  9] ; [2 1],[14.15384615  8.84615385] ; [1.84615385 1.15384615],0
d2,1,0.912317,0.012126,[14 33] ; [ 5 11],[14.17460317 32.82539683] ; [ 4.82539683 11.17460317],0
r3,1,0.951419,0.003712,[32 14] ; [11  5],[31.90322581 14.09677419] ; [11.09677419  4.90322581],0
p11,1,0.954733,0.003222,[29 18] ; [10  6],[29.0952381 17.9047619] ; [9.9047619 6.0952381],0
r1,1,0.954733,0.003222,[18 29] ; [ 6 10],[17.9047619 29.0952381] ; [6.0952381 9.9047619],0
v1,1,0.960641,0.002435,[15 32] ; [ 5 11],[14.92063492 32.07936508] ; [ 5.07936508 10.92063492],0
p10,1,0.961689,0.002307,[25 20] ; [9 7],[25.08196721 19.91803279] ; [8.91803279 7.08196721],0
