Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,36.61743,[116  21] ; [115 101],[89.65155807 47.34844193] ; [141.34844193  74.65155807],1
a4,1,0.017552,5.640315,[73 68] ; [ 88 137],[62.02459016 78.97540984] ; [ 98.97540984 126.02459016],0
d3,1,0.018456,5.552364,[120  20] ; [169  55],[111.15384615  28.84615385] ; [177.84615385  46.15384615],0
p2,1,0.022574,5.200966,[128  13] ; [184  40],[120.5260274  20.4739726] ; [191.4739726  32.5260274],0
b1,1,0.023295,5.146344,[63 78] ; [ 74 151],[52.77868852 88.22131148] ; [ 84.22131148 140.77868852],0
n6,1,0.027428,4.86365,[125  13] ; [184  40],[117.79558011  20.20441989] ; [191.20441989  32.79558011],0
d4,1,0.031148,4.644792,[127  13] ; [185  39],[120.  20.] ; [192.  32.],0
s2,1,0.036554,4.371054,[121  20] ; [173  52],[113.26229508  27.73770492] ; [180.73770492  44.26229508],0
v2,1,0.048465,3.893799,[89 48] ; [114  96],[80.14697406 56.85302594] ; [122.85302594  87.14697406],0
a2,1,0.054249,3.705023,[51 90] ; [ 60 165],[42.76229508 98.23770492] ; [ 68.23770492 156.76229508],0
a1,1,0.078206,3.101786,[ 10 131] ; [  7 218],[  6.54918033 134.45081967] ; [ 10.45081967 214.54918033],0
r4,1,0.093092,2.820083,[135   6] ; [205  20],[130.98360656  10.01639344] ; [209.01639344  15.98360656],0
a5,1,0.110668,2.544654,[112  29] ; [162  63],[105.55737705  35.44262295] ; [168.44262295  56.55737705],0
s1,1,0.131386,2.276051,[ 10 130] ; [  8 214],[  6.96132597 133.03867403] ; [ 11.03867403 210.96132597],0
p9,1,0.143261,2.142575,[128  13] ; [190  32],[123.52066116  17.47933884] ; [194.47933884  27.52066116],0
n1,1,0.268237,1.225743,[12 11] ; [20 32],[ 9.81333333 13.18666667] ; [22.18666667 29.81333333],0
u2,1,0.296612,1.089364,[20  9] ; [41 30],[17.69 11.31] ; [43.31 27.69],0
p10,1,0.299654,1.075734,[122  19] ; [183  39],[118.47107438  22.52892562] ; [186.52892562  35.47107438],0
s4,1,0.35319,0.861963,[ 33 106] ; [ 44 180],[ 29.48484848 109.51515152] ; [ 47.51515152 176.48484848],0
a6,1,0.365623,0.818487,[110  29] ; [168  56],[106.45179063  32.54820937] ; [171.54820937  52.45179063],0
n2,1,0.417729,0.656697,[20  4] ; [39 13],[18.63157895  5.36842105] ; [40.36842105 11.63157895],0
r2,1,0.427322,0.630092,[137   2] ; [216   6],[135.91966759   3.08033241] ; [217.08033241   4.91966759],0
r1,1,0.526366,0.401403,[121  20] ; [185  37],[118.85950413  22.14049587] ; [187.14049587  34.85950413],0
s6,1,0.57562,0.313369,[119  20] ; [186  37],[117.11325967  21.88674033] ; [187.88674033  35.11325967],0
b5,1,0.604568,0.268162,[89 52] ; [148  77],[91.30327869 49.69672131] ; [145.69672131  79.30327869],0
p11,1,0.61237,0.256739,[111  30] ; [172  53],[109.02459016  31.97540984] ; [173.97540984  51.02459016],0
d5,1,0.695154,0.153563,[114  26] ; [186  38],[115.38461538  24.61538462] ; [184.61538462  39.38461538],0
v3,1,0.778555,0.079075,[54 80] ; [ 83 131],[52.75287356 81.24712644] ; [ 84.24712644 129.75287356],0
v4,1,0.812884,0.05603,[136   5] ; [214   9],[135.57692308   5.42307692] ; [214.42307692   8.57692308],0
u4,1,0.820098,0.051719,[  5 136] ; [  7 218],[  4.62295082 136.37704918] ; [  7.37704918 217.62295082],0
u3,1,0.823647,0.049665,[20  9] ; [48 24],[19.52475248  9.47524752] ; [48.47524752 23.52475248],0
b4,1,0.841252,0.040117,[85 56] ; [138  87],[85.90983607 55.09016393] ; [137.09016393  87.90983607],0
n3,1,0.854563,0.033599,[18  6] ; [40 12],[18.31578947  5.68421053] ; [39.68421053 12.31578947],0
a8,1,0.993553,6.5e-05,[ 21 111] ; [ 33 174],[ 21.02654867 110.97345133] ; [ 32.97345133 174.02654867],0
r3,1,1.0,0.0,[135   5] ; [216   8],[135.   5.] ; [216.   8.],0
