Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,132.576119,[244  34] ; [26 71],[200.16  77.84] ; [69.84 27.16],1
b5,1,0.46206,0.5409,[163 115] ; [61 36],[166.05866667 111.94133333] ; [57.94133333 39.05866667],0
a2,1,0.485054,0.487479,[ 79 199] ; [24 73],[ 76.35733333 201.64266667] ; [26.64266667 70.35733333],0
v1,1,0.539284,0.376869,[168  99] ; [57 39],[165.49586777 101.50413223] ; [59.50413223 36.49586777],0
n4,1,0.553651,0.350817,[226  50] ; [82 15],[227.90348525  48.09651475] ; [80.09651475 16.90348525],0
d4,1,0.563219,0.334161,[238  39] ; [81 16],[236.26470588  40.73529412] ; [82.73529412 14.26470588],0
p6,1,0.595428,0.281947,[126 149] ; [47 49],[128.23450135 146.76549865] ; [44.76549865 51.23450135],0
u1,1,0.675991,0.174674,[ 63 215] ; [24 73],[ 64.496 213.504] ; [22.504 74.496],0
a7,1,0.692097,0.156825,[194  83] ; [70 27],[195.52941176  81.47058824] ; [68.47058824 28.52941176],0
p5,1,0.695131,0.153587,[ 44 229] ; [14 83],[ 42.79459459 230.20540541] ; [15.20540541 81.79459459],0
p7,1,0.714307,0.134013,[188  81] ; [69 27],[189.40547945  79.59452055] ; [67.59452055 28.40547945],0
a8,1,0.772641,0.083476,[ 45 213] ; [16 69],[ 45.88338192 212.11661808] ; [15.11661808 69.88338192],0
p3,1,0.779984,0.078031,[165 113] ; [56 41],[163.83466667 114.16533333] ; [57.16533333 39.83466667],0
r1,1,0.799071,0.064795,[242  34] ; [86 11],[242.70241287  33.29758713] ; [85.29758713 11.70241287],0
a1,1,0.824649,0.049093,[ 16 262] ; [ 5 92],[ 15.568 262.432] ; [ 5.432 91.568],0
v2,1,0.827829,0.0473,[160 103] ; [59 36],[160.88547486 102.11452514] ; [58.11452514 36.88547486],0
v4,1,0.868971,0.027214,[273   5] ; [95  2],[272.81066667   5.18933333] ; [95.18933333  1.81066667],0
a4,1,0.89484,0.017472,[134 144] ; [46 51],[133.44 144.56] ; [46.56 50.44],0
d2,1,0.926545,0.008499,[159 119] ; [56 41],[159.38666667 118.61333333] ; [55.61333333 41.38666667],0
d5,1,0.931522,0.007384,[238  39] ; [83 14],[237.7459893  39.2540107] ; [83.2540107 13.7459893],0
r3,1,0.954876,0.003202,[272   6] ; [95  2],[272.06933333   5.93066667] ; [94.93066667  2.06933333],0
