Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,113.677013,[422  75] ; [60 85],[373.13707165 123.86292835] ; [108.86292835  36.13707165],1
p12,1,0.005702,7.642078,[ 38 458] ; [  2 144],[ 30.90342679 465.09657321] ; [  9.09657321 136.90342679],0
v4,1,0.008265,6.97517,[479  18] ; [132  13],[473.00155763  23.99844237] ; [137.99844237   7.00155763],0
p6,1,0.015487,5.860208,[178 316] ; [ 36 107],[165.95918367 328.04081633] ; [48.04081633 94.95918367],0
s4,1,0.025439,4.993753,[ 73 421] ; [ 33 113],[ 81.81875 412.18125] ; [ 24.18125 121.81875],0
v2,1,0.033816,4.503985,[285 195] ; [69 71],[274.06451613 205.93548387] ; [79.93548387 60.06451613],0
s3,1,0.037644,4.321014,[280 211] ; [68 76],[269.08346457 221.91653543] ; [78.91653543 65.08346457],0
p9,1,0.056958,3.623824,[434  61] ; [119  27],[427.04368175  67.95631825] ; [125.95631825  20.04368175],0
s2,1,0.06155,3.495114,[248 246] ; [60 85],[238.10954617 255.89045383] ; [69.89045383 75.10954617],0
s6,1,0.075109,3.167671,[326 168] ; [84 61],[316.96400626 177.03599374] ; [93.03599374 51.96400626],0
p2,1,0.078647,3.092635,[432  67] ; [117  28],[425.38975155  73.61024845] ; [123.61024845  21.38975155],0
n3,1,0.080526,3.054259,[69 17] ; [32 16],[64.82089552 21.17910448] ; [36.17910448 11.82089552],0
r3,1,0.086093,2.945947,[485  13] ; [138   8],[481.76086957  16.23913043] ; [141.23913043   4.76086957],0
d4,1,0.098293,2.733021,[413  86] ; [112  34],[406.1627907  92.8372093] ; [118.8372093  27.1627907],0
b1,1,0.108757,2.572188,[180 321] ; [ 42 104],[171.90417311 329.09582689] ; [50.09582689 95.90417311],0
a6,1,0.232885,1.423151,[348 152] ; [94 52],[342.10526316 157.89473684] ; [99.89473684 46.10526316],0
p1,1,0.238016,1.392306,[ 34 464] ; [  6 139],[ 30.97978227 467.02021773] ; [  9.02021773 135.97978227],0
n1,1,0.26318,1.251952,[33 52] ; [14 34],[30.03759398 54.96240602] ; [16.96240602 31.03759398],0
b2,1,0.267254,1.230788,[121 206] ; [21 49],[116.96221662 210.03778338] ; [25.03778338 44.96221662],0
b3,1,0.267254,1.230788,[121 206] ; [21 49],[116.96221662 210.03778338] ; [25.03778338 44.96221662],0
p8,1,0.419084,0.652883,[262 228] ; [72 73],[257.73228346 232.26771654] ; [76.26771654 68.73228346],0
s1,1,0.437038,0.604047,[ 12 479] ; [  2 144],[ 10.79120879 480.20879121] ; [  3.20879121 142.79120879],0
p7,1,0.487664,0.481677,[316 175] ; [85 54],[312.52539683 178.47460317] ; [88.47460317 50.52539683],0
b5,1,0.505768,0.442812,[307 194] ; [85 61],[303.54250386 197.45749614] ; [88.45749614 57.54250386],0
a7,1,0.579601,0.306881,[357 142] ; [101  45],[354.32868217 144.67131783] ; [103.67131783  42.32868217],0
a1,1,0.616734,0.250484,[ 18 483] ; [  4 142],[ 17.03554869 483.96445131] ; [  4.96445131 141.03554869],0
u2,1,0.649171,0.206947,[82 56] ; [33 26],[80.55837563 57.44162437] ; [34.44162437 24.55837563],0
u3,1,0.745999,0.104924,[79 60] ; [35 24],[80.03030303 58.96969697] ; [33.96969697 25.03030303],0
s5,1,0.820512,0.051478,[138 348] ; [ 42 101],[139.07790143 346.92209857] ; [ 40.92209857 102.07790143],0
u4,1,0.844914,0.038264,[  8 493] ; [  2 144],[  7.74343122 493.25656878] ; [  2.25656878 143.74343122],0
d3,1,0.921949,0.0096,[341 160] ; [100  46],[341.48531685 159.51468315] ; [99.51468315 46.48531685],0
b4,1,0.934939,0.006664,[297 204] ; [86 60],[296.57341577 204.42658423] ; [86.42658423 59.57341577],0
n2,1,0.940295,0.00561,[65 21] ; [36 12],[64.82089552 21.17910448] ; [36.17910448 11.82089552],0
