Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,28.285805,[275  82] ; [91 77],[248.88 108.12] ; [117.12  50.88],1
s8,1,0.078382,3.098145,[185 171] ; [73 94],[175.61759082 180.38240918] ; [82.38240918 84.61759082],0
b5,1,0.080881,3.047106,[197 161] ; [106  62],[206.2243346 151.7756654] ; [96.7756654 71.2243346],0
d4,1,0.110225,2.550995,[303  53] ; [132  34],[296.66666667  59.33333333] ; [138.33333333  27.66666667],0
n6,1,0.134137,2.243964,[318  37] ; [142  25],[312.83524904  42.16475096] ; [147.16475096  19.83524904],0
s1,1,0.135028,2.23373,[  7 349] ; [  7 158],[  9.56621881 346.43378119] ; [  4.43378119 160.56621881],0
u1,1,0.148605,2.08651,[ 62 296] ; [ 38 130],[ 68.0608365 289.9391635] ; [ 31.9391635 136.0608365],0
d3,1,0.184409,1.761725,[261  96] ; [112  54],[254.60994264 102.39005736] ; [118.39005736  47.60994264],0
r1,1,0.187034,1.740831,[314  43] ; [139  27],[309.21797323  47.78202677] ; [143.78202677  22.21797323],0
v4,1,0.212384,1.555104,[353   5] ; [162   5],[351.18095238   6.81904762] ; [163.81904762   3.18095238],0
a6,1,0.256902,1.285376,[236 120] ; [119  48],[241.64435946 114.35564054] ; [113.35564054  53.64435946],0
n2,1,0.300637,1.071366,[39  9] ; [31 12],[36.92307692 11.07692308] ; [33.07692308  9.92307692],0
d5,1,0.313454,1.016068,[300  56] ; [134  32],[295.98467433  60.01532567] ; [138.01532567  27.98467433],0
a7,1,0.316978,1.001376,[265  92] ; [117  50],[260.25572519  96.74427481] ; [121.74427481  45.25572519],0
u4,1,0.322648,0.978182,[  9 349] ; [  2 166],[  7.48669202 350.51330798] ; [  3.51330798 164.48669202],0
u2,1,0.391543,0.734145,[50 45] ; [26 17],[52.31884058 42.68115942] ; [23.68115942 19.31884058],0
b4,1,0.395712,0.721317,[208 150] ; [91 77],[203.50190114 154.49809886] ; [95.49809886 72.50190114],0
a4,1,0.395938,0.720629,[159 198] ; [81 86],[163.51145038 193.48854962] ; [76.48854962 90.51145038],0
s3,1,0.475,0.510321,[207 149] ; [102  64],[210.73563218 145.26436782] ; [98.26436782 67.73563218],0
s7,1,0.481963,0.494418,[187 152] ; [85 79],[183.31610338 155.68389662] ; [88.68389662 75.31610338],0
s2,1,0.484834,0.48797,[185 172] ; [92 75],[188.71946565 168.28053435] ; [88.28053435 78.71946565],0
a8,1,0.486618,0.483997,[ 53 274] ; [ 28 121],[ 55.64495798 271.35504202] ; [ 25.35504202 123.64495798],0
u3,1,0.503571,0.447404,[52 42] ; [27 17],[53.8115942 40.1884058] ; [25.1884058 18.8115942],0
a1,1,0.523571,0.406853,[ 22 336] ; [  8 160],[ 20.41825095 337.58174905] ; [  9.58174905 158.41825095],0
n1,1,0.603173,0.270237,[17 30] ; [13 29],[15.84269663 31.15730337] ; [14.15730337 27.84269663],0
s4,1,0.625372,0.23839,[ 61 292] ; [ 26 141],[ 59.05961538 293.94038462] ; [ 27.94038462 139.05961538],0
d2,1,0.64512,0.212108,[174 183] ; [85 82],[176.45610687 180.54389313] ; [82.54389313 84.45610687],0
v2,1,0.648077,0.208333,[210 137] ; [94 67],[207.65354331 139.34645669] ; [96.34645669 64.65354331],0
b2,1,0.648929,0.207253,[ 82 134] ; [47 69],[ 83.92771084 132.07228916] ; [45.07228916 70.92771084],0
b3,1,0.648929,0.207253,[ 82 134] ; [47 69],[ 83.92771084 132.07228916] ; [45.07228916 70.92771084],0
b1,1,0.865332,0.028761,[140 218] ; [ 67 101],[140.88593156 217.11406844] ; [ 66.11406844 101.88593156],0
a3,1,0.872408,0.025793,[263  93] ; [123  45],[262.24427481  93.75572519] ; [123.75572519  44.24427481],0
n3,1,0.886372,0.020419,[39  8] ; [37  7],[39.25274725  7.74725275] ; [36.74725275  7.25274725],0
r2,1,0.910046,0.012765,[345  10] ; [162   5],[344.79885057  10.20114943] ; [162.20114943   4.79885057],0
