Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,57.952781,[130  36] ; [ 61 104],[95.78851964 70.21148036] ; [95.21148036 69.78851964],1
p1,1,0.181017,1.789252,[ 20 146] ; [ 13 156],[ 16.35223881 149.64776119] ; [ 16.64776119 152.35223881],0
n5,1,0.208217,1.583778,[135  32] ; [127  42],[130.2202381  36.7797619] ; [131.7797619  37.2202381],0
s4,1,0.212754,1.552585,[ 39 126] ; [ 30 136],[ 34.39577039 130.60422961] ; [ 34.60422961 131.39577039],0
a2,1,0.218175,1.516337,[ 27 141] ; [ 36 133],[ 31.40652819 136.59347181] ; [ 31.59347181 137.40652819],0
d3,1,0.259796,1.269841,[110  58] ; [100  68],[105.  63.] ; [105.  63.],0
a8,1,0.270296,1.215246,[ 22 132] ; [ 16 141],[ 18.81672026 135.18327974] ; [ 19.18327974 137.81672026],0
u1,1,0.289479,1.122043,[ 21 147] ; [ 28 141],[ 24.4272997 143.5727003] ; [ 24.5727003 144.4272997],0
p12,1,0.335184,0.928764,[ 12 154] ; [  8 161],[  9.91044776 156.08955224] ; [ 10.08955224 158.91044776],0
a1,1,0.352538,0.864302,[  7 161] ; [  4 165],[  5.48367953 162.51632047] ; [  5.51632047 163.48367953],0
a3,1,0.37592,0.784002,[105  61] ; [114  54],[108.84431138  57.15568862] ; [110.15568862  57.84431138],0
n2,1,0.385924,0.751747,[23 12] ; [43 15],[24.83870968 10.16129032] ; [41.16129032 16.83870968],0
a6,1,0.409867,0.679185,[98 70] ; [106  63],[101.69732938  66.30267062] ; [102.30267062  66.69732938],0
s5,1,0.410044,0.678673,[ 56 106] ; [ 50 115],[ 52.51376147 109.48623853] ; [ 53.48623853 111.51376147],0
s2,1,0.413459,0.668833,[83 84] ; [76 92],[79.26268657 87.73731343] ; [79.73731343 88.26268657],0
b4,1,0.414336,0.666323,[90 78] ; [98 71],[93.72106825 74.27893175] ; [94.27893175 74.72106825],0
s1,1,0.421073,0.647317,[  6 161] ; [  9 157],[  7.52252252 159.47747748] ; [  7.47747748 158.52252252],0
d5,1,0.539766,0.375974,[130  37] ; [126  42],[127.61791045  39.38208955] ; [128.38208955  39.61791045],0
n3,1,0.588029,0.293433,[22 12] ; [40 17],[23.16483516 10.83516484] ; [38.83516484 18.16483516],0
u4,1,0.657125,0.197034,[  2 166] ; [  3 166],[  2.4925816 165.5074184] ; [  2.5074184 166.4925816],0
v3,1,0.658655,0.195162,[ 31 136] ; [ 34 132],[ 32.5975976 134.4024024] ; [ 32.4024024 133.5975976],0
d2,1,0.704976,0.143347,[72 96] ; [75 92],[73.71940299 94.28059701] ; [73.28059701 93.71940299],0
n1,1,0.724477,0.124244,[15 19] ; [23 34],[14.1978022 19.8021978] ; [23.8021978 33.1978022],0
a4,1,0.73858,0.111379,[ 67 100] ; [70 97],[68.5 98.5] ; [68.5 98.5],0
u2,1,0.775401,0.081406,[31 32] ; [28 26],[31.76923077 31.23076923] ; [27.23076923 26.76923077],0
s3,1,0.817301,0.053369,[88 77] ; [88 81],[86.94610778 78.05389222] ; [89.05389222 79.94610778],0
u3,1,0.822017,0.050603,[32 30] ; [29 25],[32.60344828 29.39655172] ; [28.39655172 25.60344828],0
b1,1,0.947523,0.004332,[ 68 100] ; [ 69 100],[68.29673591 99.70326409] ; [ 68.70326409 100.29673591],0
