Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,8.9e-05,15.364474,[25  5] ; [28 41],[16.06060606 13.93939394] ; [36.93939394 32.06060606],1
d4,1,0.427805,0.628775,[17 14] ; [43 25],[18.78787879 12.21212121] ; [41.21212121 26.78787879],0
u3,1,0.439261,0.598212,[5 8] ; [ 8 22],[3.93023256 9.06976744] ; [ 9.06976744 20.93023256],0
d2,1,0.465038,0.533742,[11 20] ; [29 38],[12.65306122 18.34693878] ; [27.34693878 39.65306122],0
a7,1,0.472738,0.515568,[17 14] ; [32 36],[15.34343434 15.65656566] ; [33.65656566 34.34343434],0
b5,1,0.496407,0.46261,[18 13] ; [35 34],[16.43 14.57] ; [36.57 32.43],0
p12,1,0.56483,0.331411,[ 1 30] ; [ 1 67],[ 0.62626263 30.37373737] ; [ 1.37373737 66.62626263],0
a6,1,0.584637,0.298799,[13 18] ; [33 36],[14.26 16.74] ; [31.74 37.26],0
s7,1,0.633192,0.227757,[ 9 19] ; [18 48],[ 8.04255319 19.95744681] ; [18.95744681 47.04255319],0
r1,1,0.665303,0.187146,[10 20] ; [20 49],[ 9.09090909 20.90909091] ; [20.90909091 48.09090909],0
d5,1,0.66769,0.184316,[17 14] ; [41 28],[17.98 13.02] ; [40.02 28.98],0
b1,1,0.726079,0.122742,[16 15] ; [33 36],[15.19 15.81] ; [33.81 35.19],0
a4,1,0.767971,0.087043,[10 21] ; [24 44],[10.64646465 20.35353535] ; [23.35353535 44.64646465],0
d3,1,0.779867,0.078116,[13 17] ; [32 37],[13.63636364 16.36363636] ; [31.36363636 37.63636364],0
a3,1,0.806589,0.059941,[18 12] ; [39 29],[17.44897959 12.55102041] ; [39.55102041 28.44897959],0
s4,1,0.832156,0.044917,[ 5 26] ; [10 59],[ 4.65 26.35] ; [10.35 58.65],0
u1,1,0.885451,0.020754,[ 2 29] ; [ 5 64],[ 2.17 28.83] ; [ 4.83 64.17],0
s1,1,0.898574,0.016247,[ 2 29] ; [ 4 65],[ 1.86 29.14] ; [ 4.14 64.86],0
a8,1,0.923905,0.009123,[ 2 28] ; [ 4 61],[ 1.89473684 28.10526316] ; [ 4.10526316 60.89473684],0
n1,1,0.949971,0.003937,[ 5 10] ; [12 25],[ 4.90384615 10.09615385] ; [12.09615385 24.90384615],0
