Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,24.568719,[67 14] ; [24 33],[53.41304348 27.58695652] ; [37.58695652 19.41304348],1
p1,1,0.479296,0.500464,[ 7 75] ; [ 3 53],[ 5.94202899 76.05797101] ; [ 4.05797101 51.94202899],0
s5,1,0.485242,0.48706,[13 65] ; [12 44],[14.55223881 63.44776119] ; [10.44776119 45.55223881],0
d4,1,0.51553,0.422826,[42 40] ; [26 31],[40.11510791 41.88489209] ; [27.88489209 29.11510791],0
b2,1,0.527314,0.399565,[18 35] ; [ 7 19],[16.7721519 36.2278481] ; [ 8.2278481 17.7721519],0
b3,1,0.527314,0.399565,[18 35] ; [ 7 19],[16.7721519 36.2278481] ; [ 8.2278481 17.7721519],0
s3,1,0.546374,0.363854,[35 45] ; [22 35],[33.28467153 46.71532847] ; [23.71532847 33.28467153],0
a7,1,0.57294,0.317788,[45 37] ; [28 28],[43.37681159 38.62318841] ; [29.62318841 26.37681159],0
r4,1,0.598628,0.277071,[44 38] ; [28 29],[42.47482014 39.52517986] ; [29.52517986 27.47482014],0
p2,1,0.605299,0.267078,[59 23] ; [38 18],[57.63768116 24.36231884] ; [39.36231884 16.63768116],0
b5,1,0.610078,0.260062,[51 31] ; [33 24],[49.55395683 32.44604317] ; [34.44604317 22.55395683],0
s1,1,0.69602,0.152645,[ 4 78] ; [ 2 55],[ 3.53956835 78.46043165] ; [ 2.46043165 54.53956835],0
s8,1,0.704979,0.143344,[18 64] ; [11 46],[17.10791367 64.89208633] ; [11.89208633 45.10791367],0
p7,1,0.725134,0.123626,[41 40] ; [29 25],[42. 39.] ; [28. 26.],0
p6,1,0.731829,0.117439,[19 61] ; [15 42],[19.8540146 60.1459854] ; [14.1459854 42.8540146],0
a1,1,0.744196,0.106473,[ 7 75] ; [ 4 53],[ 6.48920863 75.51079137] ; [ 4.51079137 52.48920863],0
r3,1,0.748518,0.102781,[63 18] ; [43 14],[62.2173913 18.7826087] ; [43.7826087 13.2173913],0
v4,1,0.780851,0.077401,[65 16] ; [46 10],[65.62773723 15.37226277] ; [45.37226277 10.62773723],0
u1,1,0.784698,0.074639,[ 2 80] ; [ 1 56],[ 1.76978417 80.23021583] ; [ 1.23021583 55.76978417],0
p8,1,0.798088,0.065445,[34 48] ; [22 34],[33.27536232 48.72463768] ; [22.72463768 33.27536232],0
r2,1,0.847439,0.037013,[58 21] ; [41 16],[57.50735294 21.49264706] ; [41.49264706 15.50735294],0
u2,1,0.886226,0.020472,[19 22] ; [17 21],[18.6835443 22.3164557] ; [17.3164557 20.6835443],0
s2,1,0.908597,0.013181,[28 54] ; [20 37],[28.31654676 53.68345324] ; [19.68345324 37.31654676],0
