Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,51.856541,[75 14] ; [ 3 25],[59.33333333 29.66666667] ; [18.66666667  9.33333333],1
a3,1,0.267784,1.228064,[37 52] ; [14 12],[39.46956522 49.53043478] ; [11.53043478 14.46956522],0
n4,1,0.334442,0.931622,[54 34] ; [20  8],[56.13793103 31.86206897] ; [17.86206897 10.13793103],0
u2,1,0.350478,0.871724,[22 30] ; [ 4 10],[20.48484848 31.51515152] ; [5.51515152 8.48484848],0
p5,1,0.380162,0.770178,[ 3 84] ; [ 2 25],[ 3.81578947 83.18421053] ; [ 1.18421053 25.81578947],0
a4,1,0.459851,0.546258,[17 71] ; [ 7 20],[18.36521739 69.63478261] ; [ 5.63478261 21.36521739],0
d1,1,0.699014,0.149499,[ 2 87] ; [ 1 27],[ 2.28205128 86.71794872] ; [ 0.71794872 27.28205128],0
s4,1,0.763986,0.09015,[18 70] ; [ 5 23],[17.44827586 70.55172414] ; [ 5.55172414 22.44827586],0
a5,1,0.765983,0.088585,[41 48] ; [12 16],[40.31623932 48.68376068] ; [12.68376068 15.31623932],0
v3,1,0.772863,0.083309,[19 66] ; [ 7 21],[19.55752212 65.44247788] ; [ 6.44247788 21.55752212],0
p6,1,0.806006,0.060311,[18 69] ; [ 5 22],[17.55263158 69.44736842] ; [ 5.44736842 21.55263158],0
b4,1,0.876335,0.024216,[46 43] ; [14 14],[45.64102564 43.35897436] ; [14.35897436 13.64102564],0
a2,1,0.941506,0.005384,[ 6 83] ; [ 2 26],[ 6.08547009 82.91452991] ; [ 1.91452991 26.08547009],0
p12,1,0.967292,0.001681,[ 3 85] ; [ 1 27],[ 3.03448276 84.96551724] ; [ 0.96551724 27.03448276],0
