Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,94.202053,[232  93] ; [ 47 131],[180.26838966 144.73161034] ; [98.73161034 79.26838966],1
s2,1,0.641177,0.217206,[186 142] ; [96 80],[183.52380952 144.47619048] ; [98.47619048 77.52380952],0
b1,1,0.682186,0.167675,[120 210] ; [ 68 110],[122.12598425 207.87401575] ; [ 65.87401575 112.12598425],0
b4,1,0.721914,0.126666,[193 137] ; [107  71],[194.88188976 135.11811024] ; [105.11811024  72.88188976],0
a4,1,0.737057,0.11273,[189 140] ; [105  73],[190.78106509 138.21893491] ; [103.21893491  74.78106509],0
u2,1,0.840238,0.040638,[35 21] ; [29 16],[35.48514851 20.51485149] ; [28.51485149 16.48514851],0
d5,1,0.903463,0.014711,[321   6] ; [175   3],[321.17227723   5.82772277] ; [174.82772277   3.17227723],0
d4,1,0.926551,0.008498,[323   4] ; [175   2],[323.10714286   3.89285714] ; [174.89285714   2.10714286],0
p12,1,0.955306,0.003141,[ 31 297] ; [ 17 160],[ 31.17623762 296.82376238] ; [ 16.82376238 160.17623762],0
p1,1,0.955671,0.00309,[ 29 299] ; [ 16 162],[ 29.16996047 298.83003953] ; [ 15.83003953 162.16996047],0
u1,1,0.990847,0.000132,[ 91 239] ; [ 49 129],[ 90.94488189 239.05511811] ; [ 49.05511811 128.94488189],0
