Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,49.967036,[157  18] ; [22 28],[139.22222222  35.77777778] ; [39.77777778 10.22222222],1
n6,1,0.114401,2.49235,[146  29] ; [36 13],[142.1875  32.8125] ; [39.8125  9.1875],0
s8,1,0.123744,2.369279,[ 50 123] ; [ 9 41],[ 45.77130045 127.22869955] ; [13.22869955 36.77130045],0
p8,1,0.127121,2.327317,[103  68] ; [23 25],[98.38356164 72.61643836] ; [27.61643836 20.38356164],0
v3,1,0.152236,2.049706,[79 92] ; [17 32],[74.61818182 96.38181818] ; [21.38181818 27.61818182],0
a7,1,0.157286,2.00013,[132  43] ; [32 17],[128.125  46.875] ; [35.875 13.125],0
n3,1,0.167172,1.908123,[21  9] ; [10  1],[22.68292683  7.31707317] ; [8.31707317 2.68292683],0
p9,1,0.201296,1.632943,[148  25] ; [39 11],[145.07174888  27.92825112] ; [41.92825112  8.07174888],0
p5,1,0.221382,1.495393,[ 21 153] ; [ 3 47],[ 18.64285714 155.35714286] ; [ 5.35714286 44.64285714],0
p6,1,0.231874,1.42933,[ 64 105] ; [14 35],[ 60.46788991 108.53211009] ; [17.53211009 31.46788991],0
s3,1,0.255673,1.292036,[ 33 140] ; [13 36],[ 35.84684685 137.15315315] ; [10.15315315 38.84684685],0
p10,1,0.263914,1.248111,[139  33] ; [36 13],[136.19909502  35.80090498] ; [38.80090498 10.19909502],0
n1,1,0.268494,1.224426,[11 20] ; [6 5],[12.54761905 18.45238095] ; [4.45238095 6.54761905],0
p3,1,0.280819,1.163122,[94 78] ; [23 27],[90.64864865 81.35135135] ; [26.35135135 23.64864865],0
a8,1,0.282007,1.157394,[ 19 131] ; [ 3 41],[ 17.01030928 132.98969072] ; [ 4.98969072 39.01030928],0
r2,1,0.28617,1.137552,[161  10] ; [44  5],[159.34090909  11.65909091] ; [45.65909091  3.34090909],0
b2,1,0.288951,1.124503,[49 57] ; [11 20],[46.42335766 59.57664234] ; [13.57664234 17.42335766],0
b3,1,0.288951,1.124503,[49 57] ; [11 20],[46.42335766 59.57664234] ; [13.57664234 17.42335766],0
s7,1,0.308154,1.038572,[ 50 114] ; [11 37],[ 47.18867925 116.81132075] ; [13.81132075 34.18867925],0
s4,1,0.323031,0.976633,[ 13 159] ; [ 6 44],[ 14.72072072 157.27927928] ; [ 4.27927928 45.72072072],0
p11,1,0.368948,0.807204,[143  32] ; [38 12],[140.77777778  34.22222222] ; [40.22222222  9.77777778],0
a1,1,0.413176,0.669643,[  8 167] ; [ 1 49],[  7. 168.] ; [ 2. 48.],0
n4,1,0.598631,0.277066,[133  42] ; [39 10],[134.375  40.625] ; [37.625 11.375],0
p4,1,0.68611,0.163329,[103  71] ; [28 22],[101.75892857  72.24107143] ; [29.24107143 20.75892857],0
b1,1,0.713248,0.135054,[ 65 110] ; [20 30],[ 66.11111111 108.88888889] ; [18.88888889 31.11111111],0
p12,1,0.72371,0.124966,[  9 163] ; [ 2 48],[  8.52252252 163.47747748] ; [ 2.47747748 47.52252252],0
n5,1,0.758833,0.094257,[132  43] ; [38 11],[132.8125  42.1875] ; [37.1875 11.8125],0
u3,1,0.804048,0.06156,[26 21] ; [12 11],[25.51428571 21.48571429] ; [12.48571429 10.51428571],0
b5,1,0.851942,0.034835,[113  62] ; [33 17],[113.55555556  61.44444444] ; [32.44444444 17.55555556],0
u2,1,0.86446,0.029139,[25 21] ; [12 11],[24.66666667 21.33333333] ; [12.33333333 10.66666667],0
