Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,115.523415,[223 154] ; [ 49 232],[155.84194529 221.15805471] ; [116.15805471 164.84194529],1
a6,1,0.073588,3.201111,[281 106] ; [188  96],[270.49627422 116.50372578] ; [198.50372578  85.49627422],0
n6,1,0.076933,3.128526,[342  43] ; [239  45],[334.35724963  50.64275037] ; [246.64275037  37.35724963],0
n3,1,0.084802,2.970379,[55 12] ; [45 20],[50.75757576 16.24242424] ; [49.24242424 15.75757576],0
p7,1,0.093733,2.809057,[276 103] ; [187  93],[266.27769347 112.72230653] ; [196.72230653  83.27769347],0
s1,1,0.100911,2.691085,[  7 374] ; [ 11 268],[ 10.39090909 370.60909091] ; [  7.60909091 271.39090909],0
a7,1,0.107514,2.590387,[300  87] ; [204  79],[291.11641791  95.88358209] ; [212.88358209  70.11641791],0
n5,1,0.133073,2.256282,[303  81] ; [210  74],[294.89820359  89.10179641] ; [218.10179641  65.89820359],0
p12,1,0.168074,1.900041,[ 36 350] ; [ 18 264],[ 31.20359281 354.79640719] ; [ 22.79640719 259.20359281],0
n2,1,0.174405,1.844669,[52 13] ; [46 20],[48.6259542 16.3740458] ; [49.3740458 16.6259542],0
p8,1,0.18728,1.738884,[233 146] ; [159 123],[224.76248109 154.23751891] ; [167.23751891 114.76248109],0
n4,1,0.216876,1.524921,[315  71] ; [220  63],[308.68460389  77.31539611] ; [226.31539611  56.68460389],0
u4,1,0.221904,1.492013,[  9 379] ; [  3 281],[  6.92857143 381.07142857] ; [  5.07142857 278.92857143],0
b4,1,0.251431,1.315338,[233 155] ; [158 126],[225.75595238 162.24404762] ; [165.24404762 118.75595238],0
s3,1,0.359956,0.838047,[214 167] ; [169 114],[219.76355422 161.23644578] ; [163.23644578 119.76355422],0
a1,1,0.385958,0.751638,[ 19 369] ; [ 10 274],[ 16.74404762 371.25595238] ; [ 12.25595238 271.74404762],0
b3,1,0.39106,0.735643,[ 95 144] ; [ 59 107],[ 90.87901235 148.12098765] ; [ 63.12098765 102.87901235],0
b2,1,0.39106,0.735643,[ 95 144] ; [ 59 107],[ 90.87901235 148.12098765] ; [ 63.12098765 102.87901235],0
s6,1,0.475688,0.508732,[259 121] ; [196  81],[263.16590563 116.83409437] ; [191.83409437  85.16590563],0
v4,1,0.483075,0.491914,[378  10] ; [278   5],[379.32637854   8.67362146] ; [276.67362146   6.32637854],0
s2,1,0.521833,0.410269,[203 181] ; [142 140],[198.91891892 185.08108108] ; [146.08108108 135.91891892],0
a4,1,0.531307,0.391892,[179 208] ; [124 159],[175.01641791 211.98358209] ; [127.98358209 155.01641791],0
a8,1,0.541725,0.372352,[ 55 288] ; [ 37 223],[ 52.33167496 290.66832504] ; [ 39.66832504 220.33167496],0
u3,1,0.62082,0.244717,[49 36] ; [57 36],[50.61797753 34.38202247] ; [55.38202247 37.61797753],0
s5,1,0.628434,0.234191,[138 234] ; [ 98 180],[135.06461538 236.93538462] ; [100.93538462 177.06461538],0
b5,1,0.668742,0.183077,[230 158] ; [173 111],[232.68452381 155.31547619] ; [170.31547619 113.68452381],0
p5,1,0.692988,0.15587,[ 49 339] ; [ 33 251],[ 47.3452381 340.6547619] ; [ 34.6547619 249.3452381],0
u2,1,0.700111,0.148357,[46 39] ; [53 40],[47.2752809 37.7247191] ; [51.7247191 41.2752809],0
p1,1,0.726308,0.122529,[ 34 353] ; [ 27 255],[ 35.28699552 351.71300448] ; [ 25.71300448 256.28699552],0
r2,1,0.729289,0.119765,[378   8] ; [276   7],[377.34529148   8.65470852] ; [276.65470852   6.34529148],0
p6,1,0.747235,0.103869,[157 223] ; [113 169],[154.98489426 225.01510574] ; [115.01510574 166.98489426],0
r3,1,0.892714,0.01819,[382   5] ; [279   4],[381.80149254   5.19850746] ; [279.19850746   3.80149254],0
n1,1,1.0,0.0,[24 41] ; [24 41],[24. 41.] ; [24. 41.],0
