Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,67.951749,[ 4 39] ; [98 24],[26.58181818 16.41818182] ; [75.41818182 46.58181818],1
p6,1,0.019514,5.454826,[ 3 39] ; [28 90],[ 8.1375 33.8625] ; [22.8625 95.1375],0
n5,1,0.022356,5.217884,[30 13] ; [60 61],[23.59756098 19.40243902] ; [66.40243902 54.59756098],0
s5,1,0.0321,4.593145,[ 3 40] ; [25 91],[ 7.57232704 35.42767296] ; [20.42767296 95.57232704],0
a5,1,0.045454,4.001724,[20 23] ; [78 44],[25.53939394 17.46060606] ; [72.46060606 49.53939394],0
b1,1,0.047279,3.935428,[28 15] ; [58 64],[22.41212121 20.58787879] ; [63.58787879 58.41212121],0
a6,1,0.057247,3.615388,[18 25] ; [71 50],[23.33536585 19.66463415] ; [65.66463415 55.33536585],0
p8,1,0.058038,3.592594,[ 7 35] ; [38 81],[11.73913043 30.26086957] ; [33.26086957 85.73913043],0
p10,1,0.064014,3.430218,[12 30] ; [53 65],[17.0625 24.9375] ; [47.9375 70.0625],0
a2,1,0.064045,3.429409,[ 4 39] ; [27 95],[ 8.07878788 34.92121212] ; [22.92121212 99.07878788],0
b3,1,0.071814,3.241071,[13 15] ; [15 41],[ 9.33333333 18.66666667] ; [18.66666667 37.33333333],0
b2,1,0.071814,3.241071,[13 15] ; [15 41],[ 9.33333333 18.66666667] ; [18.66666667 37.33333333],0
u1,1,0.072711,3.22074,[ 1 42] ; [ 14 108],[ 3.90909091 39.09090909] ; [ 11.09090909 110.90909091],0
p1,1,0.075184,3.166053,[ 5 38] ; [  5 117],[ 2.60606061 40.39393939] ; [  7.39393939 114.60606061],0
n2,1,0.077143,3.124089,[10 13] ; [29 15],[13.3880597  9.6119403] ; [25.6119403 18.3880597],0
p3,1,0.124025,2.365737,[ 9 33] ; [41 79],[12.96296296 29.03703704] ; [37.03703704 82.96296296],0
u3,1,0.134594,2.238707,[ 4 13] ; [22 28],[ 6.59701493 10.40298507] ; [19.40298507 30.59701493],0
u2,1,0.173737,1.850401,[ 4 13] ; [21 29],[ 6.34328358 10.65671642] ; [18.65671642 31.34328358],0
d1,1,0.178336,1.811438,[15 28] ; [57 65],[18.76363636 24.23636364] ; [53.23636364 68.76363636],0
n3,1,0.197874,1.657995,[11 12] ; [27 15],[13.44615385  9.55384615] ; [24.55384615 17.44615385],0
v1,1,0.198317,1.654728,[11 32] ; [44 77],[14.42073171 28.57926829] ; [40.57926829 80.42073171],0
n4,1,0.283678,1.149385,[28 15] ; [68 54],[25.01818182 17.98181818] ; [70.98181818 51.01818182],0
n1,1,0.312558,1.019835,[10 13] ; [13 29],[ 8.13846154 14.86153846] ; [14.86153846 27.13846154],0
a8,1,0.356059,0.851744,[ 2 38] ; [ 11 102],[ 3.39869281 36.60130719] ; [  9.60130719 103.39869281],0
d2,1,0.357357,0.847161,[16 26] ; [56 65],[18.55214724 23.44785276] ; [53.44785276 67.55214724],0
v3,1,0.43102,0.620072,[10 33] ; [34 81],[11.97468354 31.02531646] ; [32.02531646 82.97468354],0
s1,1,0.511055,0.431905,[ 5 38] ; [ 10 111],[ 3.93292683 39.06707317] ; [ 11.06707317 109.93292683],0
a3,1,0.566981,0.32776,[26 15] ; [70 50],[24.44720497 16.55279503] ; [71.55279503 48.44720497],0
a4,1,0.75363,0.098506,[15 26] ; [48 74],[15.84662577 25.15337423] ; [47.15337423 74.84662577],0
b4,1,0.811129,0.057107,[22 21] ; [65 57],[22.67272727 20.32727273] ; [64.32727273 57.67272727],0
s4,1,0.836674,0.042498,[ 8 35] ; [ 21 101],[ 7.55757576 35.44242424] ; [ 21.44242424 100.55757576],0
