Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,43.322038,[20 32] ; [230  52],[38.92215569 13.07784431] ; [211.07784431  70.92215569],1
a6,1,0.327195,0.959968,[33 21] ; [193  91],[36.10650888 17.89349112] ; [189.89349112  94.10650888],0
p12,1,0.363475,0.82585,[ 4 50] ; [ 33 251],[ 5.9112426 48.0887574] ; [ 31.0887574 252.9112426],0
p9,1,0.39121,0.735176,[47  6] ; [261  22],[48.58333333  4.41666667] ; [259.41666667  23.58333333],0
u1,1,0.392531,0.731088,[10 44] ; [ 68 217],[12.42477876 41.57522124] ; [ 65.57522124 219.42477876],0
b1,1,0.408482,0.683214,[18 36] ; [112 173],[20.7079646 33.2920354] ; [109.2920354 175.7079646],0
s1,1,0.422082,0.64451,[ 1 51] ; [ 12 269],[ 2.03003003 49.96996997] ; [ 10.96996997 270.03003003],0
u4,1,0.464103,0.535981,[ 1 53] ; [ 11 274],[ 1.91150442 52.08849558] ; [ 10.08849558 274.91150442],0
n6,1,0.568002,0.326036,[46  8] ; [249  34],[47.27002967  6.72997033] ; [247.72997033  35.27002967],0
a7,1,0.735958,0.113711,[40 14] ; [204  80],[38.98224852 15.01775148] ; [205.01775148  78.98224852],0
r2,1,0.750782,0.100875,[50  3] ; [267  13],[50.45345345  2.54654655] ; [266.54654655  13.45345345],0
d2,1,0.753163,0.098892,[31 23] ; [157 128],[29.94690265 24.05309735] ; [158.05309735 126.94690265],0
p7,1,0.773294,0.082984,[39 14] ; [209  68],[39.83030303 13.16969697] ; [208.16969697  68.83030303],0
a8,1,0.775591,0.081265,[ 9 39] ; [ 44 214],[ 8.31372549 39.68627451] ; [ 44.68627451 213.31372549],0
v4,1,0.78593,0.073766,[53  1] ; [277   7],[52.72189349  1.27810651] ; [277.27810651   6.72189349],0
d1,1,0.790794,0.070373,[37 17] ; [190  95],[36.15929204 17.84070796] ; [190.84070796  94.15929204],0
n2,1,0.791628,0.0698,[6 3] ; [44 18],[6.33802817 2.66197183] ; [43.66197183 18.33802817],0
p3,1,0.804541,0.061244,[32 22] ; [174 111],[32.81415929 21.18584071] ; [173.18584071 111.81415929],0
v1,1,0.81758,0.053204,[33 21] ; [172 102],[33.75 20.25] ; [171.25 102.75],0
n4,1,0.831053,0.045519,[44 10] ; [234  49],[44.54599407  9.45400593] ; [233.45400593  49.54599407],0
a5,1,0.847211,0.037125,[42 12] ; [225  60],[42.53097345 11.46902655] ; [224.46902655  60.53097345],0
p6,1,0.850331,0.035606,[25 28] ; [137 145],[25.62985075 27.37014925] ; [136.37014925 145.62985075],0
n3,1,0.870546,0.026558,[6 3] ; [43 19],[6.21126761 2.78873239] ; [42.78873239 19.21126761],0
d3,1,0.882177,0.021966,[39 15] ; [203  82],[38.54867257 15.45132743] ; [203.45132743  81.54867257],0
d4,1,0.887926,0.019861,[46  8] ; [244  40],[46.33136095  7.66863905] ; [243.66863905  40.33136095],0
u2,1,0.889458,0.019318,[5 3] ; [39 21],[5.17647059 2.82352941] ; [38.82352941 21.17647059],0
a1,1,0.929986,0.00772,[ 3 51] ; [ 15 270],[ 2.86725664 51.13274336] ; [ 15.13274336 269.86725664],0
b4,1,0.938686,0.005917,[31 23] ; [162 123],[30.74336283 23.25663717] ; [162.25663717 122.74336283],0
p8,1,0.940744,0.005526,[35 19] ; [180 100],[34.76047904 19.23952096] ; [180.23952096  99.76047904],0
a4,1,0.960102,0.002503,[25 29] ; [133 152],[25.16814159 28.83185841] ; [132.83185841 152.16814159],0
