Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.002928,8.851762,[ 2 20] ; [8 7],[ 5.94594595 16.05405405] ; [ 4.05405405 10.94594595],0
p11,1,0.306323,1.046465,[ 8 14] ; [8 7],[ 9.51351351 12.48648649] ; [6.48648649 8.51351351],0
a7,1,0.364346,0.822857,[13  8] ; [7 8],[11.66666667  9.33333333] ; [8.33333333 6.66666667],0
r2,1,0.381768,0.765,[13  7] ; [7 7],[11.76470588  8.23529412] ; [8.23529412 5.76470588],0
p2,1,0.391366,0.734694,[11 10] ; [10  5],[12.25  8.75] ; [8.75 6.25],0
n6,1,0.391504,0.734266,[12 10] ; [9 4],[13.2  8.8] ; [7.8 5.2],0
v4,1,0.391504,0.734266,[12  9] ; [10  4],[13.2  7.8] ; [8.8 5.2],0
r3,1,0.407434,0.686275,[ 9 12] ; [8 6],[10.2 10.8] ; [6.8 7.2],0
d2,1,0.418492,0.654545,[ 7 14] ; [7 8],[ 8.16666667 12.83333333] ; [5.83333333 9.16666667],0
b3,1,0.475512,0.509138,[ 3 10] ; [4 7],[3.79166667 9.20833333] ; [3.20833333 7.79166667],0
b2,1,0.475512,0.509138,[ 3 10] ; [4 7],[3.79166667 9.20833333] ; [3.20833333 7.79166667],0
b4,1,0.475703,0.508698,[17  5] ; [10  5],[16.05405405  5.94594595] ; [10.94594595  4.05405405],0
s5,1,0.475703,0.508698,[ 5 17] ; [ 5 10],[ 5.94594595 16.05405405] ; [ 4.05405405 10.94594595],0
a1,1,0.502651,0.449334,[ 3 19] ; [ 1 14],[ 2.37837838 19.62162162] ; [ 1.62162162 13.37837838],0
a6,1,0.548997,0.359118,[11 11] ; [6 9],[10.10810811 11.89189189] ; [6.89189189 8.10810811],0
d3,1,0.548997,0.359118,[11 11] ; [9 6],[11.89189189 10.10810811] ; [8.10810811 6.89189189],0
a3,1,0.563341,0.333952,[12  9] ; [10  5],[12.83333333  8.16666667] ; [9.16666667 5.83333333],0
s1,1,0.683257,0.166483,[ 2 20] ; [ 2 13],[ 2.37837838 19.62162162] ; [ 1.62162162 13.37837838],0
a2,1,0.683257,0.166483,[ 2 20] ; [ 2 13],[ 2.37837838 19.62162162] ; [ 1.62162162 13.37837838],0
v2,1,0.693282,0.155556,[ 8 12] ; [7 8],[ 8.57142857 11.42857143] ; [6.42857143 8.57142857],0
u3,1,0.698535,0.15,[3 7] ; [2 3],[3.33333333 6.66666667] ; [1.66666667 3.33333333],0
d1,1,0.728532,0.120464,[ 9 13] ; [7 8],[ 9.51351351 12.48648649] ; [6.48648649 8.51351351],0
s6,1,0.728532,0.120464,[ 9 13] ; [7 8],[ 9.51351351 12.48648649] ; [6.48648649 8.51351351],0
v3,1,0.783921,0.075192,[ 5 17] ; [ 4 11],[ 5.35135135 16.64864865] ; [ 3.64864865 11.35135135],0
d4,1,0.786351,0.073469,[16  5] ; [12  3],[16.33333333  4.66666667] ; [11.66666667  3.33333333],0
u1,1,0.790827,0.070351,[ 2 20] ; [ 1 14],[ 1.78378378 20.21621622] ; [ 1.21621622 13.78378378],0
p1,1,0.790827,0.070351,[ 2 20] ; [ 1 14],[ 1.78378378 20.21621622] ; [ 1.21621622 13.78378378],0
a8,1,0.862889,0.029825,[ 1 18] ; [ 1 14],[ 1.11764706 17.88235294] ; [ 0.88235294 14.11764706],0
v1,1,0.922995,0.009343,[ 7 15] ; [ 5 10],[ 7.13513514 14.86486486] ; [ 4.86486486 10.13513514],0
a5,1,0.942094,0.005276,[12 10] ; [8 7],[11.89189189 10.10810811] ; [8.10810811 6.89189189],0
b5,1,0.942094,0.005276,[12 10] ; [8 7],[11.89189189 10.10810811] ; [8.10810811 6.89189189],0
a4,1,0.955901,0.003058,[ 9 13] ; [6 9],[ 8.91891892 13.08108108] ; [6.08108108 8.91891892],0
d5,1,0.96749,0.001661,[16  6] ; [11  4],[16.05405405  5.94594595] ; [10.94594595  4.05405405],0
n1,1,0.973215,0.001127,[5 9] ; [4 7],[5.04 8.96] ; [3.96 7.04],0
