Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,290.465465,[645  64] ; [36 95],[574.79642857 134.20357143] ; [106.20357143  24.79642857],1
b3,1,0.016733,5.724178,[167 255] ; [21 61],[157.41269841 264.58730159] ; [30.58730159 51.41269841],0
b2,1,0.016733,5.724178,[167 255] ; [21 61],[157.41269841 264.58730159] ; [30.58730159 51.41269841],0
d4,1,0.018714,5.528012,[594 116] ; [100  33],[584.50771056 125.49228944] ; [109.49228944  23.50771056],0
d5,1,0.043771,4.065389,[581 128] ; [99 34],[572.58907363 136.41092637] ; [107.41092637  25.58907363],0
r2,1,0.044786,4.026662,[681  26] ; [123  10],[676.7  30.3] ; [127.3   5.7],0
s3,1,0.049876,3.845609,[408 299] ; [64 68],[397.74016687 309.25983313] ; [74.25983313 57.74016687],0
v3,1,0.069574,3.293042,[281 403] ; [42 87],[271.74907749 412.25092251] ; [51.25092251 77.74907749],0
a6,1,0.082778,3.009493,[497 213] ; [83 50],[488.49347568 221.50652432] ; [91.50652432 41.49347568],0
a2,1,0.091704,2.844201,[177 536] ; [ 24 109],[169.40070922 543.59929078] ; [ 31.59929078 101.40070922],0
a7,1,0.10739,2.592216,[524 187] ; [89 44],[516.40165877 194.59834123] ; [96.59834123 36.40165877],0
a8,1,0.112512,2.518585,[ 94 555] ; [ 11 110],[ 88.5 560.5] ; [ 16.5 104.5],0
n3,1,0.168279,1.898207,[112  36] ; [28 15],[108.48167539  39.51832461] ; [31.51832461 11.48167539],0
u4,1,0.205285,1.604374,[ 18 695] ; [  1 132],[ 16.01300236 696.98699764] ; [  2.98699764 130.01300236],0
b5,1,0.209696,1.573526,[438 275] ; [74 59],[431.50827423 281.49172577] ; [80.49172577 52.50827423],0
u2,1,0.216932,1.52455,[113  80] ; [26 27],[109.05284553  83.94715447] ; [29.94715447 23.05284553],0
s4,1,0.317014,1.001224,[123 583] ; [ 18 112],[119.07416268 586.92583732] ; [ 21.92583732 108.07416268],0
u1,1,0.375757,0.784538,[130 583] ; [ 20 113],[126.41843972 586.58156028] ; [ 23.58156028 109.41843972],0
b4,1,0.379969,0.770802,[405 308] ; [81 52],[409.59574468 303.40425532] ; [76.40425532 56.59574468],0
r1,1,0.456968,0.553311,[580 130] ; [105  28],[576.92763938 133.07236062] ; [108.07236062  24.92763938],0
p1,1,0.699738,0.148745,[ 61 649] ; [ 10 122],[ 59.86935867 650.13064133] ; [ 11.13064133 120.86935867],0
n2,1,0.848664,0.036414,[113  36] ; [32 11],[112.52604167  36.47395833] ; [32.47395833 10.52604167],0
n1,1,0.86361,0.029508,[52 96] ; [15 26],[52.46560847 95.53439153] ; [14.53439153 26.46560847],0
a1,1,0.897869,0.016475,[ 34 679] ; [  6 127],[ 33.71158392 679.28841608] ; [  6.28841608 126.71158392],0
u3,1,0.928853,0.007972,[113  79] ; [32 23],[112.71255061  79.28744939] ; [32.28744939 22.71255061],0
d2,1,0.960634,0.002436,[340 370] ; [64 69],[340.26097272 369.73902728] ; [63.73902728 69.26097272],0
