Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,24.568987,[384 200] ; [100  12],[406.11494253 177.88505747] ; [77.88505747 34.11494253],1
p10,1,0.168787,1.893684,[470 114] ; [98 16],[475.23209169 108.76790831] ; [92.76790831 21.23209169],0
p9,1,0.171379,1.870838,[486  96] ; [101  13],[490.85344828  91.14655172] ; [96.14655172 17.85344828],0
p4,1,0.186571,1.744493,[350 235] ; [77 39],[356.34094151 228.65905849] ; [70.65905849 45.34094151],0
v1,1,0.26593,1.237619,[328 248] ; [59 56],[322.59334298 253.40665702] ; [64.40665702 50.59334298],0
u4,1,0.267955,1.227188,[ 15 577] ; [  1 115],[ 13.37853107 578.62146893] ; [  2.62146893 113.37853107],0
a7,1,0.321649,0.982228,[443 147] ; [82 34],[438.73937677 151.26062323] ; [86.26062323 29.73937677],0
u1,1,0.343654,0.896751,[115 477] ; [27 89],[118.73446328 473.26553672] ; [23.26553672 92.73446328],0
n6,1,0.354764,0.856344,[491  97] ; [100  15],[494.32147937  93.67852063] ; [96.67852063 18.32147937],0
a1,1,0.408179,0.684099,[ 25 567] ; [  3 113],[ 23.41242938 568.58757062] ; [  4.58757062 111.41242938],0
p3,1,0.424719,0.637221,[295 292] ; [63 53],[298.92745377 288.07254623] ; [59.07254623 56.92745377],0
n1,1,0.424931,0.636637,[48 74] ; [ 6 14],[46.3943662 75.6056338] ; [ 7.6056338 12.3943662],0
a3,1,0.427649,0.6292,[425 163] ; [88 28],[428.47159091 159.52840909] ; [84.52840909 31.47159091],0
n2,1,0.517775,0.418323,[90 33] ; [16  4],[91.17482517 31.82517483] ; [14.82517483  5.17482517],0
s1,1,0.603253,0.270117,[ 21 562] ; [  3 111],[ 20.07460545 562.92539455] ; [  3.92539455 110.07460545],0
b5,1,0.603684,0.269476,[347 245] ; [71 45],[349.51412429 242.48587571] ; [68.48587571 47.51412429],0
b1,1,0.615955,0.251594,[229 363] ; [42 74],[226.59887006 365.40112994] ; [44.40112994 71.59887006],0
v4,1,0.678022,0.172361,[577  14] ; [113   2],[577.60623229  13.39376771] ; [112.39376771   2.60623229],0
p8,1,0.703144,0.145222,[316 263] ; [60 54],[314.14718615 264.85281385] ; [61.85281385 52.14718615],0
d4,1,0.707936,0.140347,[494  93] ; [96 20],[492.6458037  94.3541963] ; [97.3541963 18.6458037],0
u3,1,0.711216,0.137066,[106  59] ; [19  9],[106.86528497  58.13471503] ; [18.13471503  9.86528497],0
d1,1,0.718363,0.130066,[362 230] ; [73 43],[363.72881356 228.27118644] ; [71.27118644 44.72881356],0
p5,1,0.725867,0.122941,[ 67 517] ; [ 12 104],[ 65.90857143 518.09142857] ; [ 13.09142857 102.90857143],0
d2,1,0.774314,0.082218,[298 291] ; [57 59],[296.58865248 292.41134752] ; [58.41134752 57.58865248],0
a6,1,0.784534,0.074756,[413 175] ; [80 36],[411.76704545 176.23295455] ; [81.23295455 34.76704545],0
a2,1,0.790604,0.070504,[155 437] ; [29 87],[153.85310734 438.14689266] ; [30.14689266 85.85310734],0
a5,1,0.792771,0.069018,[455 136] ; [88 28],[453.90806223 137.09193777] ; [89.09193777 26.90806223],0
p12,1,0.795362,0.067265,[ 50 534] ; [  9 106],[ 49.29327611 534.70672389] ; [  9.70672389 105.29327611],0
a4,1,0.845859,0.037793,[273 315] ; [55 61],[273.95454545 314.04545455] ; [54.04545455 61.95454545],0
d5,1,0.84613,0.037659,[483 106] ; [96 20],[483.73191489 105.26808511] ; [95.26808511 20.73191489],0
p7,1,0.859283,0.03143,[376 198] ; [75 38],[376.81804949 197.18195051] ; [74.18195051 38.81804949],0
b4,1,0.86529,0.028779,[342 250] ; [68 48],[342.82485876 249.17514124] ; [67.17514124 48.82485876],0
r2,1,0.876199,0.02427,[580   9] ; [114   2],[579.80992908   9.19007092] ; [114.19007092   1.80992908],0
r3,1,0.939872,0.00569,[581  11] ; [112   2],[581.09915014  10.90084986] ; [111.90084986   2.09915014],0
p1,1,0.975216,0.000965,[ 50 536] ; [ 10 106],[ 50.08547009 535.91452991] ; [  9.91452991 106.08547009],0
