Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,37.692268,[ 44 243] ; [67 95],[ 70.95100223 216.04899777] ; [ 40.04899777 121.95100223],1
d5,1,0.049421,3.861006,[215  74] ; [136  29],[223.4339207  65.5660793] ; [127.5660793  37.4339207],0
p11,1,0.060443,3.52519,[200  91] ; [127  38],[208.67763158  82.32236842] ; [118.32236842  46.67763158],0
r3,1,0.060562,3.521933,[263  26] ; [158   7],[267.99339207  21.00660793] ; [153.00660793  11.99339207],0
d2,1,0.063165,3.45228,[118 170] ; [82 82],[127.43362832 160.56637168] ; [72.56637168 91.43362832],0
s5,1,0.088772,2.896501,[ 68 211] ; [ 51 109],[ 75.62870159 203.37129841] ; [ 43.37129841 116.62870159],0
p1,1,0.107159,2.595629,[ 11 277] ; [ 12 153],[ 14.62251656 273.37748344] ; [  8.37748344 156.62251656],0
a4,1,0.133077,2.25624,[113 176] ; [76 88],[120.57615894 168.42384106] ; [68.42384106 95.57615894],0
a2,1,0.138702,2.192298,[ 52 239] ; [ 39 126],[ 58.07236842 232.92763158] ; [ 32.92763158 132.07236842],0
r1,1,0.158935,1.984329,[222  68] ; [134  29],[227.90286976  62.09713024] ; [128.09713024  34.90286976],0
n3,1,0.179251,1.803827,[65 36] ; [29  9],[68.30215827 32.69784173] ; [25.69784173 12.30215827],0
u3,1,0.233687,1.418279,[53 50] ; [32 20],[56.48387097 46.51612903] ; [28.51612903 23.48387097],0
v2,1,0.242125,1.368182,[126 144] ; [84 76],[131.86046512 138.13953488] ; [78.13953488 81.86046512],0
n6,1,0.249367,1.326845,[224  67] ; [133  30],[228.82599119  62.17400881] ; [128.17400881  34.82599119],0
u1,1,0.267201,1.23106,[ 32 259] ; [ 24 141],[ 35.73684211 255.26315789] ; [ 20.26315789 144.73684211],0
p9,1,0.285963,1.13853,[211  71] ; [130  34],[215.60986547  66.39013453] ; [125.39013453  38.60986547],0
p12,1,0.345945,0.888275,[ 14 273] ; [  5 160],[ 12.06415929 274.93584071] ; [  6.93584071 158.06415929],0
a7,1,0.352458,0.864587,[200  89] ; [121  44],[204.33700441  84.66299559] ; [116.66299559  48.33700441],0
d4,1,0.380882,0.767853,[222  66] ; [133  32],[225.69536424  62.30463576] ; [129.30463576  35.69536424],0
n2,1,0.411581,0.67423,[75 29] ; [30  8],[76.90140845 27.09859155] ; [28.09859155  9.90140845],0
a1,1,0.448868,0.573508,[ 13 278] ; [  5 160],[ 11.48684211 279.51315789] ; [  6.51315789 158.48684211],0
s3,1,0.450158,0.570253,[148 139] ; [89 72],[151.828125 135.171875] ; [85.171875 75.828125],0
s1,1,0.451706,0.566366,[ 10 275] ; [  8 153],[ 11.50224215 273.49775785] ; [  6.49775785 154.50224215],0
b2,1,0.482608,0.492965,[ 49 100] ; [39 66],[51.62204724 97.37795276] ; [36.37795276 68.62204724],0
b3,1,0.482608,0.492965,[ 49 100] ; [39 66],[51.62204724 97.37795276] ; [36.37795276 68.62204724],0
v3,1,0.558303,0.34265,[ 88 190] ; [ 54 103],[ 90.74942529 187.25057471] ; [ 51.25057471 105.74942529],0
u2,1,0.610509,0.259434,[51 52] ; [28 24],[52.49677419 50.50322581] ; [26.50322581 25.49677419],0
a3,1,0.631235,0.23039,[188 101] ; [111  54],[190.33259912  98.66740088] ; [108.66740088  56.33259912],0
n1,1,0.676723,0.173838,[39 63] ; [16 22],[40.07142857 61.92857143] ; [14.92857143 23.07142857],0
s4,1,0.700715,0.14773,[ 50 238] ; [ 26 137],[ 48.53215078 239.46784922] ; [ 27.46784922 135.53215078],0
a8,1,0.701056,0.147376,[ 34 236] ; [ 21 130],[ 35.27315914 234.72684086] ; [ 19.72684086 131.27315914],0
a6,1,0.81205,0.056541,[193  97] ; [108  57],[191.84615385  98.15384615] ; [109.15384615  55.84615385],0
b1,1,0.836222,0.042737,[ 96 195] ; [ 56 109],[ 97. 194.] ; [ 55. 110.],0
b5,1,0.891984,0.01844,[180 111] ; [101  64],[179.32236842 111.67763158] ; [101.67763158  63.32236842],0
b4,1,0.925509,0.008742,[168 123] ; [96 69],[168.47368421 122.52631579] ; [95.52631579 69.47368421],0
u4,1,0.93772,0.006105,[  5 286] ; [  3 162],[  5.10526316 285.89473684] ; [  2.89473684 162.10526316],0
