Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.376629,[68 21] ; [ 4 23],[55.24137931 33.75862069] ; [16.75862069 10.24137931],1
b1,1,0.141161,2.165258,[45 44] ; [18  9],[48.3362069 40.6637931] ; [14.6637931 12.3362069],0
p4,1,0.150454,2.067644,[29 59] ; [ 5 22],[26.0173913 61.9826087] ; [ 7.9826087 19.0173913],0
d4,1,0.167249,1.907427,[70 18] ; [18  9],[67.33913043 20.66086957] ; [20.66086957  6.33913043],0
b5,1,0.200659,1.637568,[52 37] ; [12 15],[49.10344828 39.89655172] ; [14.89655172 12.10344828],0
a4,1,0.207167,1.591116,[34 55] ; [14 13],[36.82758621 52.17241379] ; [11.17241379 15.82758621],0
d2,1,0.266873,1.23275,[35 53] ; [14 13],[37.49565217 50.50434783] ; [11.50434783 15.49565217],0
d5,1,0.276009,1.186638,[62 26] ; [16 11],[59.68695652 28.31304348] ; [18.31304348  8.68695652],0
p6,1,0.281054,1.161987,[14 73] ; [ 2 24],[12.31858407 74.68141593] ; [ 3.68141593 22.31858407],0
p3,1,0.30592,1.048207,[25 63] ; [ 5 22],[22.95652174 65.04347826] ; [ 7.04347826 19.95652174],0
n2,1,0.330706,0.946131,[27 13] ; [8 7],[25.45454545 14.54545455] ; [9.54545455 5.45454545],0
v3,1,0.383327,0.760004,[19 62] ; [ 4 22],[17.41121495 63.58878505] ; [ 5.58878505 20.41121495],0
n5,1,0.394693,0.724435,[37 50] ; [14 13],[38.92105263 48.07894737] ; [12.07894737 14.92105263],0
a2,1,0.434088,0.61186,[14 75] ; [ 6 21],[15.34482759 73.65517241] ; [ 4.65517241 22.34482759],0
s1,1,0.546034,0.364471,[ 6 81] ; [ 1 26],[ 5.34210526 81.65789474] ; [ 1.65789474 25.34210526],0
a5,1,0.635106,0.2252,[54 35] ; [15 12],[52.93965517 36.06034483] ; [16.06034483 10.93965517],0
s5,1,0.661586,0.191603,[15 66] ; [ 4 23],[14.25 66.75] ; [ 4.75 22.25],0
b4,1,0.711987,0.1363,[53 36] ; [15 12],[52.17241379 36.82758621] ; [15.82758621 11.17241379],0
a3,1,0.846411,0.037519,[60 29] ; [17  9],[59.59130435 29.40869565] ; [17.40869565  8.59130435],0
d1,1,0.87238,0.025804,[38 51] ; [12 15],[38.36206897 50.63793103] ; [11.63793103 15.36206897],0
s4,1,0.908376,0.013245,[14 75] ; [ 4 23],[13.81034483 75.18965517] ; [ 4.18965517 22.81034483],0
p5,1,0.941738,0.005342,[ 3 85] ; [ 1 26],[ 3.06086957 84.93913043] ; [ 0.93913043 26.06086957],0
a8,1,0.959677,0.002556,[10 74] ; [ 3 23],[ 9.92727273 74.07272727] ; [ 3.07272727 22.92727273],0
