Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,64.60695,[300  82] ; [53 77],[263.37109375 118.62890625] ; [89.62890625 40.37109375],1
v3,1,0.229618,1.443226,[140 231] ; [56 72],[145.72344689 225.27655311] ; [50.27655311 77.72344689],0
u2,1,0.231867,1.42937,[65 34] ; [19 16],[62.05970149 36.94029851] ; [21.94029851 13.05970149],0
p4,1,0.262736,1.254283,[267 115] ; [84 46],[261.87890625 120.12109375] ; [89.12109375 40.87890625],0
a1,1,0.264486,1.245123,[ 17 366] ; [  9 121],[ 19.41130604 363.58869396] ; [  6.58869396 123.41130604],0
a5,1,0.277844,1.177606,[295  88] ; [94 36],[290.42300195  92.57699805] ; [98.57699805 31.42300195],0
p3,1,0.354525,0.857196,[206 177] ; [76 54],[210.5380117 172.4619883] ; [71.4619883 58.5380117],0
p6,1,0.403066,0.69916,[152 225] ; [57 71],[156.02574257 220.97425743] ; [52.97425743 75.02574257],0
b3,1,0.412755,0.670852,[ 78 145] ; [34 51],[ 81.09090909 141.90909091] ; [30.90909091 54.09090909],0
b2,1,0.412755,0.670852,[ 78 145] ; [34 51],[ 81.09090909 141.90909091] ; [30.90909091 54.09090909],0
s4,1,0.479063,0.500996,[ 74 304] ; [ 29 100],[ 76.79289941 301.20710059] ; [ 26.20710059 102.79289941],0
n6,1,0.503827,0.446866,[330  50] ; [109  20],[327.74066798  52.25933202] ; [111.25933202  17.74066798],0
s1,1,0.526533,0.401079,[ 13 363] ; [  3 126],[ 11.91287129 364.08712871] ; [  4.08712871 124.91287129],0
a8,1,0.532834,0.388985,[ 53 290] ; [ 16 106],[ 50.89677419 292.10322581] ; [ 18.10322581 103.89677419],0
p5,1,0.569406,0.323677,[ 51 330] ; [ 20 110],[ 52.93737769 328.06262231] ; [ 18.06262231 111.93737769],0
p12,1,0.578186,0.309176,[ 39 343] ; [ 11 118],[ 37.3776908 344.6223092] ; [ 12.6223092 116.3776908],0
n2,1,0.589956,0.290413,[61 17] ; [25  9],[59.89285714 18.10714286] ; [26.10714286  7.89285714],0
p11,1,0.59128,0.288349,[307  76] ; [107  23],[309.0877193  73.9122807] ; [104.9122807  25.0877193],0
v1,1,0.632513,0.228668,[217 155] ; [71 56],[214.70140281 157.29859719] ; [73.29859719 53.70140281],0
s2,1,0.647821,0.208659,[251 129] ; [83 47],[248.8627451 131.1372549] ; [85.1372549 44.8627451],0
u4,1,0.64856,0.20772,[  9 374] ; [  4 126],[  9.70565302 373.29434698] ; [  3.29434698 126.70565302],0
p8,1,0.706144,0.142159,[221 154] ; [73 55],[219.18489066 155.81510934] ; [74.81510934 53.18489066],0
p9,1,0.790587,0.070516,[342  35] ; [116  13],[341.23715415  35.76284585] ; [116.76284585  12.23715415],0
p1,1,0.872389,0.0258,[ 34 347] ; [ 11 119],[ 33.5518591 347.4481409] ; [ 11.4481409 118.5518591],0
p7,1,0.87473,0.024855,[263 106] ; [91 38],[262.30120482 106.69879518] ; [91.69879518 37.30120482],0
a4,1,0.888548,0.01964,[172 210] ; [59 70],[172.68493151 209.31506849] ; [58.31506849 70.68493151],0
s3,1,0.922004,0.009586,[268 109] ; [93 37],[268.43589744 108.56410256] ; [92.56410256 37.43589744],0
p10,1,0.945627,0.004651,[329  48] ; [112  16],[329.22178218  47.77821782] ; [111.77821782  16.22178218],0
a3,1,0.960698,0.002428,[280 102] ; [95 35],[279.78515625 102.21484375] ; [95.21484375 34.78515625],0
d2,1,0.961403,0.002342,[189 193] ; [64 66],[188.76171875 193.23828125] ; [64.23828125 65.76171875],0
