Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,45.722182,[66  9] ; [14 35],[48.38709677 26.61290323] ; [31.61290323 17.38709677],1
a3,1,0.478271,0.502804,[47 28] ; [27 21],[45.12195122 29.87804878] ; [28.87804878 19.12195122],0
p6,1,0.531168,0.392157,[12 60] ; [ 6 42],[10.8 61.2] ; [ 7.2 40.8],0
n5,1,0.531362,0.391786,[35 39] ; [26 23],[36.69918699 37.30081301] ; [24.30081301 24.69918699],0
d2,1,0.571783,0.319709,[25 49] ; [19 30],[26.47154472 47.52845528] ; [17.52845528 31.47154472],0
s1,1,0.634107,0.226533,[ 6 65] ; [ 3 46],[ 5.325 65.675] ; [ 3.675 45.325],0
n4,1,0.684783,0.164792,[38 37] ; [23 26],[36.89516129 38.10483871] ; [24.10483871 24.89516129],0
a4,1,0.701843,0.146562,[27 48] ; [16 33],[26.00806452 48.99193548] ; [16.99193548 32.00806452],0
s4,1,0.7105,0.137778,[ 9 66] ; [ 7 42],[ 9.67741935 65.32258065] ; [ 6.32258065 42.67741935],0
p12,1,0.798014,0.065494,[ 2 70] ; [ 1 48],[ 1.78512397 70.21487603] ; [ 1.21487603 47.78512397],0
p7,1,0.840474,0.040517,[27 43] ; [19 28],[27.52136752 42.47863248] ; [18.47863248 28.52136752],0
a2,1,0.880179,0.022723,[10 65] ; [ 7 42],[10.28225806 64.71774194] ; [ 6.71774194 42.28225806],0
s5,1,1.0,0.0,[10 60] ; [ 7 42],[10. 60.] ; [ 7. 42.],0
