Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,7.3e-05,15.732146,[34 30] ; [11 48],[23.41463415 40.58536585] ; [21.58536585 37.41463415],1
a1,1,0.437277,0.603418,[ 4 60] ; [ 2 59],[ 3.072 60.928] ; [ 2.928 58.072],0
n6,1,0.454641,0.559054,[52 10] ; [54  7],[53.43089431  8.56910569] ; [52.56910569  8.43089431],0
b3,1,0.482918,0.492267,[15 26] ; [16 20],[16.50649351 24.49350649] ; [14.49350649 21.50649351],0
b2,1,0.482918,0.492267,[15 26] ; [16 20],[16.50649351 24.49350649] ; [14.49350649 21.50649351],0
p7,1,0.548481,0.360045,[38 23] ; [33 25],[36.39495798 24.60504202] ; [34.60504202 23.39495798],0
u2,1,0.548997,0.359118,[ 6 11] ; [ 9 11],[ 6.89189189 10.10810811] ; [ 8.10810811 11.89189189],0
n2,1,0.582513,0.302189,[14  5] ; [17  4],[14.725  4.275] ; [16.275  4.725],0
a2,1,0.609102,0.261484,[15 49] ; [12 49],[13.824 50.176] ; [13.176 47.824],0
p2,1,0.623254,0.24132,[50 14] ; [49 11],[51.09677419 12.90322581] ; [47.90322581 12.09677419],0
p4,1,0.625829,0.23776,[29 34] ; [25 35],[27.65853659 35.34146341] ; [26.34146341 33.65853659],0
p8,1,0.65604,0.19837,[25 35] ; [23 38],[23.80165289 36.19834711] ; [24.19834711 36.80165289],0
r4,1,0.665188,0.187282,[55  9] ; [54  7],[55.808  8.192] ; [53.192  7.808],0
v4,1,0.680386,0.169692,[58  3] ; [56  4],[57.47107438  3.52892562] ; [56.52892562  3.47107438],0
p10,1,0.690927,0.158084,[50 14] ; [47 11],[50.8852459 13.1147541] ; [46.1147541 11.8852459],0
p9,1,0.73164,0.117611,[50 12] ; [49 10],[50.72727273 11.27272727] ; [48.27272727 10.72727273],0
n5,1,0.735097,0.114483,[43 19] ; [44 17],[43.85365854 18.14634146] ; [43.14634146 17.85365854],0
s6,1,0.773314,0.082969,[53  9] ; [51 10],[52.42276423  9.57723577] ; [51.57723577  9.42276423],0
a3,1,0.811182,0.057074,[45 19] ; [41 19],[44.38709677 19.61290323] ; [41.61290323 18.38709677],0
b4,1,0.832171,0.044909,[40 24] ; [37 24],[39.424 24.576] ; [37.576 23.424],0
b1,1,0.843184,0.039134,[22 42] ; [22 39],[22.528 41.472] ; [21.472 39.528],0
u3,1,0.869462,0.027008,[10  9] ; [10 10],[9.74358974 9.25641026] ; [10.25641026  9.74358974],0
s3,1,0.891447,0.018625,[41 19] ; [41 18],[41.34453782 18.65546218] ; [40.65546218 18.34453782],0
a8,1,0.898271,0.016345,[ 9 44] ; [ 9 47],[ 8.75229358 44.24770642] ; [ 9.24770642 46.75229358],0
a6,1,0.898819,0.016168,[36 28] ; [35 26],[36.352 27.648] ; [34.648 26.352],0
n3,1,0.92506,0.008848,[14  5] ; [15  5],[14.12820513  4.87179487] ; [14.87179487  5.12820513],0
n4,1,0.979451,0.000663,[46 18] ; [43 17],[45.93548387 18.06451613] ; [43.06451613 16.93548387],0
