Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,73.592671,[186  77] ; [ 43 113],[143.7398568 119.2601432] ; [85.2601432 70.7398568],1
v1,1,0.01481,5.93889,[179  79] ; [88 65],[167.60583942  90.39416058] ; [99.39416058 53.60583942],0
r4,1,0.016742,5.723219,[257   6] ; [145  11],[252.32935561  10.67064439] ; [149.67064439   6.32935561],0
s7,1,0.023801,5.109039,[146 103] ; [71 80],[135.0825 113.9175] ; [81.9175 69.0825],0
p1,1,0.026874,4.89888,[ 28 234] ; [  7 149],[ 21.93779904 240.06220096] ; [ 13.06220096 142.93779904],0
s8,1,0.049618,3.854314,[137 122] ; [67 89],[127.31566265 131.68433735] ; [76.68433735 79.31566265],0
u2,1,0.050447,3.826532,[34 19] ; [19 24],[29.26041667 23.73958333] ; [23.73958333 19.26041667],0
a7,1,0.050632,3.820408,[211  51] ; [112  43],[202.94004796  59.05995204] ; [120.05995204  34.94004796],0
a4,1,0.060564,3.521863,[134 128] ; [65 91],[124.73205742 137.26794258] ; [74.26794258 81.73205742],0
n6,1,0.084281,2.980359,[231  30] ; [127  27],[225.15180723  35.84819277] ; [132.84819277  21.15180723],0
s5,1,0.085943,2.948761,[102 154] ; [ 47 103],[ 93.95073892 162.04926108] ; [55.04926108 94.95073892],0
v3,1,0.087149,2.926269,[153 102] ; [78 74],[144.72972973 110.27027027] ; [86.27027027 65.72972973],0
a3,1,0.091685,2.844535,[209  54] ; [112  43],[201.96889952  61.03110048] ; [119.03110048  35.96889952],0
n3,1,0.158819,1.985432,[33  7] ; [24 11],[30.4  9.6] ; [26.6  8.4],0
u4,1,0.185354,1.754163,[  9 254] ; [  2 154],[  6.90453461 256.09546539] ; [  4.09546539 151.90453461],0
s2,1,0.23644,1.401695,[142 116] ; [76 79],[136.18401937 121.81598063] ; [81.81598063 73.18401937],0
u3,1,0.285939,1.138645,[34 20] ; [23 21],[31.40816327 22.59183673] ; [25.59183673 18.40816327],0
a1,1,0.320873,0.985385,[ 16 247] ; [  6 150],[ 13.80906921 249.19093079] ; [  8.19093079 147.80906921],0
a6,1,0.339697,0.911576,[193  70] ; [107  48],[188.75598086  74.24401914] ; [111.24401914  43.75598086],0
b1,1,0.350617,0.871223,[ 86 177] ; [58 98],[ 90.38663484 172.61336516] ; [ 53.61336516 102.38663484],0
a8,1,0.366526,0.815407,[ 33 194] ; [ 26 118],[ 36.09973046 190.90026954] ; [ 22.90026954 121.09973046],0
r2,1,0.49373,0.468388,[253   8] ; [151   3],[254.08192771   6.91807229] ; [149.91807229   4.08192771],0
d4,1,0.506519,0.441251,[230  33] ; [132  23],[227.76555024  35.23444976] ; [134.23444976  20.76555024],0
b4,1,0.577527,0.31025,[159 104] ; [90 66],[156.29355609 106.70644391] ; [92.70644391 63.29355609],0
n1,1,0.581504,0.30381,[15 25] ; [11 24],[13.86666667 26.13333333] ; [12.13333333 22.86666667],0
n2,1,0.595375,0.282028,[31  8] ; [26  9],[30.04054054  8.95945946] ; [26.95945946  8.04054054],0
r3,1,0.646346,0.210538,[257   5] ; [151   2],[257.58072289   4.41927711] ; [150.41927711   2.58072289],0
s3,1,0.711101,0.137179,[145 112] ; [84 70],[143.1946472 113.8053528] ; [85.8053528 68.1946472],0
b5,1,0.772191,0.083816,[153 110] ; [93 63],[154.41050119 108.58949881] ; [91.58949881 64.41050119],0
v4,1,0.807604,0.059301,[253   9] ; [148   6],[252.55288462   9.44711538] ; [148.44711538   5.55288462],0
s4,1,0.971054,0.001317,[ 37 223] ; [ 22 134],[ 36.875 223.125] ; [ 22.125 133.875],0
b2,1,0.972594,0.00118,[ 66 107] ; [33 54],[ 65.87307692 107.12692308] ; [33.12692308 53.87307692],0
b3,1,0.972594,0.00118,[ 66 107] ; [33 54],[ 65.87307692 107.12692308] ; [33.12692308 53.87307692],0
s1,1,0.974345,0.001034,[  5 256] ; [  3 150],[  5.04347826 255.95652174] ; [  2.95652174 150.04347826],0
