Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,32.371812,[35 52] ; [251  95],[57.46420323 29.53579677] ; [228.53579677 117.46420323],1
d1,1,0.236134,1.403527,[43 46] ; [192 155],[47.97018349 41.02981651] ; [187.02981651 159.97018349],0
d2,1,0.263536,1.250089,[38 50] ; [172 173],[42.67898383 45.32101617] ; [167.32101617 177.67898383],0
a4,1,0.281715,1.158798,[36 53] ; [162 184],[40.51034483 48.48965517] ; [157.48965517 188.51034483],0
p7,1,0.357831,0.845491,[33 53] ; [150 192],[36.77102804 49.22897196] ; [146.22897196 195.77102804],0
d4,1,0.358508,0.843114,[73 14] ; [276  71],[69.96082949 17.03917051] ; [279.03917051  67.96082949],0
p1,1,0.398702,0.712236,[ 6 82] ; [ 16 331],[ 4.45057471 83.54942529] ; [ 17.54942529 329.45057471],0
s3,1,0.400588,0.706561,[52 36] ; [185 157],[48.50232558 39.49767442] ; [188.49767442 153.50232558],0
v1,1,0.441665,0.591954,[37 50] ; [157 176],[40.18571429 46.81428571] ; [153.81428571 179.18571429],0
r2,1,0.45914,0.547992,[81  7] ; [324  20],[82.5  5.5] ; [322.5  21.5],0
a5,1,0.477035,0.505633,[57 32] ; [236 111],[59.80963303 29.19036697] ; [233.19036697 113.80963303],0
a6,1,0.493843,0.468143,[57 31] ; [238 109],[59.67816092 28.32183908] ; [235.32183908 111.67816092],0
s2,1,0.50858,0.436988,[41 48] ; [171 171],[43.77726218 45.22273782] ; [168.22273782 173.77726218],0
r1,1,0.562083,0.33611,[65 23] ; [265  80],[67.0669746 20.9330254] ; [262.9330254  82.0669746],0
u4,1,0.575182,0.314088,[ 1 88] ; [  7 340],[ 1.63302752 87.36697248] ; [  6.36697248 340.63302752],0
d3,1,0.635345,0.224882,[56 31] ; [232 114],[57.86605081 29.13394919] ; [230.13394919 115.86605081],0
b5,1,0.659756,0.19382,[56 33] ; [227 120],[57.76834862 31.23165138] ; [225.23165138 121.76834862],0
a3,1,0.756336,0.096284,[61 28] ; [243 103],[62.19770115 26.80229885] ; [241.80229885 104.19770115],0
a1,1,0.772883,0.083294,[ 3 86] ; [ 14 333],[ 3.47018349 85.52981651] ; [ 13.52981651 333.47018349],0
n3,1,0.775261,0.08151,[28 10] ; [73 23],[28.64179104  9.35820896] ; [72.35820896 23.64179104],0
a8,1,0.81575,0.054296,[11 72] ; [ 39 278],[10.375 72.625] ; [ 39.625 277.375],0
n2,1,0.817291,0.053375,[29 11] ; [67 28],[28.44444444 11.55555556] ; [67.55555556 27.44444444],0
p5,1,0.873127,0.0255,[ 4 84] ; [ 17 326],[ 4.28770302 83.71229698] ; [ 16.71229698 326.28770302],0
n1,1,0.954029,0.003323,[13 25] ; [33 62],[13.14285714 24.85714286] ; [32.85714286 62.14285714],0
s4,1,0.957572,0.00283,[15 74] ; [ 57 286],[14.83333333 74.16666667] ; [ 57.16666667 285.83333333],0
b4,1,0.978648,0.000716,[54 35] ; [210 137],[53.88990826 35.11009174] ; [210.11009174 136.88990826],0
