Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,2e-06,22.182878,[32 53] ; [67 25],[47.54237288 37.45762712] ; [51.45762712 40.54237288],1
p1,1,0.595177,0.282332,[ 3 82] ; [ 2 89],[ 2.41477273 82.58522727] ; [ 2.58522727 88.41477273],0
s1,1,0.642441,0.215564,[ 5 80] ; [ 4 88],[ 4.3220339 80.6779661] ; [ 4.6779661 87.3220339],0
n3,1,0.694597,0.154154,[22 11] ; [23 14],[21.21428571 11.78571429] ; [23.78571429 13.21428571],0
b3,1,0.714037,0.134278,[ 8 30] ; [11 34],[ 8.69879518 29.30120482] ; [10.30120482 34.69879518],0
b2,1,0.714037,0.134278,[ 8 30] ; [11 34],[ 8.69879518 29.30120482] ; [10.30120482 34.69879518],0
a1,1,0.768146,0.086908,[ 3 83] ; [ 4 88],[ 3.38202247 82.61797753] ; [ 3.61797753 88.38202247],0
p11,1,0.801149,0.063433,[53 33] ; [55 37],[52.17977528 33.82022472] ; [55.82022472 36.17977528],0
r2,1,0.803259,0.062066,[73 13] ; [76 15],[72.39548023 13.60451977] ; [76.60451977 14.39548023],0
n1,1,0.803626,0.06183,[ 7 26] ; [ 9 29],[ 7.43661972 25.56338028] ; [ 8.56338028 29.43661972],0
s3,1,0.819662,0.051975,[32 54] ; [32 58],[31.27272727 54.72727273] ; [32.72727273 57.27272727],0
s4,1,0.895292,0.017321,[18 68] ; [20 72],[18.35955056 67.64044944] ; [19.64044944 72.35955056],0
p2,1,0.919208,0.010288,[57 28] ; [61 29],[57.31428571 27.68571429] ; [60.68571429 29.31428571],0
s2,1,0.930138,0.007686,[25 61] ; [27 64],[25.26553672 60.73446328] ; [26.73446328 64.26553672],0
u3,1,0.964171,0.002018,[29 24] ; [13 11],[28.90909091 24.09090909] ; [13.09090909 10.90909091],0
v4,1,0.985708,0.000321,[73 11] ; [79 12],[72.96 11.04] ; [79.04 11.96],0
n5,1,0.988255,0.000217,[27 58] ; [29 62],[27.04545455 57.95454545] ; [28.95454545 62.04545455],0
