Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,68.41762,[18 87] ; [104  45],[50.43307087 54.56692913] ; [71.56692913 77.43307087],1
r1,1,0.282958,1.152828,[87 19] ; [133  20],[90.03861004 15.96138996] ; [129.96138996  23.03861004],0
d2,1,0.35625,0.851068,[51 55] ; [82 70],[54.64341085 51.35658915] ; [78.35658915 73.64341085],0
s1,1,0.363626,0.825332,[  5 101] ; [  4 149],[  3.68339768 102.31660232] ; [  5.31660232 147.68339768],0
r3,1,0.369226,0.806269,[101   4] ; [150   3],[102.15116279   2.84883721] ; [148.84883721   4.15116279],0
p4,1,0.381576,0.765619,[78 28] ; [119  33],[80.9379845 25.0620155] ; [116.0620155  35.9379845],0
p6,1,0.386318,0.750501,[60 45] ; [78 73],[56.6015625 48.3984375] ; [81.3984375 69.6015625],0
s5,1,0.386857,0.748799,[46 56] ; [73 71],[49.34146341 52.65853659] ; [69.65853659 74.34146341],0
a2,1,0.406639,0.688606,[21 85] ; [ 37 116],[23.73745174 82.26254826] ; [ 34.26254826 118.73745174],0
a6,1,0.419468,0.651805,[65 41] ; [100  51],[68.05447471 37.94552529] ; [96.94552529 54.05447471],0
s7,1,0.458183,0.55033,[69 33] ; [108  42],[71.64285714 30.35714286] ; [105.35714286  44.64285714],0
n1,1,0.527089,0.4,[11  9] ; [ 9 11],[10. 10.] ; [10. 10.],0
v4,1,0.592982,0.285711,[101   4] ; [148   4],[101.73151751   3.26848249] ; [147.26848249   4.73151751],0
d3,1,0.604211,0.268692,[75 31] ; [112  40],[76.82945736 29.17054264] ; [110.17054264  41.82945736],0
p7,1,0.609076,0.261523,[84 18] ; [128  23],[85.47035573 16.52964427] ; [126.52964427  24.47035573],0
a4,1,0.612588,0.256424,[47 59] ; [63 90],[45.01930502 60.98069498] ; [64.98069498 88.01930502],0
d5,1,0.614318,0.253935,[83 22] ; [124  28],[84.57198444 20.42801556] ; [122.42801556  29.57198444],0
u3,1,0.726525,0.122326,[22 15] ; [16 13],[21.3030303 15.6969697] ; [16.6969697 12.3030303],0
u2,1,0.757547,0.095298,[19 18] ; [16 13],[19.62121212 17.37878788] ; [15.37878788 13.62121212],0
a8,1,0.787681,0.072535,[16 83] ; [ 25 118],[16.77272727 82.22727273] ; [ 24.22727273 118.77272727],0
p5,1,0.791412,0.069948,[22 83] ; [ 30 123],[21.1627907 83.8372093] ; [ 30.8372093 122.1627907],0
p1,1,0.816843,0.053642,[12 92] ; [ 19 133],[12.59375 91.40625] ; [ 18.40625 133.59375],0
r2,1,0.831398,0.04533,[101   4] ; [146   5],[101.30859375   3.69140625] ; [145.69140625   5.30859375],0
a1,1,0.855366,0.033225,[ 7 99] ; [ 11 142],[ 7.36679537 98.63320463] ; [ 10.63320463 142.36679537],0
b5,1,0.867307,0.027916,[55 51] ; [81 72],[55.66023166 50.33976834] ; [80.33976834 72.66023166],0
n4,1,0.908029,0.013346,[86 20] ; [125  28],[86.35521236 19.64478764] ; [124.64478764  28.35521236],0
s6,1,0.975633,0.000933,[90 13] ; [130  19],[89.92063492 13.07936508] ; [130.07936508  18.92063492],0
