Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,4e-06,21.061767,[25 15] ; [ 7 40],[14.71264368 25.28735632] ; [17.28735632 29.71264368],1
a8,1,0.497721,0.459793,[ 3 36] ; [ 2 45],[ 2.26744186 36.73255814] ; [ 2.73255814 44.26744186],0
b2,1,0.526168,0.401786,[10 18] ; [14 18],[11.2 16.8] ; [12.8 19.2],0
b3,1,0.526168,0.401786,[10 18] ; [14 18],[11.2 16.8] ; [12.8 19.2],0
n6,1,0.536408,0.382238,[33  8] ; [36 12],[31.78651685  9.21348315] ; [37.21348315 10.78651685],0
b4,1,0.539324,0.376794,[28 14] ; [29 19],[26.6 15.4] ; [30.4 17.6],0
b5,1,0.539324,0.376794,[28 14] ; [29 19],[26.6 15.4] ; [30.4 17.6],0
n2,1,0.560891,0.338164,[10  4] ; [13  8],[9.2 4.8] ; [13.8  7.2],0
a6,1,0.563341,0.333952,[27 15] ; [28 20],[25.66666667 16.33333333] ; [29.33333333 18.66666667],0
a7,1,0.680361,0.16972,[28 14] ; [30 18],[27.06666667 14.93333333] ; [30.93333333 17.06666667],0
a5,1,0.689418,0.159716,[33  9] ; [36 12],[32.2  9.8] ; [36.8 11.2],0
p1,1,0.709198,0.13908,[ 5 37] ; [ 7 41],[ 5.6 36.4] ; [ 6.4 41.6],0
n1,1,0.725944,0.122868,[5 9] ; [ 6 14],[4.52941176 9.47058824] ; [ 6.47058824 13.52941176],0
a1,1,0.833373,0.044259,[ 3 39] ; [ 4 44],[ 3.26666667 38.73333333] ; [ 3.73333333 44.26666667],0
s2,1,0.865476,0.028699,[20 22] ; [22 26],[19.6 22.4] ; [22.4 25.6],0
b1,1,0.909178,0.013013,[18 24] ; [20 28],[17.73333333 24.26666667] ; [20.26666667 27.73333333],0
u3,1,0.913906,0.011688,[4 3] ; [6 5],[3.88888889 3.11111111] ; [6.11111111 4.88888889],0
d4,1,0.923871,0.009131,[41  1] ; [47  1],[41.06666667  0.93333333] ; [46.93333333  1.06666667],0
d5,1,0.923871,0.009131,[41  1] ; [47  1],[41.06666667  0.93333333] ; [46.93333333  1.06666667],0
u4,1,0.923871,0.009131,[ 1 41] ; [ 1 47],[ 0.93333333 41.06666667] ; [ 1.06666667 46.93333333],0
a2,1,0.971293,0.001295,[ 8 34] ; [ 9 39],[ 7.93333333 34.06666667] ; [ 9.06666667 38.93333333],0
s4,1,0.971293,0.001295,[ 8 34] ; [ 9 39],[ 7.93333333 34.06666667] ; [ 9.06666667 38.93333333],0
